episode,winner,PPO,PPO_2
7613,PPO,1,-1
7614,PPO,1,-1
7615,PPO,1,-1
7616,PPO_2,-1,1
7617,PPO_2,-1,1
7618,PPO,1,-1
7619,PPO_2,-1,1
7620,PPO,1,-1
7621,PPO,1,-1
7622,PPO_2,-1,1
7623,PPO_2,-1,1
7624,PPO,1,-1
7625,PPO,1,-1
7626,PPO,1,-1
7627,PPO_2,-1,1
7628,PPO,1,-1
7629,PPO,1,-1
7630,PPO_2,-1,1
7631,PPO,1,-1
7632,PPO,1,-1
7633,PPO,1,-1
7634,PPO,1,-1
7635,PPO_2,-1,1
7636,PPO_2,-1,1
7637,PPO,1,-1
7638,PPO_2,-1,1
7639,PPO_2,-1,1
7640,PPO_2,-1,1
7641,PPO,1,-1
7642,PPO_2,-1,1
7643,PPO_2,-1,1
7644,PPO,1,-1
7645,PPO,1,-1
7646,PPO_2,-1,1
7647,PPO_2,-1,1
7648,PPO,1,-1
7649,PPO,1,-1
7650,PPO,1,-1
7651,PPO,1,-1
7652,PPO,1,-1
7653,PPO,1,-1
7654,PPO_2,-1,1
7655,PPO_2,-1,1
7656,PPO,1,-1
7657,PPO_2,-1,1
7658,PPO_2,-1,1
7659,PPO_2,-1,1
7660,PPO_2,-1,1
7661,PPO,1,-1
7662,PPO_2,-1,1
7663,PPO_2,-1,1
7664,PPO,1,-1
7665,PPO,1,-1
7666,PPO,1,-1
7667,PPO,1,-1
7668,PPO,1,-1
7669,PPO_2,-1,1
7670,PPO_2,-1,1
7671,PPO,1,-1
7672,PPO,1,-1
7673,PPO,1,-1
7674,PPO,1,-1
7675,PPO_2,-1,1
7676,PPO_2,-1,1
7677,PPO,1,-1
7678,PPO_2,-1,1
7679,PPO,1,-1
7680,PPO_2,-1,1
7681,PPO_2,-1,1
7682,PPO_2,-1,1
7683,PPO_2,-1,1
7684,PPO,1,-1
7685,PPO,1,-1
7686,PPO_2,-1,1
7687,PPO,1,-1
7688,PPO_2,-1,1
7689,PPO,1,-1
7690,PPO,1,-1
7691,PPO,1,-1
7692,PPO_2,-1,1
7693,PPO,1,-1
7694,PPO_2,-1,1
7695,PPO,1,-1
7696,PPO,1,-1
7697,PPO,1,-1
7698,PPO_2,-1,1
7699,PPO,1,-1
7700,PPO_2,-1,1
7701,PPO,1,-1
7702,PPO_2,-1,1
7703,PPO,1,-1
7704,PPO,1,-1
7705,PPO_2,-1,1
7706,PPO,1,-1
7707,PPO_2,-1,1
7708,PPO,1,-1
7709,PPO_2,-1,1
7710,PPO,1,-1
7711,PPO,1,-1
7712,PPO,1,-1
7713,PPO_2,-1,1
7714,PPO,1,-1
7715,PPO_2,-1,1
7716,PPO,1,-1
7717,PPO_2,-1,1
7718,PPO_2,-1,1
7719,PPO,1,-1
7720,PPO,1,-1
7721,PPO,1,-1
7722,PPO_2,-1,1
7723,PPO_2,-1,1
7724,PPO_2,-1,1
7725,PPO_2,-1,1
7726,PPO,1,-1
7727,PPO_2,-1,1
7728,PPO_2,-1,1
7729,PPO_2,-1,1
7730,PPO,1,-1
7731,PPO_2,-1,1
7732,PPO_2,-1,1
7733,PPO_2,-1,1
7734,PPO_2,-1,1
7735,PPO_2,-1,1
7736,PPO_2,-1,1
7737,PPO_2,-1,1
7738,PPO,1,-1
7739,PPO_2,-1,1
7740,PPO,1,-1
7741,PPO_2,-1,1
7742,PPO,1,-1
7743,PPO,1,-1
7744,PPO,1,-1
7745,PPO_2,-1,1
7746,PPO,1,-1
7747,PPO_2,-1,1
7748,PPO,1,-1
7749,PPO_2,-1,1
7750,PPO_2,-1,1
7751,PPO,1,-1
7752,PPO_2,-1,1
7753,PPO,1,-1
7754,PPO,1,-1
7755,PPO,1,-1
7756,PPO_2,-1,1
7757,PPO_2,-1,1
7758,PPO,1,-1
7759,PPO,1,-1
7760,PPO,1,-1
7761,PPO,1,-1
7762,PPO_2,-1,1
7763,PPO_2,-1,1
7764,PPO,1,-1
7765,PPO,1,-1
7766,PPO_2,-1,1
7767,PPO,1,-1
7768,PPO_2,-1,1
7769,PPO,1,-1
7770,PPO,1,-1
7771,PPO_2,-1,1
7772,PPO,1,-1
7773,PPO_2,-1,1
7774,PPO,1,-1
7775,PPO,1,-1
7776,PPO,1,-1
7777,PPO,1,-1
7778,PPO,1,-1
7779,PPO_2,-1,1
7780,PPO,1,-1
7781,PPO,1,-1
7782,PPO,1,-1
7783,PPO,1,-1
7784,PPO,1,-1
7785,PPO_2,-1,1
7786,PPO,1,-1
7787,PPO,1,-1
7788,PPO,1,-1
7789,PPO,1,-1
7790,PPO,1,-1
7791,PPO,1,-1
7792,PPO,1,-1
7793,PPO_2,-1,1
7794,PPO,1,-1
7795,PPO_2,-1,1
7796,PPO,1,-1
7797,PPO,1,-1
7798,PPO,1,-1
7799,PPO_2,-1,1
7800,PPO_2,-1,1
7801,PPO,1,-1
7802,PPO,1,-1
7803,PPO_2,-1,1
7804,PPO,1,-1
7805,PPO,1,-1
7806,PPO,1,-1
7807,PPO_2,-1,1
7808,PPO,1,-1
7809,PPO_2,-1,1
7810,PPO_2,-1,1
7811,PPO,1,-1
7812,PPO,1,-1
7813,PPO_2,-1,1
7814,PPO,1,-1
7815,PPO,1,-1
7816,PPO,1,-1
7817,PPO_2,-1,1
7818,PPO,1,-1
7819,PPO,1,-1
7820,PPO,1,-1
7821,PPO,1,-1
7822,PPO_2,-1,1
7823,PPO,1,-1
7824,PPO,1,-1
7825,PPO,1,-1
7826,PPO,1,-1
7827,PPO_2,-1,1
7828,PPO,1,-1
7829,PPO,1,-1
7830,PPO_2,-1,1
7831,PPO_2,-1,1
7832,PPO_2,-1,1
7833,PPO_2,-1,1
7834,PPO_2,-1,1
7835,PPO,1,-1
7836,PPO,1,-1
7837,PPO,1,-1
7838,PPO_2,-1,1
7839,PPO_2,-1,1
7840,PPO_2,-1,1
7841,PPO,1,-1
7842,PPO,1,-1
7843,PPO_2,-1,1
7844,PPO,1,-1
7845,PPO,1,-1
7846,PPO_2,-1,1
7847,PPO_2,-1,1
7848,PPO_2,-1,1
7849,PPO_2,-1,1
7850,PPO,1,-1
7851,PPO,1,-1
7852,PPO_2,-1,1
7853,PPO_2,-1,1
7854,PPO_2,-1,1
7855,PPO,1,-1
7856,PPO,1,-1
7857,PPO_2,-1,1
7858,PPO,1,-1
7859,PPO,1,-1
7860,PPO,1,-1
7861,PPO,1,-1
7862,PPO,1,-1
7863,PPO_2,-1,1
7864,PPO,1,-1
7865,PPO,1,-1
7866,PPO,1,-1
7867,PPO,1,-1
7868,PPO,1,-1
7869,PPO,1,-1
7870,PPO,1,-1
7871,PPO,1,-1
7872,PPO,1,-1
7873,PPO_2,-1,1
7874,PPO,1,-1
7875,PPO_2,-1,1
7876,PPO,1,-1
7877,PPO_2,-1,1
7878,PPO,1,-1
7879,PPO_2,-1,1
7880,PPO_2,-1,1
7881,PPO_2,-1,1
7882,PPO,1,-1
7883,PPO_2,-1,1
7884,PPO_2,-1,1
7885,PPO_2,-1,1
7886,PPO,1,-1
7887,PPO,1,-1
7888,PPO_2,-1,1
7889,PPO_2,-1,1
7890,PPO_2,-1,1
7891,PPO,1,-1
7892,PPO_2,-1,1
7893,PPO_2,-1,1
7894,PPO,1,-1
7895,PPO_2,-1,1
7896,PPO_2,-1,1
7897,PPO,1,-1
7898,PPO,1,-1
7899,PPO,1,-1
7900,PPO_2,-1,1
7901,PPO,1,-1
7902,PPO_2,-1,1
7903,PPO,1,-1
7904,PPO_2,-1,1
7905,PPO_2,-1,1
7906,PPO_2,-1,1
7907,PPO,1,-1
7908,PPO_2,-1,1
7909,PPO_2,-1,1
7910,PPO_2,-1,1
7911,PPO_2,-1,1
7912,PPO,1,-1
7913,PPO,1,-1
7914,PPO_2,-1,1
7915,PPO,1,-1
7916,PPO_2,-1,1
7917,PPO,1,-1
7918,PPO_2,-1,1
7919,PPO,1,-1
7920,PPO_2,-1,1
7921,PPO,1,-1
7922,PPO_2,-1,1
7923,PPO,1,-1
7924,PPO,1,-1
7925,PPO_2,-1,1
7926,PPO_2,-1,1
7927,PPO,1,-1
7928,PPO_2,-1,1
7929,PPO_2,-1,1
7930,PPO,1,-1
7931,PPO,1,-1
7932,PPO_2,-1,1
7933,PPO_2,-1,1
7934,PPO_2,-1,1
7935,PPO,1,-1
7936,PPO_2,-1,1
7937,PPO,1,-1
7938,PPO_2,-1,1
7939,PPO_2,-1,1
7940,PPO,1,-1
7941,PPO_2,-1,1
7942,PPO,1,-1
7943,PPO,1,-1
7944,PPO,1,-1
7945,PPO_2,-1,1
7946,PPO_2,-1,1
7947,PPO,1,-1
7948,PPO,1,-1
7949,PPO,1,-1
7950,PPO,1,-1
7951,PPO,1,-1
7952,PPO_2,-1,1
7953,PPO,1,-1
7954,PPO,1,-1
7955,PPO,1,-1
7956,PPO_2,-1,1
7957,PPO_2,-1,1
7958,PPO,1,-1
7959,PPO,1,-1
7960,PPO_2,-1,1
7961,PPO,1,-1
7962,PPO_2,-1,1
7963,PPO_2,-1,1
7964,PPO_2,-1,1
7965,PPO_2,-1,1
7966,PPO_2,-1,1
7967,PPO,1,-1
7968,PPO_2,-1,1
7969,PPO,1,-1
7970,PPO_2,-1,1
7971,PPO_2,-1,1
7972,PPO_2,-1,1
7973,PPO,1,-1
7974,PPO,1,-1
7975,PPO_2,-1,1
7976,PPO_2,-1,1
7977,PPO,1,-1
7978,PPO,1,-1
7979,PPO,1,-1
7980,PPO,1,-1
7981,PPO,1,-1
7982,PPO,1,-1
7983,PPO_2,-1,1
7984,PPO_2,-1,1
7985,PPO_2,-1,1
7986,PPO_2,-1,1
7987,PPO,1,-1
7988,PPO,1,-1
7989,PPO_2,-1,1
7990,PPO_2,-1,1
7991,PPO,1,-1
7992,PPO,1,-1
7993,PPO_2,-1,1
7994,PPO,1,-1
7995,PPO,1,-1
7996,PPO,1,-1
7997,PPO_2,-1,1
7998,PPO_2,-1,1
7999,PPO_2,-1,1
8000,PPO,1,-1
8001,PPO_2,-1,1
8002,PPO_2,-1,1
8003,PPO_2,-1,1
8004,PPO_2,-1,1
8005,PPO,1,-1
8006,PPO,1,-1
8007,PPO,1,-1
8008,PPO,1,-1
8009,PPO_2,-1,1
8010,PPO,1,-1
8011,PPO_2,-1,1
8012,PPO,1,-1
8013,PPO,1,-1
8014,PPO_2,-1,1
8015,PPO_2,-1,1
8016,PPO,1,-1
8017,PPO,1,-1
8018,PPO_2,-1,1
8019,PPO_2,-1,1
8020,PPO_2,-1,1
8021,PPO_2,-1,1
8022,PPO_2,-1,1
8023,PPO,1,-1
8024,PPO,1,-1
8025,PPO,1,-1
8026,PPO,1,-1
8027,PPO_2,-1,1
8028,PPO,1,-1
8029,PPO,1,-1
8030,PPO_2,-1,1
8031,PPO_2,-1,1
8032,PPO_2,-1,1
8033,PPO,1,-1
8034,PPO_2,-1,1
8035,PPO,1,-1
8036,PPO,1,-1
8037,PPO_2,-1,1
8038,PPO_2,-1,1
8039,PPO,1,-1
8040,PPO_2,-1,1
8041,PPO,1,-1
8042,PPO_2,-1,1
8043,PPO_2,-1,1
8044,PPO,1,-1
8045,PPO_2,-1,1
8046,PPO_2,-1,1
8047,PPO,1,-1
8048,PPO_2,-1,1
8049,PPO_2,-1,1
8050,PPO,1,-1
8051,PPO_2,-1,1
8052,PPO_2,-1,1
8053,PPO,1,-1
8054,PPO_2,-1,1
8055,PPO,1,-1
8056,PPO_2,-1,1
8057,PPO_2,-1,1
8058,PPO_2,-1,1
8059,PPO,1,-1
8060,PPO,1,-1
8061,PPO_2,-1,1
8062,PPO,1,-1
8063,PPO_2,-1,1
8064,PPO,1,-1
8065,PPO,1,-1
8066,PPO_2,-1,1
8067,PPO_2,-1,1
8068,PPO_2,-1,1
8069,PPO,1,-1
8070,PPO_2,-1,1
8071,PPO,1,-1
8072,PPO,1,-1
8073,PPO_2,-1,1
8074,PPO,1,-1
8075,PPO,1,-1
8076,PPO_2,-1,1
8077,PPO_2,-1,1
8078,PPO,1,-1
8079,PPO,1,-1
8080,PPO_2,-1,1
8081,PPO,1,-1
8082,PPO,1,-1
8083,PPO,1,-1
8084,PPO_2,-1,1
8085,PPO_2,-1,1
8086,PPO_2,-1,1
8087,PPO_2,-1,1
8088,PPO,1,-1
8089,PPO_2,-1,1
8090,PPO,1,-1
8091,PPO,1,-1
8092,PPO,1,-1
8093,PPO,1,-1
8094,PPO,1,-1
8095,PPO,1,-1
8096,PPO,1,-1
8097,PPO_2,-1,1
8098,PPO,1,-1
8099,PPO,1,-1
8100,PPO_2,-1,1
8101,PPO,1,-1
8102,PPO,1,-1
8103,PPO_2,-1,1
8104,PPO_2,-1,1
8105,PPO,1,-1
8106,PPO,1,-1
8107,PPO,1,-1
8108,PPO,1,-1
8109,PPO,1,-1
8110,PPO_2,-1,1
8111,PPO_2,-1,1
8112,PPO_2,-1,1
8113,PPO,1,-1
8114,PPO_2,-1,1
8115,PPO_2,-1,1
8116,PPO,1,-1
8117,PPO_2,-1,1
8118,PPO_2,-1,1
8119,PPO,1,-1
8120,PPO,1,-1
8121,PPO_2,-1,1
8122,PPO,1,-1
8123,PPO_2,-1,1
8124,PPO,1,-1
8125,PPO,1,-1
8126,PPO_2,-1,1
8127,PPO,1,-1
8128,PPO_2,-1,1
8129,PPO_2,-1,1
8130,PPO_2,-1,1
8131,PPO_2,-1,1
8132,PPO_2,-1,1
8133,PPO,1,-1
8134,PPO_2,-1,1
8135,PPO,1,-1
8136,PPO,1,-1
8137,PPO_2,-1,1
8138,PPO,1,-1
8139,PPO_2,-1,1
8140,PPO,1,-1
8141,PPO,1,-1
8142,PPO_2,-1,1
8143,PPO_2,-1,1
8144,PPO,1,-1
8145,PPO_2,-1,1
8146,PPO,1,-1
8147,PPO_2,-1,1
8148,PPO,1,-1
8149,PPO,1,-1
8150,PPO,1,-1
8151,PPO_2,-1,1
8152,PPO,1,-1
8153,PPO,1,-1
8154,PPO_2,-1,1
8155,PPO_2,-1,1
8156,PPO,1,-1
8157,PPO,1,-1
8158,PPO,1,-1
8159,PPO,1,-1
8160,PPO_2,-1,1
8161,PPO_2,-1,1
8162,PPO,1,-1
8163,PPO,1,-1
8164,PPO,1,-1
8165,PPO_2,-1,1
8166,PPO,1,-1
8167,PPO_2,-1,1
8168,PPO,1,-1
8169,PPO,1,-1
8170,PPO,1,-1
8171,PPO,1,-1
8172,PPO,1,-1
8173,PPO,1,-1
8174,PPO,1,-1
8175,PPO,1,-1
8176,PPO_2,-1,1
8177,PPO,1,-1
8178,PPO,1,-1
8179,PPO_2,-1,1
8180,PPO,1,-1
8181,PPO_2,-1,1
8182,PPO_2,-1,1
8183,PPO,1,-1
8184,PPO_2,-1,1
8185,PPO_2,-1,1
8186,PPO_2,-1,1
8187,PPO_2,-1,1
8188,PPO_2,-1,1
8189,PPO_2,-1,1
8190,PPO_2,-1,1
8191,PPO_2,-1,1
8192,PPO,1,-1
8193,PPO_2,-1,1
8194,PPO,1,-1
8195,PPO,1,-1
8196,PPO_2,-1,1
8197,PPO_2,-1,1
8198,PPO_2,-1,1
8199,PPO,1,-1
8200,PPO_2,-1,1
8201,PPO_2,-1,1
8202,PPO_2,-1,1
8203,PPO_2,-1,1
8204,PPO_2,-1,1
8205,PPO_2,-1,1
8206,PPO_2,-1,1
8207,PPO_2,-1,1
8208,PPO,1,-1
8209,PPO_2,-1,1
8210,PPO,1,-1
8211,PPO,1,-1
8212,PPO,1,-1
8213,PPO,1,-1
8214,PPO,1,-1
8215,PPO_2,-1,1
8216,PPO_2,-1,1
8217,PPO,1,-1
8218,PPO_2,-1,1
8219,PPO,1,-1
8220,PPO,1,-1
8221,PPO,1,-1
8222,PPO_2,-1,1
8223,PPO,1,-1
8224,PPO,1,-1
8225,PPO,1,-1
8226,PPO,1,-1
8227,PPO_2,-1,1
8228,PPO_2,-1,1
8229,PPO,1,-1
8230,PPO,1,-1
8231,PPO,1,-1
8232,PPO_2,-1,1
8233,PPO_2,-1,1
8234,PPO,1,-1
8235,PPO,1,-1
8236,PPO,1,-1
8237,PPO,1,-1
8238,PPO,1,-1
8239,PPO_2,-1,1
8240,PPO_2,-1,1
8241,PPO_2,-1,1
8242,PPO_2,-1,1
8243,PPO_2,-1,1
8244,PPO_2,-1,1
8245,PPO_2,-1,1
8246,PPO_2,-1,1
8247,PPO,1,-1
8248,PPO,1,-1
8249,PPO_2,-1,1
8250,PPO_2,-1,1
8251,PPO,1,-1
8252,PPO,1,-1
8253,PPO,1,-1
8254,PPO,1,-1
8255,PPO,1,-1
8256,PPO_2,-1,1
8257,PPO_2,-1,1
8258,PPO,1,-1
8259,PPO_2,-1,1
8260,PPO,1,-1
8261,PPO_2,-1,1
8262,PPO_2,-1,1
8263,PPO,1,-1
8264,PPO,1,-1
8265,PPO_2,-1,1
8266,PPO,1,-1
8267,PPO_2,-1,1
8268,PPO_2,-1,1
8269,PPO,1,-1
8270,PPO,1,-1
8271,PPO,1,-1
8272,PPO_2,-1,1
8273,PPO_2,-1,1
8274,PPO,1,-1
8275,PPO_2,-1,1
8276,PPO,1,-1
8277,PPO,1,-1
8278,PPO_2,-1,1
8279,PPO_2,-1,1
8280,PPO_2,-1,1
8281,PPO,1,-1
8282,PPO_2,-1,1
8283,PPO_2,-1,1
8284,PPO_2,-1,1
8285,PPO,1,-1
8286,PPO_2,-1,1
8287,PPO_2,-1,1
8288,PPO_2,-1,1
8289,PPO_2,-1,1
8290,PPO,1,-1
8291,PPO,1,-1
8292,PPO_2,-1,1
8293,PPO_2,-1,1
8294,PPO,1,-1
8295,PPO,1,-1
8296,PPO_2,-1,1
8297,PPO,1,-1
8298,PPO_2,-1,1
8299,PPO,1,-1
8300,PPO_2,-1,1
8301,PPO,1,-1
8302,PPO,1,-1
8303,PPO_2,-1,1
8304,PPO,1,-1
8305,PPO,1,-1
8306,PPO,1,-1
8307,PPO,1,-1
8308,PPO_2,-1,1
8309,PPO_2,-1,1
8310,PPO,1,-1
8311,PPO,1,-1
8312,PPO,1,-1
8313,PPO,1,-1
8314,PPO,1,-1
8315,PPO_2,-1,1
8316,PPO_2,-1,1
8317,PPO,1,-1
8318,PPO,1,-1
8319,PPO_2,-1,1
8320,PPO_2,-1,1
8321,PPO_2,-1,1
8322,PPO_2,-1,1
8323,PPO_2,-1,1
8324,PPO,1,-1
8325,PPO_2,-1,1
8326,PPO,1,-1
8327,PPO,1,-1
8328,PPO_2,-1,1
8329,PPO_2,-1,1
8330,PPO_2,-1,1
8331,PPO,1,-1
8332,PPO_2,-1,1
8333,PPO,1,-1
8334,PPO,1,-1
8335,PPO_2,-1,1
8336,PPO_2,-1,1
8337,PPO_2,-1,1
8338,PPO_2,-1,1
8339,PPO,1,-1
8340,PPO_2,-1,1
8341,PPO,1,-1
8342,PPO_2,-1,1
8343,PPO_2,-1,1
8344,PPO,1,-1
8345,PPO,1,-1
8346,PPO_2,-1,1
8347,PPO,1,-1
8348,PPO_2,-1,1
8349,PPO_2,-1,1
8350,PPO_2,-1,1
8351,PPO,1,-1
8352,PPO_2,-1,1
8353,PPO_2,-1,1
8354,PPO_2,-1,1
8355,PPO_2,-1,1
8356,PPO_2,-1,1
8357,PPO_2,-1,1
8358,PPO_2,-1,1
8359,PPO,1,-1
8360,PPO,1,-1
8361,PPO_2,-1,1
8362,PPO_2,-1,1
8363,PPO_2,-1,1
8364,PPO,1,-1
8365,PPO_2,-1,1
8366,PPO,1,-1
8367,PPO_2,-1,1
8368,PPO,1,-1
8369,PPO,1,-1
8370,PPO_2,-1,1
8371,PPO_2,-1,1
8372,PPO_2,-1,1
8373,PPO,1,-1
8374,PPO,1,-1
8375,PPO_2,-1,1
8376,PPO_2,-1,1
8377,PPO_2,-1,1
8378,PPO,1,-1
8379,PPO,1,-1
8380,PPO_2,-1,1
8381,PPO,1,-1
8382,PPO,1,-1
8383,PPO,1,-1
8384,PPO,1,-1
8385,PPO,1,-1
8386,PPO_2,-1,1
8387,PPO,1,-1
8388,PPO,1,-1
8389,PPO_2,-1,1
8390,PPO,1,-1
8391,PPO_2,-1,1
8392,PPO,1,-1
8393,PPO,1,-1
8394,PPO,1,-1
8395,PPO,1,-1
8396,PPO_2,-1,1
8397,PPO_2,-1,1
8398,PPO,1,-1
8399,PPO,1,-1
8400,PPO_2,-1,1
8401,PPO_2,-1,1
8402,PPO,1,-1
8403,PPO,1,-1
8404,PPO_2,-1,1
8405,PPO_2,-1,1
8406,PPO,1,-1
8407,PPO,1,-1
8408,PPO_2,-1,1
8409,PPO,1,-1
8410,PPO,1,-1
8411,PPO_2,-1,1
8412,PPO,1,-1
8413,PPO_2,-1,1
8414,PPO,1,-1
8415,PPO,1,-1
8416,PPO,1,-1
8417,PPO,1,-1
8418,PPO,1,-1
8419,PPO,1,-1
8420,PPO_2,-1,1
8421,PPO_2,-1,1
8422,PPO_2,-1,1
8423,PPO_2,-1,1
8424,PPO,1,-1
8425,PPO_2,-1,1
8426,PPO,1,-1
8427,PPO_2,-1,1
8428,PPO_2,-1,1
8429,PPO,1,-1
8430,PPO_2,-1,1
8431,PPO,1,-1
8432,PPO,1,-1
8433,PPO,1,-1
8434,PPO_2,-1,1
8435,PPO,1,-1
8436,PPO,1,-1
8437,PPO,1,-1
8438,PPO_2,-1,1
8439,PPO,1,-1
8440,PPO_2,-1,1
8441,PPO,1,-1
8442,PPO_2,-1,1
8443,PPO_2,-1,1
8444,PPO_2,-1,1
8445,PPO_2,-1,1
8446,PPO_2,-1,1
8447,PPO,1,-1
8448,PPO,1,-1
8449,PPO_2,-1,1
8450,PPO,1,-1
8451,PPO,1,-1
8452,PPO_2,-1,1
8453,PPO,1,-1
8454,PPO,1,-1
8455,PPO_2,-1,1
8456,PPO,1,-1
8457,PPO,1,-1
8458,PPO_2,-1,1
8459,PPO_2,-1,1
8460,PPO_2,-1,1
8461,PPO_2,-1,1
8462,PPO,1,-1
8463,PPO,1,-1
8464,PPO_2,-1,1
8465,PPO,1,-1
8466,PPO_2,-1,1
8467,PPO,1,-1
8468,PPO_2,-1,1
8469,PPO,1,-1
8470,PPO_2,-1,1
8471,PPO,1,-1
8472,PPO,1,-1
8473,PPO,1,-1
8474,PPO,1,-1
8475,PPO_2,-1,1
8476,PPO_2,-1,1
8477,PPO_2,-1,1
8478,PPO_2,-1,1
8479,PPO_2,-1,1
8480,PPO_2,-1,1
8481,PPO_2,-1,1
8482,PPO,1,-1
8483,PPO_2,-1,1
8484,PPO_2,-1,1
8485,PPO,1,-1
8486,PPO_2,-1,1
8487,PPO,1,-1
8488,PPO_2,-1,1
8489,PPO,1,-1
8490,PPO_2,-1,1
8491,PPO,1,-1
8492,PPO_2,-1,1
8493,PPO,1,-1
8494,PPO_2,-1,1
8495,PPO_2,-1,1
8496,PPO_2,-1,1
8497,PPO_2,-1,1
8498,PPO_2,-1,1
8499,PPO_2,-1,1
8500,PPO_2,-1,1
8501,PPO,1,-1
8502,PPO,1,-1
8503,PPO_2,-1,1
8504,PPO,1,-1
8505,PPO,1,-1
8506,PPO,1,-1
8507,PPO,1,-1
8508,PPO,1,-1
8509,PPO_2,-1,1
8510,PPO,1,-1
8511,PPO,1,-1
8512,PPO,1,-1
8513,PPO,1,-1
8514,PPO_2,-1,1
8515,PPO,1,-1
8516,PPO,1,-1
8517,PPO_2,-1,1
8518,PPO_2,-1,1
8519,PPO_2,-1,1
8520,PPO,1,-1
8521,PPO,1,-1
8522,PPO,1,-1
8523,PPO,1,-1
8524,PPO,1,-1
8525,PPO,1,-1
8526,PPO,1,-1
8527,PPO,1,-1
8528,PPO,1,-1
8529,PPO,1,-1
8530,PPO_2,-1,1
8531,PPO_2,-1,1
8532,PPO_2,-1,1
8533,PPO,1,-1
8534,PPO_2,-1,1
8535,PPO,1,-1
8536,PPO_2,-1,1
8537,PPO_2,-1,1
8538,PPO_2,-1,1
8539,PPO_2,-1,1
8540,PPO,1,-1
8541,PPO_2,-1,1
8542,PPO,1,-1
8543,PPO,1,-1
8544,PPO_2,-1,1
8545,PPO,1,-1
8546,PPO_2,-1,1
8547,PPO_2,-1,1
8548,PPO_2,-1,1
8549,PPO_2,-1,1
8550,PPO,1,-1
8551,PPO,1,-1
8552,PPO_2,-1,1
8553,PPO_2,-1,1
8554,PPO_2,-1,1
8555,PPO_2,-1,1
8556,PPO,1,-1
8557,PPO,1,-1
8558,PPO_2,-1,1
8559,PPO_2,-1,1
8560,PPO_2,-1,1
8561,PPO_2,-1,1
8562,PPO,1,-1
8563,PPO,1,-1
8564,PPO,1,-1
8565,PPO,1,-1
8566,PPO_2,-1,1
8567,PPO,1,-1
8568,PPO_2,-1,1
8569,PPO_2,-1,1
8570,PPO_2,-1,1
8571,PPO_2,-1,1
8572,PPO,1,-1
8573,PPO,1,-1
8574,PPO_2,-1,1
8575,PPO,1,-1
8576,PPO_2,-1,1
8577,PPO,1,-1
8578,PPO_2,-1,1
8579,PPO,1,-1
8580,PPO,1,-1
8581,PPO_2,-1,1
8582,PPO_2,-1,1
8583,PPO,1,-1
8584,PPO_2,-1,1
8585,PPO,1,-1
8586,PPO_2,-1,1
8587,PPO_2,-1,1
8588,PPO_2,-1,1
8589,PPO,1,-1
8590,PPO_2,-1,1
8591,PPO_2,-1,1
8592,PPO,1,-1
8593,PPO,1,-1
8594,PPO,1,-1
8595,PPO,1,-1
8596,PPO_2,-1,1
8597,PPO_2,-1,1
8598,PPO_2,-1,1
8599,PPO_2,-1,1
8600,PPO_2,-1,1
8601,PPO_2,-1,1
8602,PPO_2,-1,1
8603,PPO,1,-1
8604,PPO_2,-1,1
8605,PPO,1,-1
8606,PPO_2,-1,1
8607,PPO,1,-1
8608,PPO_2,-1,1
8609,PPO,1,-1
8610,PPO,1,-1
8611,PPO_2,-1,1
8612,PPO_2,-1,1
8613,PPO_2,-1,1
8614,PPO_2,-1,1
8615,PPO,1,-1
8616,PPO_2,-1,1
8617,PPO_2,-1,1
8618,PPO_2,-1,1
8619,PPO,1,-1
8620,PPO_2,-1,1
8621,PPO_2,-1,1
8622,PPO_2,-1,1
8623,PPO_2,-1,1
8624,PPO,1,-1
8625,PPO,1,-1
8626,PPO,1,-1
8627,PPO_2,-1,1
8628,PPO,1,-1
8629,PPO_2,-1,1
8630,PPO,1,-1
8631,PPO,1,-1
8632,PPO_2,-1,1
8633,PPO,1,-1
8634,PPO_2,-1,1
8635,PPO_2,-1,1
8636,PPO,1,-1
8637,PPO_2,-1,1
8638,PPO_2,-1,1
8639,PPO_2,-1,1
8640,PPO_2,-1,1
8641,PPO_2,-1,1
8642,PPO,1,-1
8643,PPO,1,-1
8644,PPO_2,-1,1
8645,PPO_2,-1,1
8646,PPO_2,-1,1
8647,PPO_2,-1,1
8648,PPO,1,-1
8649,PPO_2,-1,1
8650,PPO_2,-1,1
8651,PPO_2,-1,1
8652,PPO,1,-1
8653,PPO,1,-1
8654,PPO_2,-1,1
8655,PPO_2,-1,1
8656,PPO,1,-1
8657,PPO,1,-1
8658,PPO,1,-1
8659,PPO_2,-1,1
8660,PPO_2,-1,1
8661,PPO_2,-1,1
8662,PPO_2,-1,1
8663,PPO_2,-1,1
8664,PPO_2,-1,1
8665,PPO_2,-1,1
8666,PPO,1,-1
8667,PPO_2,-1,1
8668,PPO,1,-1
8669,PPO_2,-1,1
8670,PPO_2,-1,1
8671,PPO,1,-1
8672,PPO,1,-1
8673,PPO,1,-1
8674,PPO,1,-1
8675,PPO_2,-1,1
8676,PPO_2,-1,1
8677,PPO_2,-1,1
8678,PPO_2,-1,1
8679,PPO_2,-1,1
8680,PPO_2,-1,1
8681,PPO_2,-1,1
8682,PPO_2,-1,1
8683,PPO_2,-1,1
8684,PPO,1,-1
8685,PPO,1,-1
8686,PPO_2,-1,1
8687,PPO_2,-1,1
8688,PPO,1,-1
