episode,winner,DQN,Random
8568,DQN,1,-1
8569,DQN,1,-1
8570,draw,0,0
8571,DQN,1,-1
8572,Random,-1,1
8573,DQN,1,-1
8574,DQN,1,-1
8575,DQN,1,-1
8576,DQN,1,-1
8577,DQN,1,-1
8578,DQN,1,-1
8579,Random,-1,1
8580,draw,0,0
8581,DQN,1,-1
8582,DQN,1,-1
8583,DQN,1,-1
8584,DQN,1,-1
8585,DQN,1,-1
8586,DQN,1,-1
8587,DQN,1,-1
8588,DQN,1,-1
8589,Random,-1,1
8590,draw,0,0
8591,DQN,1,-1
8592,DQN,1,-1
8593,DQN,1,-1
8594,Random,-1,1
8595,DQN,1,-1
8596,DQN,1,-1
8597,Random,-1,1
8598,Random,-1,1
8599,DQN,1,-1
8600,DQN,1,-1
8601,Random,-1,1
8602,Random,-1,1
8603,Random,-1,1
8604,DQN,1,-1
8605,DQN,1,-1
8606,draw,0,0
8607,Random,-1,1
8608,Random,-1,1
8609,DQN,1,-1
8610,Random,-1,1
8611,DQN,1,-1
8612,DQN,1,-1
8613,DQN,1,-1
8614,DQN,1,-1
8615,Random,-1,1
8616,DQN,1,-1
8617,DQN,1,-1
8618,draw,0,0
8619,DQN,1,-1
8620,Random,-1,1
8621,DQN,1,-1
8622,DQN,1,-1
8623,DQN,1,-1
8624,Random,-1,1
8625,DQN,1,-1
8626,Random,-1,1
8627,Random,-1,1
8628,Random,-1,1
8629,Random,-1,1
8630,DQN,1,-1
8631,DQN,1,-1
8632,DQN,1,-1
8633,DQN,1,-1
8634,DQN,1,-1
8635,Random,-1,1
8636,draw,0,0
8637,DQN,1,-1
8638,DQN,1,-1
8639,DQN,1,-1
8640,DQN,1,-1
8641,draw,0,0
8642,Random,-1,1
8643,DQN,1,-1
8644,DQN,1,-1
8645,DQN,1,-1
8646,DQN,1,-1
8647,draw,0,0
8648,draw,0,0
8649,DQN,1,-1
8650,Random,-1,1
8651,DQN,1,-1
8652,DQN,1,-1
8653,DQN,1,-1
8654,DQN,1,-1
8655,DQN,1,-1
8656,draw,0,0
8657,Random,-1,1
8658,draw,0,0
8659,Random,-1,1
8660,DQN,1,-1
8661,draw,0,0
8662,DQN,1,-1
8663,DQN,1,-1
8664,DQN,1,-1
8665,Random,-1,1
8666,DQN,1,-1
8667,draw,0,0
8668,DQN,1,-1
8669,DQN,1,-1
8670,DQN,1,-1
8671,DQN,1,-1
8672,draw,0,0
8673,DQN,1,-1
8674,DQN,1,-1
8675,DQN,1,-1
8676,DQN,1,-1
8677,DQN,1,-1
8678,draw,0,0
8679,draw,0,0
8680,DQN,1,-1
8681,DQN,1,-1
8682,DQN,1,-1
8683,DQN,1,-1
8684,Random,-1,1
8685,DQN,1,-1
8686,DQN,1,-1
8687,draw,0,0
8688,DQN,1,-1
8689,Random,-1,1
8690,draw,0,0
8691,draw,0,0
8692,DQN,1,-1
8693,DQN,1,-1
8694,draw,0,0
8695,DQN,1,-1
8696,DQN,1,-1
8697,DQN,1,-1
8698,Random,-1,1
8699,DQN,1,-1
8700,draw,0,0
8701,draw,0,0
8702,Random,-1,1
8703,DQN,1,-1
8704,DQN,1,-1
8705,DQN,1,-1
8706,DQN,1,-1
8707,Random,-1,1
8708,draw,0,0
8709,Random,-1,1
8710,Random,-1,1
8711,DQN,1,-1
8712,DQN,1,-1
8713,DQN,1,-1
8714,Random,-1,1
8715,draw,0,0
8716,draw,0,0
8717,DQN,1,-1
8718,DQN,1,-1
8719,DQN,1,-1
8720,Random,-1,1
8721,DQN,1,-1
8722,DQN,1,-1
8723,DQN,1,-1
8724,Random,-1,1
8725,DQN,1,-1
8726,draw,0,0
8727,Random,-1,1
8728,DQN,1,-1
8729,DQN,1,-1
8730,DQN,1,-1
8731,DQN,1,-1
8732,DQN,1,-1
8733,Random,-1,1
8734,DQN,1,-1
8735,DQN,1,-1
8736,Random,-1,1
8737,DQN,1,-1
8738,DQN,1,-1
8739,Random,-1,1
8740,DQN,1,-1
8741,DQN,1,-1
8742,Random,-1,1
8743,DQN,1,-1
8744,DQN,1,-1
8745,DQN,1,-1
8746,DQN,1,-1
8747,draw,0,0
8748,DQN,1,-1
8749,DQN,1,-1
8750,DQN,1,-1
8751,DQN,1,-1
8752,DQN,1,-1
8753,DQN,1,-1
8754,Random,-1,1
8755,DQN,1,-1
8756,DQN,1,-1
8757,draw,0,0
8758,draw,0,0
8759,DQN,1,-1
8760,draw,0,0
8761,DQN,1,-1
8762,DQN,1,-1
8763,Random,-1,1
8764,DQN,1,-1
8765,draw,0,0
8766,DQN,1,-1
8767,DQN,1,-1
8768,DQN,1,-1
8769,draw,0,0
8770,DQN,1,-1
8771,DQN,1,-1
8772,Random,-1,1
8773,DQN,1,-1
8774,Random,-1,1
8775,draw,0,0
8776,DQN,1,-1
8777,DQN,1,-1
8778,DQN,1,-1
8779,DQN,1,-1
8780,DQN,1,-1
8781,DQN,1,-1
8782,Random,-1,1
8783,DQN,1,-1
8784,DQN,1,-1
8785,DQN,1,-1
8786,DQN,1,-1
8787,DQN,1,-1
8788,DQN,1,-1
8789,DQN,1,-1
8790,DQN,1,-1
8791,DQN,1,-1
8792,DQN,1,-1
8793,DQN,1,-1
8794,DQN,1,-1
8795,DQN,1,-1
8796,Random,-1,1
8797,DQN,1,-1
8798,DQN,1,-1
8799,DQN,1,-1
8800,DQN,1,-1
8801,DQN,1,-1
8802,DQN,1,-1
8803,DQN,1,-1
8804,DQN,1,-1
8805,DQN,1,-1
8806,DQN,1,-1
8807,DQN,1,-1
8808,DQN,1,-1
8809,DQN,1,-1
8810,DQN,1,-1
8811,DQN,1,-1
8812,DQN,1,-1
8813,DQN,1,-1
8814,Random,-1,1
8815,DQN,1,-1
8816,draw,0,0
8817,DQN,1,-1
8818,DQN,1,-1
8819,DQN,1,-1
8820,DQN,1,-1
8821,DQN,1,-1
8822,DQN,1,-1
8823,DQN,1,-1
8824,DQN,1,-1
8825,DQN,1,-1
8826,DQN,1,-1
8827,DQN,1,-1
8828,Random,-1,1
8829,DQN,1,-1
8830,DQN,1,-1
8831,DQN,1,-1
8832,Random,-1,1
8833,Random,-1,1
8834,DQN,1,-1
8835,DQN,1,-1
8836,Random,-1,1
8837,DQN,1,-1
8838,DQN,1,-1
8839,DQN,1,-1
8840,DQN,1,-1
8841,DQN,1,-1
8842,DQN,1,-1
8843,DQN,1,-1
8844,draw,0,0
8845,draw,0,0
8846,DQN,1,-1
8847,Random,-1,1
8848,draw,0,0
8849,DQN,1,-1
8850,DQN,1,-1
8851,DQN,1,-1
8852,DQN,1,-1
8853,DQN,1,-1
8854,DQN,1,-1
8855,DQN,1,-1
8856,DQN,1,-1
8857,DQN,1,-1
8858,draw,0,0
8859,DQN,1,-1
8860,DQN,1,-1
8861,DQN,1,-1
8862,Random,-1,1
8863,DQN,1,-1
8864,DQN,1,-1
8865,DQN,1,-1
8866,DQN,1,-1
8867,Random,-1,1
8868,DQN,1,-1
8869,DQN,1,-1
8870,DQN,1,-1
8871,DQN,1,-1
8872,DQN,1,-1
8873,DQN,1,-1
8874,DQN,1,-1
8875,Random,-1,1
8876,Random,-1,1
8877,DQN,1,-1
8878,DQN,1,-1
8879,DQN,1,-1
8880,DQN,1,-1
8881,DQN,1,-1
8882,draw,0,0
8883,DQN,1,-1
8884,DQN,1,-1
8885,Random,-1,1
8886,DQN,1,-1
8887,DQN,1,-1
8888,DQN,1,-1
8889,Random,-1,1
8890,DQN,1,-1
8891,Random,-1,1
8892,DQN,1,-1
8893,DQN,1,-1
8894,DQN,1,-1
8895,DQN,1,-1
8896,DQN,1,-1
8897,DQN,1,-1
8898,DQN,1,-1
8899,draw,0,0
8900,DQN,1,-1
8901,DQN,1,-1
8902,DQN,1,-1
8903,Random,-1,1
8904,Random,-1,1
8905,DQN,1,-1
8906,Random,-1,1
8907,DQN,1,-1
8908,Random,-1,1
8909,DQN,1,-1
8910,DQN,1,-1
8911,Random,-1,1
8912,DQN,1,-1
8913,DQN,1,-1
8914,DQN,1,-1
8915,DQN,1,-1
8916,Random,-1,1
8917,Random,-1,1
8918,Random,-1,1
8919,DQN,1,-1
8920,Random,-1,1
8921,DQN,1,-1
8922,DQN,1,-1
8923,DQN,1,-1
8924,DQN,1,-1
8925,DQN,1,-1
8926,DQN,1,-1
8927,DQN,1,-1
8928,draw,0,0
8929,DQN,1,-1
8930,DQN,1,-1
8931,DQN,1,-1
8932,DQN,1,-1
8933,DQN,1,-1
8934,DQN,1,-1
8935,DQN,1,-1
8936,DQN,1,-1
8937,draw,0,0
8938,DQN,1,-1
8939,draw,0,0
8940,DQN,1,-1
8941,DQN,1,-1
8942,DQN,1,-1
8943,draw,0,0
8944,DQN,1,-1
8945,DQN,1,-1
8946,DQN,1,-1
8947,DQN,1,-1
8948,DQN,1,-1
8949,DQN,1,-1
8950,DQN,1,-1
8951,DQN,1,-1
8952,DQN,1,-1
8953,DQN,1,-1
8954,DQN,1,-1
8955,DQN,1,-1
8956,DQN,1,-1
8957,DQN,1,-1
8958,DQN,1,-1
8959,DQN,1,-1
8960,Random,-1,1
8961,DQN,1,-1
8962,DQN,1,-1
8963,draw,0,0
8964,DQN,1,-1
8965,Random,-1,1
8966,DQN,1,-1
8967,draw,0,0
8968,DQN,1,-1
8969,DQN,1,-1
8970,Random,-1,1
8971,DQN,1,-1
8972,Random,-1,1
8973,DQN,1,-1
8974,Random,-1,1
8975,Random,-1,1
8976,DQN,1,-1
8977,DQN,1,-1
8978,DQN,1,-1
8979,Random,-1,1
8980,Random,-1,1
8981,DQN,1,-1
8982,draw,0,0
8983,draw,0,0
8984,Random,-1,1
8985,DQN,1,-1
8986,draw,0,0
8987,DQN,1,-1
8988,DQN,1,-1
8989,DQN,1,-1
8990,DQN,1,-1
8991,DQN,1,-1
8992,DQN,1,-1
8993,DQN,1,-1
8994,DQN,1,-1
8995,DQN,1,-1
8996,DQN,1,-1
8997,DQN,1,-1
8998,Random,-1,1
8999,DQN,1,-1
9000,DQN,1,-1
9001,DQN,1,-1
9002,Random,-1,1
9003,DQN,1,-1
9004,Random,-1,1
9005,DQN,1,-1
9006,Random,-1,1
9007,Random,-1,1
9008,draw,0,0
9009,draw,0,0
9010,DQN,1,-1
9011,draw,0,0
9012,DQN,1,-1
9013,draw,0,0
9014,Random,-1,1
9015,Random,-1,1
9016,DQN,1,-1
9017,Random,-1,1
9018,DQN,1,-1
9019,DQN,1,-1
9020,DQN,1,-1
9021,DQN,1,-1
9022,Random,-1,1
9023,DQN,1,-1
9024,DQN,1,-1
9025,Random,-1,1
9026,DQN,1,-1
9027,draw,0,0
9028,DQN,1,-1
9029,DQN,1,-1
9030,DQN,1,-1
9031,DQN,1,-1
9032,DQN,1,-1
9033,draw,0,0
9034,draw,0,0
9035,DQN,1,-1
9036,Random,-1,1
9037,DQN,1,-1
9038,DQN,1,-1
9039,DQN,1,-1
9040,DQN,1,-1
9041,DQN,1,-1
9042,draw,0,0
9043,DQN,1,-1
9044,draw,0,0
9045,DQN,1,-1
9046,DQN,1,-1
9047,DQN,1,-1
9048,draw,0,0
9049,draw,0,0
9050,draw,0,0
9051,DQN,1,-1
9052,DQN,1,-1
9053,DQN,1,-1
9054,draw,0,0
9055,DQN,1,-1
9056,DQN,1,-1
9057,DQN,1,-1
9058,draw,0,0
9059,DQN,1,-1
9060,DQN,1,-1
9061,DQN,1,-1
9062,DQN,1,-1
9063,DQN,1,-1
9064,DQN,1,-1
9065,DQN,1,-1
9066,DQN,1,-1
9067,DQN,1,-1
9068,draw,0,0
9069,Random,-1,1
9070,draw,0,0
9071,DQN,1,-1
9072,Random,-1,1
9073,Random,-1,1
9074,DQN,1,-1
9075,draw,0,0
9076,DQN,1,-1
9077,DQN,1,-1
9078,DQN,1,-1
9079,DQN,1,-1
9080,DQN,1,-1
9081,DQN,1,-1
9082,DQN,1,-1
9083,DQN,1,-1
9084,draw,0,0
9085,DQN,1,-1
9086,DQN,1,-1
9087,DQN,1,-1
9088,DQN,1,-1
9089,draw,0,0
9090,DQN,1,-1
9091,draw,0,0
9092,draw,0,0
9093,draw,0,0
9094,DQN,1,-1
9095,DQN,1,-1
9096,DQN,1,-1
9097,draw,0,0
9098,DQN,1,-1
9099,DQN,1,-1
9100,DQN,1,-1
9101,DQN,1,-1
9102,DQN,1,-1
9103,DQN,1,-1
9104,DQN,1,-1
9105,DQN,1,-1
9106,DQN,1,-1
9107,DQN,1,-1
9108,DQN,1,-1
9109,DQN,1,-1
9110,DQN,1,-1
9111,DQN,1,-1
9112,DQN,1,-1
9113,DQN,1,-1
9114,DQN,1,-1
9115,DQN,1,-1
9116,DQN,1,-1
9117,DQN,1,-1
9118,DQN,1,-1
9119,DQN,1,-1
9120,DQN,1,-1
9121,DQN,1,-1
9122,DQN,1,-1
9123,DQN,1,-1
9124,DQN,1,-1
9125,DQN,1,-1
9126,DQN,1,-1
9127,DQN,1,-1
9128,Random,-1,1
9129,DQN,1,-1
9130,DQN,1,-1
9131,DQN,1,-1
9132,DQN,1,-1
9133,DQN,1,-1
9134,DQN,1,-1
9135,DQN,1,-1
9136,DQN,1,-1
9137,Random,-1,1
9138,DQN,1,-1
9139,draw,0,0
9140,DQN,1,-1
9141,Random,-1,1
9142,DQN,1,-1
9143,DQN,1,-1
9144,DQN,1,-1
9145,DQN,1,-1
9146,DQN,1,-1
9147,DQN,1,-1
9148,DQN,1,-1
9149,DQN,1,-1
9150,DQN,1,-1
9151,DQN,1,-1
9152,Random,-1,1
9153,Random,-1,1
9154,DQN,1,-1
9155,DQN,1,-1
9156,DQN,1,-1
9157,Random,-1,1
9158,DQN,1,-1
9159,DQN,1,-1
9160,DQN,1,-1
9161,Random,-1,1
9162,DQN,1,-1
9163,DQN,1,-1
9164,DQN,1,-1
9165,Random,-1,1
9166,DQN,1,-1
9167,DQN,1,-1
9168,DQN,1,-1
9169,Random,-1,1
9170,DQN,1,-1
9171,DQN,1,-1
9172,DQN,1,-1
9173,DQN,1,-1
9174,DQN,1,-1
9175,DQN,1,-1
9176,Random,-1,1
9177,DQN,1,-1
9178,DQN,1,-1
9179,DQN,1,-1
9180,DQN,1,-1
9181,DQN,1,-1
9182,DQN,1,-1
9183,DQN,1,-1
9184,DQN,1,-1
9185,DQN,1,-1
9186,DQN,1,-1
9187,DQN,1,-1
9188,Random,-1,1
9189,DQN,1,-1
9190,DQN,1,-1
9191,DQN,1,-1
9192,DQN,1,-1
9193,DQN,1,-1
9194,DQN,1,-1
9195,DQN,1,-1
9196,DQN,1,-1
9197,DQN,1,-1
9198,DQN,1,-1
9199,Random,-1,1
9200,DQN,1,-1
9201,Random,-1,1
9202,DQN,1,-1
9203,Random,-1,1
9204,DQN,1,-1
9205,DQN,1,-1
9206,DQN,1,-1
9207,DQN,1,-1
9208,DQN,1,-1
9209,draw,0,0
9210,DQN,1,-1
9211,DQN,1,-1
9212,DQN,1,-1
9213,DQN,1,-1
9214,DQN,1,-1
9215,DQN,1,-1
9216,DQN,1,-1
9217,draw,0,0
9218,DQN,1,-1
9219,DQN,1,-1
9220,DQN,1,-1
9221,DQN,1,-1
9222,Random,-1,1
9223,DQN,1,-1
9224,DQN,1,-1
9225,DQN,1,-1
9226,DQN,1,-1
9227,DQN,1,-1
9228,DQN,1,-1
9229,DQN,1,-1
9230,DQN,1,-1
9231,DQN,1,-1
9232,Random,-1,1
9233,DQN,1,-1
9234,DQN,1,-1
9235,DQN,1,-1
9236,DQN,1,-1
9237,DQN,1,-1
9238,DQN,1,-1
9239,DQN,1,-1
9240,DQN,1,-1
9241,DQN,1,-1
9242,DQN,1,-1
9243,Random,-1,1
9244,Random,-1,1
9245,DQN,1,-1
9246,Random,-1,1
9247,DQN,1,-1
9248,DQN,1,-1
9249,DQN,1,-1
9250,DQN,1,-1
9251,DQN,1,-1
9252,DQN,1,-1
9253,DQN,1,-1
9254,Random,-1,1
9255,DQN,1,-1
9256,DQN,1,-1
9257,DQN,1,-1
9258,DQN,1,-1
9259,DQN,1,-1
9260,DQN,1,-1
9261,DQN,1,-1
9262,DQN,1,-1
9263,Random,-1,1
9264,DQN,1,-1
9265,Random,-1,1
9266,DQN,1,-1
9267,DQN,1,-1
9268,DQN,1,-1
9269,DQN,1,-1
9270,DQN,1,-1
9271,DQN,1,-1
9272,DQN,1,-1
9273,DQN,1,-1
9274,DQN,1,-1
9275,DQN,1,-1
9276,DQN,1,-1
9277,DQN,1,-1
9278,DQN,1,-1
9279,Random,-1,1
9280,DQN,1,-1
9281,DQN,1,-1
9282,DQN,1,-1
9283,DQN,1,-1
9284,DQN,1,-1
9285,DQN,1,-1
9286,Random,-1,1
9287,DQN,1,-1
9288,DQN,1,-1
9289,DQN,1,-1
9290,DQN,1,-1
9291,DQN,1,-1
9292,DQN,1,-1
9293,DQN,1,-1
9294,DQN,1,-1
9295,DQN,1,-1
9296,DQN,1,-1
9297,DQN,1,-1
9298,Random,-1,1
9299,DQN,1,-1
9300,DQN,1,-1
9301,Random,-1,1
9302,DQN,1,-1
9303,DQN,1,-1
9304,DQN,1,-1
9305,Random,-1,1
9306,Random,-1,1
9307,DQN,1,-1
9308,DQN,1,-1
9309,DQN,1,-1
9310,Random,-1,1
9311,DQN,1,-1
9312,Random,-1,1
9313,Random,-1,1
9314,DQN,1,-1
9315,DQN,1,-1
9316,DQN,1,-1
9317,Random,-1,1
9318,Random,-1,1
9319,DQN,1,-1
9320,DQN,1,-1
9321,DQN,1,-1
9322,DQN,1,-1
9323,DQN,1,-1
9324,DQN,1,-1
9325,Random,-1,1
9326,DQN,1,-1
9327,DQN,1,-1
9328,DQN,1,-1
9329,DQN,1,-1
9330,draw,0,0
9331,Random,-1,1
9332,DQN,1,-1
9333,Random,-1,1
9334,DQN,1,-1
9335,DQN,1,-1
9336,DQN,1,-1
9337,DQN,1,-1
9338,DQN,1,-1
9339,DQN,1,-1
9340,DQN,1,-1
9341,DQN,1,-1
9342,DQN,1,-1
9343,DQN,1,-1
9344,DQN,1,-1
9345,DQN,1,-1
9346,DQN,1,-1
9347,DQN,1,-1
9348,DQN,1,-1
9349,DQN,1,-1
9350,DQN,1,-1
9351,DQN,1,-1
9352,DQN,1,-1
9353,DQN,1,-1
9354,DQN,1,-1
9355,DQN,1,-1
9356,DQN,1,-1
9357,DQN,1,-1
9358,Random,-1,1
9359,DQN,1,-1
9360,DQN,1,-1
9361,DQN,1,-1
9362,DQN,1,-1
9363,DQN,1,-1
9364,DQN,1,-1
9365,DQN,1,-1
9366,draw,0,0
9367,DQN,1,-1
9368,DQN,1,-1
9369,DQN,1,-1
9370,Random,-1,1
9371,DQN,1,-1
9372,DQN,1,-1
9373,DQN,1,-1
9374,DQN,1,-1
9375,DQN,1,-1
9376,DQN,1,-1
9377,Random,-1,1
9378,Random,-1,1
9379,DQN,1,-1
9380,DQN,1,-1
9381,DQN,1,-1
9382,DQN,1,-1
9383,DQN,1,-1
9384,Random,-1,1
9385,Random,-1,1
9386,Random,-1,1
9387,DQN,1,-1
9388,DQN,1,-1
9389,DQN,1,-1
9390,Random,-1,1
9391,DQN,1,-1
9392,DQN,1,-1
9393,DQN,1,-1
9394,DQN,1,-1
9395,DQN,1,-1
9396,DQN,1,-1
9397,DQN,1,-1
9398,DQN,1,-1
9399,DQN,1,-1
9400,DQN,1,-1
9401,DQN,1,-1
9402,DQN,1,-1
9403,DQN,1,-1
9404,DQN,1,-1
9405,DQN,1,-1
9406,DQN,1,-1
9407,DQN,1,-1
9408,DQN,1,-1
9409,DQN,1,-1
9410,DQN,1,-1
9411,DQN,1,-1
9412,DQN,1,-1
9413,draw,0,0
9414,DQN,1,-1
9415,DQN,1,-1
9416,Random,-1,1
9417,DQN,1,-1
9418,Random,-1,1
9419,DQN,1,-1
9420,DQN,1,-1
9421,DQN,1,-1
9422,DQN,1,-1
9423,DQN,1,-1
9424,DQN,1,-1
9425,DQN,1,-1
9426,DQN,1,-1
9427,DQN,1,-1
9428,DQN,1,-1
9429,Random,-1,1
9430,Random,-1,1
9431,DQN,1,-1
9432,DQN,1,-1
9433,DQN,1,-1
9434,Random,-1,1
9435,DQN,1,-1
9436,DQN,1,-1
9437,Random,-1,1
9438,DQN,1,-1
9439,Random,-1,1
9440,Random,-1,1
9441,DQN,1,-1
9442,DQN,1,-1
9443,DQN,1,-1
9444,DQN,1,-1
9445,DQN,1,-1
9446,DQN,1,-1
9447,DQN,1,-1
9448,DQN,1,-1
9449,Random,-1,1
9450,DQN,1,-1
9451,DQN,1,-1
9452,DQN,1,-1
9453,Random,-1,1
9454,DQN,1,-1
9455,Random,-1,1
9456,DQN,1,-1
9457,DQN,1,-1
9458,DQN,1,-1
9459,DQN,1,-1
9460,DQN,1,-1
9461,Random,-1,1
9462,Random,-1,1
9463,Random,-1,1
9464,DQN,1,-1
9465,DQN,1,-1
9466,DQN,1,-1
9467,DQN,1,-1
9468,DQN,1,-1
9469,DQN,1,-1
9470,DQN,1,-1
9471,DQN,1,-1
9472,Random,-1,1
9473,draw,0,0
9474,Random,-1,1
9475,DQN,1,-1
9476,DQN,1,-1
9477,DQN,1,-1
9478,DQN,1,-1
9479,Random,-1,1
9480,DQN,1,-1
9481,DQN,1,-1
9482,draw,0,0
9483,Random,-1,1
9484,Random,-1,1
9485,draw,0,0
9486,DQN,1,-1
9487,DQN,1,-1
9488,DQN,1,-1
9489,DQN,1,-1
9490,DQN,1,-1
9491,DQN,1,-1
9492,DQN,1,-1
9493,DQN,1,-1
9494,Random,-1,1
9495,Random,-1,1
9496,DQN,1,-1
9497,DQN,1,-1
9498,Random,-1,1
9499,Random,-1,1
9500,DQN,1,-1
9501,DQN,1,-1
9502,DQN,1,-1
9503,DQN,1,-1
9504,Random,-1,1
9505,DQN,1,-1
9506,DQN,1,-1
9507,DQN,1,-1
9508,DQN,1,-1
9509,DQN,1,-1
9510,DQN,1,-1
9511,DQN,1,-1
9512,DQN,1,-1
9513,DQN,1,-1
9514,DQN,1,-1
9515,DQN,1,-1
9516,draw,0,0
9517,DQN,1,-1
9518,DQN,1,-1
9519,draw,0,0
9520,Random,-1,1
9521,DQN,1,-1
9522,DQN,1,-1
9523,DQN,1,-1
9524,draw,0,0
9525,DQN,1,-1
9526,DQN,1,-1
9527,DQN,1,-1
9528,DQN,1,-1
9529,Random,-1,1
9530,DQN,1,-1
9531,DQN,1,-1
9532,DQN,1,-1
9533,draw,0,0
9534,DQN,1,-1
9535,DQN,1,-1
9536,DQN,1,-1
9537,Random,-1,1
9538,DQN,1,-1
9539,DQN,1,-1
9540,DQN,1,-1
9541,Random,-1,1
9542,DQN,1,-1
9543,DQN,1,-1
9544,Random,-1,1
9545,DQN,1,-1
9546,DQN,1,-1
9547,DQN,1,-1
9548,DQN,1,-1
9549,Random,-1,1
9550,draw,0,0
9551,DQN,1,-1
9552,DQN,1,-1
9553,DQN,1,-1
9554,DQN,1,-1
9555,draw,0,0
9556,draw,0,0
9557,DQN,1,-1
9558,DQN,1,-1
9559,DQN,1,-1
9560,draw,0,0
9561,DQN,1,-1
9562,draw,0,0
9563,draw,0,0
9564,DQN,1,-1
9565,DQN,1,-1
9566,Random,-1,1
9567,DQN,1,-1
9568,Random,-1,1
9569,DQN,1,-1
9570,DQN,1,-1
9571,DQN,1,-1
9572,draw,0,0
9573,DQN,1,-1
9574,DQN,1,-1
9575,Random,-1,1
9576,DQN,1,-1
9577,DQN,1,-1
9578,draw,0,0
9579,DQN,1,-1
9580,DQN,1,-1
9581,DQN,1,-1
9582,draw,0,0
9583,DQN,1,-1
9584,DQN,1,-1
9585,draw,0,0
9586,DQN,1,-1
9587,DQN,1,-1
9588,DQN,1,-1
9589,DQN,1,-1
9590,DQN,1,-1
9591,DQN,1,-1
9592,DQN,1,-1
9593,DQN,1,-1
9594,DQN,1,-1
9595,DQN,1,-1
9596,DQN,1,-1
9597,Random,-1,1
9598,DQN,1,-1
9599,DQN,1,-1
9600,DQN,1,-1
9601,DQN,1,-1
9602,DQN,1,-1
9603,Random,-1,1
9604,Random,-1,1
9605,DQN,1,-1
9606,DQN,1,-1
9607,DQN,1,-1
9608,DQN,1,-1
9609,Random,-1,1
9610,draw,0,0
9611,DQN,1,-1
9612,DQN,1,-1
9613,DQN,1,-1
9614,draw,0,0
9615,Random,-1,1
9616,DQN,1,-1
9617,DQN,1,-1
9618,DQN,1,-1
9619,Random,-1,1
9620,DQN,1,-1
9621,Random,-1,1
9622,DQN,1,-1
9623,DQN,1,-1
9624,DQN,1,-1
9625,DQN,1,-1
9626,Random,-1,1
9627,DQN,1,-1
9628,DQN,1,-1
9629,DQN,1,-1
9630,DQN,1,-1
9631,DQN,1,-1
9632,DQN,1,-1
9633,DQN,1,-1
9634,draw,0,0
9635,DQN,1,-1
9636,DQN,1,-1
9637,DQN,1,-1
9638,DQN,1,-1
9639,DQN,1,-1
9640,DQN,1,-1
9641,DQN,1,-1
9642,DQN,1,-1
9643,DQN,1,-1
9644,DQN,1,-1
9645,DQN,1,-1
9646,draw,0,0
9647,DQN,1,-1
9648,DQN,1,-1
9649,DQN,1,-1
9650,DQN,1,-1
9651,DQN,1,-1
9652,Random,-1,1
9653,DQN,1,-1
9654,DQN,1,-1
9655,DQN,1,-1
9656,DQN,1,-1
9657,DQN,1,-1
9658,DQN,1,-1
9659,DQN,1,-1
9660,DQN,1,-1
9661,DQN,1,-1
9662,DQN,1,-1
9663,DQN,1,-1
9664,DQN,1,-1
9665,DQN,1,-1
9666,DQN,1,-1
9667,DQN,1,-1
9668,DQN,1,-1
9669,Random,-1,1
9670,DQN,1,-1
9671,DQN,1,-1
9672,DQN,1,-1
9673,DQN,1,-1
9674,DQN,1,-1
9675,DQN,1,-1
9676,DQN,1,-1
9677,DQN,1,-1
9678,DQN,1,-1
9679,DQN,1,-1
9680,Random,-1,1
9681,DQN,1,-1
9682,DQN,1,-1
9683,DQN,1,-1
9684,DQN,1,-1
9685,DQN,1,-1
9686,DQN,1,-1
9687,DQN,1,-1
9688,DQN,1,-1
9689,DQN,1,-1
9690,DQN,1,-1
9691,DQN,1,-1
9692,DQN,1,-1
9693,DQN,1,-1
9694,DQN,1,-1
9695,DQN,1,-1
9696,DQN,1,-1
9697,DQN,1,-1
9698,DQN,1,-1
9699,DQN,1,-1
9700,DQN,1,-1
9701,DQN,1,-1
9702,Random,-1,1
9703,Random,-1,1
9704,DQN,1,-1
9705,DQN,1,-1
9706,DQN,1,-1
9707,DQN,1,-1
9708,DQN,1,-1
9709,DQN,1,-1
9710,DQN,1,-1
9711,DQN,1,-1
9712,Random,-1,1
9713,DQN,1,-1
9714,draw,0,0
9715,DQN,1,-1
9716,DQN,1,-1
9717,Random,-1,1
9718,DQN,1,-1
9719,DQN,1,-1
9720,DQN,1,-1
9721,DQN,1,-1
9722,DQN,1,-1
9723,DQN,1,-1
9724,DQN,1,-1
9725,DQN,1,-1
9726,DQN,1,-1
9727,DQN,1,-1
9728,DQN,1,-1
9729,DQN,1,-1
9730,DQN,1,-1
9731,Random,-1,1
9732,Random,-1,1
9733,DQN,1,-1
9734,DQN,1,-1
9735,DQN,1,-1
9736,DQN,1,-1
9737,DQN,1,-1
9738,DQN,1,-1
9739,DQN,1,-1
9740,DQN,1,-1
9741,DQN,1,-1
9742,DQN,1,-1
9743,DQN,1,-1
9744,DQN,1,-1
9745,DQN,1,-1
9746,DQN,1,-1
9747,DQN,1,-1
9748,Random,-1,1
9749,DQN,1,-1
9750,Random,-1,1
9751,DQN,1,-1
9752,DQN,1,-1
9753,DQN,1,-1
9754,DQN,1,-1
9755,DQN,1,-1
9756,DQN,1,-1
9757,DQN,1,-1
9758,DQN,1,-1
9759,DQN,1,-1
9760,DQN,1,-1
9761,DQN,1,-1
9762,DQN,1,-1
9763,DQN,1,-1
9764,DQN,1,-1
