episode,winner,DQN,DQN_2
6149,DQN_2,-1,1
6150,DQN,1,-1
6151,DQN,1,-1
6152,DQN,1,-1
6153,DQN,1,-1
6154,DQN,1,-1
6155,DQN,1,-1
6156,DQN,1,-1
6157,DQN,1,-1
6158,DQN,1,-1
6159,draw,0,0
6160,DQN,1,-1
6161,DQN,1,-1
6162,draw,0,0
6163,DQN,1,-1
6164,draw,0,0
6165,draw,0,0
6166,DQN,1,-1
6167,DQN,1,-1
6168,DQN,1,-1
6169,DQN_2,-1,1
6170,draw,0,0
6171,DQN_2,-1,1
6172,DQN_2,-1,1
6173,draw,0,0
6174,DQN_2,-1,1
6175,draw,0,0
6176,draw,0,0
6177,draw,0,0
6178,DQN,1,-1
6179,DQN_2,-1,1
6180,DQN_2,-1,1
6181,DQN,1,-1
6182,DQN_2,-1,1
6183,DQN_2,-1,1
6184,DQN_2,-1,1
6185,draw,0,0
6186,draw,0,0
6187,DQN,1,-1
6188,DQN_2,-1,1
6189,DQN_2,-1,1
6190,DQN,1,-1
6191,DQN_2,-1,1
6192,DQN,1,-1
6193,DQN,1,-1
6194,DQN,1,-1
6195,DQN_2,-1,1
6196,DQN_2,-1,1
6197,DQN,1,-1
6198,draw,0,0
6199,DQN_2,-1,1
6200,draw,0,0
6201,DQN_2,-1,1
6202,draw,0,0
6203,DQN_2,-1,1
6204,DQN,1,-1
6205,DQN_2,-1,1
6206,draw,0,0
6207,draw,0,0
6208,DQN,1,-1
6209,DQN_2,-1,1
6210,DQN_2,-1,1
6211,DQN_2,-1,1
6212,DQN_2,-1,1
6213,draw,0,0
6214,draw,0,0
6215,DQN,1,-1
6216,DQN,1,-1
6217,draw,0,0
6218,DQN_2,-1,1
6219,DQN,1,-1
6220,DQN,1,-1
6221,DQN,1,-1
6222,DQN_2,-1,1
6223,DQN,1,-1
6224,DQN_2,-1,1
6225,DQN,1,-1
6226,draw,0,0
6227,draw,0,0
6228,DQN_2,-1,1
6229,DQN,1,-1
6230,DQN_2,-1,1
6231,DQN,1,-1
6232,draw,0,0
6233,DQN_2,-1,1
6234,draw,0,0
6235,DQN,1,-1
6236,DQN_2,-1,1
6237,draw,0,0
6238,DQN,1,-1
6239,DQN,1,-1
6240,DQN_2,-1,1
6241,DQN_2,-1,1
6242,draw,0,0
6243,draw,0,0
6244,DQN,1,-1
6245,draw,0,0
6246,draw,0,0
6247,DQN_2,-1,1
6248,draw,0,0
6249,draw,0,0
6250,draw,0,0
6251,draw,0,0
6252,DQN_2,-1,1
6253,draw,0,0
6254,DQN,1,-1
6255,draw,0,0
6256,DQN_2,-1,1
6257,DQN_2,-1,1
6258,draw,0,0
6259,DQN_2,-1,1
6260,DQN_2,-1,1
6261,draw,0,0
6262,draw,0,0
6263,draw,0,0
6264,DQN_2,-1,1
6265,draw,0,0
6266,DQN_2,-1,1
6267,DQN,1,-1
6268,draw,0,0
6269,DQN,1,-1
6270,DQN_2,-1,1
6271,draw,0,0
6272,DQN_2,-1,1
6273,draw,0,0
6274,DQN,1,-1
6275,DQN_2,-1,1
6276,draw,0,0
6277,DQN_2,-1,1
6278,DQN,1,-1
6279,DQN_2,-1,1
6280,draw,0,0
6281,DQN,1,-1
6282,DQN,1,-1
6283,DQN_2,-1,1
6284,DQN_2,-1,1
6285,DQN_2,-1,1
6286,DQN_2,-1,1
6287,DQN_2,-1,1
6288,DQN,1,-1
6289,DQN,1,-1
6290,DQN,1,-1
6291,DQN,1,-1
6292,DQN_2,-1,1
6293,DQN,1,-1
6294,DQN,1,-1
6295,DQN_2,-1,1
6296,DQN,1,-1
6297,DQN,1,-1
6298,DQN,1,-1
6299,DQN_2,-1,1
6300,DQN,1,-1
6301,DQN,1,-1
6302,DQN_2,-1,1
6303,DQN_2,-1,1
6304,DQN,1,-1
6305,DQN,1,-1
6306,DQN,1,-1
6307,DQN,1,-1
6308,DQN,1,-1
6309,DQN_2,-1,1
6310,DQN,1,-1
6311,DQN,1,-1
6312,DQN_2,-1,1
6313,DQN,1,-1
6314,DQN_2,-1,1
6315,DQN,1,-1
6316,DQN_2,-1,1
6317,DQN_2,-1,1
6318,DQN,1,-1
6319,draw,0,0
6320,DQN_2,-1,1
6321,DQN_2,-1,1
6322,DQN_2,-1,1
6323,DQN,1,-1
6324,DQN,1,-1
6325,DQN,1,-1
6326,DQN,1,-1
6327,DQN,1,-1
6328,DQN,1,-1
6329,DQN,1,-1
6330,DQN,1,-1
6331,DQN,1,-1
6332,DQN,1,-1
6333,DQN_2,-1,1
6334,DQN,1,-1
6335,DQN_2,-1,1
6336,DQN_2,-1,1
6337,DQN,1,-1
6338,DQN,1,-1
6339,DQN,1,-1
6340,DQN,1,-1
6341,DQN_2,-1,1
6342,DQN_2,-1,1
6343,DQN,1,-1
6344,DQN,1,-1
6345,DQN,1,-1
6346,DQN,1,-1
6347,DQN,1,-1
6348,DQN,1,-1
6349,draw,0,0
6350,DQN_2,-1,1
6351,DQN,1,-1
6352,DQN,1,-1
6353,DQN_2,-1,1
6354,draw,0,0
6355,DQN,1,-1
6356,DQN,1,-1
6357,DQN_2,-1,1
6358,DQN,1,-1
6359,DQN,1,-1
6360,DQN_2,-1,1
6361,DQN_2,-1,1
6362,DQN,1,-1
6363,draw,0,0
6364,DQN_2,-1,1
6365,DQN_2,-1,1
6366,DQN_2,-1,1
6367,DQN,1,-1
6368,DQN,1,-1
6369,draw,0,0
6370,DQN_2,-1,1
6371,DQN,1,-1
6372,DQN_2,-1,1
6373,DQN_2,-1,1
6374,DQN_2,-1,1
6375,DQN_2,-1,1
6376,DQN_2,-1,1
6377,DQN,1,-1
6378,DQN,1,-1
6379,draw,0,0
6380,DQN,1,-1
6381,DQN,1,-1
6382,draw,0,0
6383,DQN_2,-1,1
6384,DQN_2,-1,1
6385,DQN_2,-1,1
6386,draw,0,0
6387,draw,0,0
6388,DQN,1,-1
6389,DQN_2,-1,1
6390,DQN_2,-1,1
6391,DQN_2,-1,1
6392,DQN_2,-1,1
6393,DQN_2,-1,1
6394,DQN_2,-1,1
6395,DQN_2,-1,1
6396,DQN_2,-1,1
6397,DQN_2,-1,1
6398,DQN,1,-1
6399,DQN,1,-1
6400,DQN_2,-1,1
6401,DQN_2,-1,1
6402,DQN,1,-1
6403,DQN_2,-1,1
6404,DQN_2,-1,1
6405,DQN,1,-1
6406,DQN,1,-1
6407,DQN,1,-1
6408,DQN,1,-1
6409,DQN_2,-1,1
6410,DQN_2,-1,1
6411,draw,0,0
6412,draw,0,0
6413,DQN_2,-1,1
6414,DQN_2,-1,1
6415,DQN,1,-1
6416,DQN,1,-1
6417,DQN_2,-1,1
6418,draw,0,0
6419,DQN_2,-1,1
6420,DQN_2,-1,1
6421,draw,0,0
6422,draw,0,0
6423,DQN_2,-1,1
6424,DQN_2,-1,1
6425,DQN_2,-1,1
6426,draw,0,0
6427,DQN_2,-1,1
6428,DQN_2,-1,1
6429,draw,0,0
6430,DQN,1,-1
6431,DQN_2,-1,1
6432,DQN_2,-1,1
6433,draw,0,0
6434,draw,0,0
6435,DQN_2,-1,1
6436,DQN_2,-1,1
6437,DQN,1,-1
6438,draw,0,0
6439,DQN_2,-1,1
6440,draw,0,0
6441,draw,0,0
6442,DQN,1,-1
6443,DQN_2,-1,1
6444,draw,0,0
6445,DQN_2,-1,1
6446,DQN,1,-1
6447,DQN_2,-1,1
6448,DQN_2,-1,1
6449,DQN,1,-1
6450,DQN_2,-1,1
6451,DQN,1,-1
6452,draw,0,0
6453,DQN_2,-1,1
6454,DQN,1,-1
6455,draw,0,0
6456,DQN,1,-1
6457,DQN_2,-1,1
6458,draw,0,0
6459,draw,0,0
6460,DQN,1,-1
6461,DQN_2,-1,1
6462,DQN,1,-1
6463,DQN,1,-1
6464,DQN,1,-1
6465,DQN_2,-1,1
6466,draw,0,0
6467,DQN,1,-1
6468,draw,0,0
6469,draw,0,0
6470,DQN,1,-1
6471,DQN_2,-1,1
6472,DQN,1,-1
6473,DQN_2,-1,1
6474,DQN_2,-1,1
6475,DQN_2,-1,1
6476,DQN,1,-1
6477,DQN_2,-1,1
6478,DQN_2,-1,1
6479,DQN_2,-1,1
6480,draw,0,0
6481,DQN,1,-1
6482,DQN_2,-1,1
6483,DQN_2,-1,1
6484,DQN_2,-1,1
6485,DQN_2,-1,1
6486,DQN_2,-1,1
6487,DQN_2,-1,1
6488,DQN,1,-1
6489,DQN_2,-1,1
6490,draw,0,0
6491,DQN_2,-1,1
6492,draw,0,0
6493,DQN,1,-1
6494,DQN,1,-1
6495,DQN_2,-1,1
6496,DQN_2,-1,1
6497,DQN_2,-1,1
6498,DQN,1,-1
6499,DQN_2,-1,1
6500,DQN,1,-1
6501,DQN,1,-1
6502,DQN_2,-1,1
6503,DQN_2,-1,1
6504,DQN_2,-1,1
6505,DQN,1,-1
6506,DQN,1,-1
6507,DQN,1,-1
6508,draw,0,0
6509,DQN_2,-1,1
6510,DQN_2,-1,1
6511,DQN_2,-1,1
6512,DQN_2,-1,1
6513,DQN,1,-1
6514,DQN,1,-1
6515,DQN_2,-1,1
6516,DQN,1,-1
6517,DQN,1,-1
6518,DQN,1,-1
6519,DQN,1,-1
6520,DQN_2,-1,1
6521,DQN,1,-1
6522,DQN_2,-1,1
6523,DQN,1,-1
6524,DQN,1,-1
6525,draw,0,0
6526,draw,0,0
6527,draw,0,0
6528,draw,0,0
6529,draw,0,0
6530,draw,0,0
6531,DQN,1,-1
6532,DQN,1,-1
6533,draw,0,0
6534,draw,0,0
6535,draw,0,0
6536,DQN,1,-1
6537,draw,0,0
6538,DQN,1,-1
6539,draw,0,0
6540,DQN_2,-1,1
6541,draw,0,0
6542,DQN_2,-1,1
6543,DQN_2,-1,1
6544,DQN_2,-1,1
6545,draw,0,0
6546,draw,0,0
6547,draw,0,0
6548,draw,0,0
6549,draw,0,0
6550,draw,0,0
6551,draw,0,0
6552,draw,0,0
6553,draw,0,0
6554,draw,0,0
6555,draw,0,0
6556,draw,0,0
6557,DQN_2,-1,1
6558,DQN_2,-1,1
6559,DQN_2,-1,1
6560,DQN,1,-1
6561,DQN,1,-1
6562,draw,0,0
6563,DQN_2,-1,1
6564,DQN_2,-1,1
6565,DQN_2,-1,1
6566,DQN,1,-1
6567,draw,0,0
6568,DQN,1,-1
6569,DQN_2,-1,1
6570,DQN,1,-1
6571,draw,0,0
6572,draw,0,0
6573,draw,0,0
6574,draw,0,0
6575,DQN_2,-1,1
6576,draw,0,0
6577,DQN_2,-1,1
6578,DQN,1,-1
6579,draw,0,0
6580,DQN,1,-1
6581,draw,0,0
6582,draw,0,0
6583,draw,0,0
6584,DQN_2,-1,1
6585,DQN_2,-1,1
6586,DQN_2,-1,1
6587,draw,0,0
6588,draw,0,0
6589,draw,0,0
6590,draw,0,0
6591,draw,0,0
6592,draw,0,0
6593,draw,0,0
6594,DQN_2,-1,1
6595,draw,0,0
6596,draw,0,0
6597,draw,0,0
6598,draw,0,0
6599,draw,0,0
6600,draw,0,0
6601,DQN,1,-1
6602,draw,0,0
6603,DQN,1,-1
6604,draw,0,0
6605,DQN,1,-1
6606,draw,0,0
6607,DQN,1,-1
6608,draw,0,0
6609,DQN,1,-1
6610,draw,0,0
6611,DQN,1,-1
6612,DQN,1,-1
6613,draw,0,0
6614,DQN,1,-1
6615,DQN,1,-1
6616,DQN,1,-1
6617,DQN,1,-1
6618,DQN,1,-1
6619,DQN,1,-1
6620,DQN,1,-1
6621,DQN,1,-1
6622,DQN,1,-1
6623,draw,0,0
6624,DQN_2,-1,1
6625,DQN_2,-1,1
6626,DQN,1,-1
6627,DQN_2,-1,1
6628,draw,0,0
6629,DQN,1,-1
6630,DQN,1,-1
6631,DQN,1,-1
6632,DQN,1,-1
6633,DQN,1,-1
6634,DQN,1,-1
6635,DQN,1,-1
6636,DQN_2,-1,1
6637,DQN,1,-1
6638,DQN_2,-1,1
6639,DQN,1,-1
6640,DQN,1,-1
6641,draw,0,0
6642,DQN,1,-1
6643,DQN,1,-1
6644,DQN,1,-1
6645,DQN,1,-1
6646,DQN,1,-1
6647,DQN_2,-1,1
6648,DQN_2,-1,1
6649,DQN_2,-1,1
6650,DQN_2,-1,1
6651,DQN,1,-1
6652,DQN_2,-1,1
6653,DQN_2,-1,1
6654,DQN_2,-1,1
6655,DQN_2,-1,1
6656,DQN_2,-1,1
6657,DQN,1,-1
6658,DQN_2,-1,1
6659,DQN_2,-1,1
6660,DQN_2,-1,1
6661,DQN,1,-1
6662,DQN,1,-1
6663,DQN_2,-1,1
6664,DQN_2,-1,1
6665,DQN_2,-1,1
6666,DQN,1,-1
6667,DQN,1,-1
6668,DQN_2,-1,1
6669,DQN,1,-1
6670,DQN,1,-1
6671,DQN_2,-1,1
6672,DQN,1,-1
6673,DQN,1,-1
6674,draw,0,0
6675,DQN_2,-1,1
6676,DQN,1,-1
6677,DQN_2,-1,1
6678,DQN_2,-1,1
6679,DQN_2,-1,1
6680,DQN,1,-1
6681,DQN_2,-1,1
6682,draw,0,0
6683,DQN,1,-1
6684,DQN,1,-1
6685,DQN_2,-1,1
6686,DQN_2,-1,1
6687,DQN_2,-1,1
6688,DQN_2,-1,1
6689,DQN_2,-1,1
6690,DQN_2,-1,1
6691,draw,0,0
6692,DQN_2,-1,1
6693,draw,0,0
6694,draw,0,0
6695,DQN_2,-1,1
6696,draw,0,0
6697,draw,0,0
6698,DQN,1,-1
6699,DQN_2,-1,1
6700,draw,0,0
6701,draw,0,0
6702,draw,0,0
6703,DQN,1,-1
6704,DQN_2,-1,1
6705,DQN_2,-1,1
6706,draw,0,0
6707,DQN,1,-1
6708,draw,0,0
6709,DQN,1,-1
6710,DQN_2,-1,1
6711,draw,0,0
6712,DQN,1,-1
6713,DQN_2,-1,1
6714,draw,0,0
6715,draw,0,0
6716,DQN,1,-1
6717,DQN,1,-1
6718,draw,0,0
6719,DQN,1,-1
6720,DQN,1,-1
6721,DQN,1,-1
6722,DQN_2,-1,1
6723,DQN,1,-1
6724,DQN,1,-1
6725,DQN_2,-1,1
6726,DQN_2,-1,1
6727,DQN,1,-1
6728,DQN,1,-1
6729,DQN_2,-1,1
6730,draw,0,0
6731,DQN,1,-1
6732,DQN,1,-1
6733,DQN,1,-1
6734,DQN,1,-1
6735,DQN,1,-1
6736,DQN,1,-1
6737,draw,0,0
6738,DQN,1,-1
6739,DQN_2,-1,1
6740,draw,0,0
6741,draw,0,0
6742,draw,0,0
6743,DQN,1,-1
6744,draw,0,0
6745,draw,0,0
6746,draw,0,0
6747,draw,0,0
6748,DQN_2,-1,1
6749,draw,0,0
6750,draw,0,0
6751,DQN_2,-1,1
6752,draw,0,0
6753,draw,0,0
6754,draw,0,0
6755,DQN_2,-1,1
6756,draw,0,0
6757,draw,0,0
6758,draw,0,0
6759,draw,0,0
6760,DQN_2,-1,1
6761,draw,0,0
6762,draw,0,0
6763,draw,0,0
6764,DQN_2,-1,1
6765,draw,0,0
6766,draw,0,0
6767,DQN_2,-1,1
6768,draw,0,0
6769,draw,0,0
6770,DQN_2,-1,1
6771,DQN_2,-1,1
6772,draw,0,0
6773,draw,0,0
6774,draw,0,0
6775,DQN,1,-1
6776,draw,0,0
6777,draw,0,0
6778,draw,0,0
6779,draw,0,0
6780,draw,0,0
6781,draw,0,0
6782,draw,0,0
6783,draw,0,0
6784,DQN_2,-1,1
6785,DQN_2,-1,1
6786,DQN,1,-1
6787,DQN,1,-1
6788,draw,0,0
6789,DQN,1,-1
6790,draw,0,0
6791,DQN,1,-1
6792,DQN,1,-1
6793,DQN,1,-1
6794,DQN,1,-1
6795,DQN_2,-1,1
6796,DQN_2,-1,1
6797,DQN,1,-1
6798,DQN,1,-1
6799,DQN,1,-1
6800,DQN_2,-1,1
6801,DQN,1,-1
6802,draw,0,0
6803,DQN,1,-1
6804,DQN,1,-1
6805,DQN,1,-1
6806,DQN,1,-1
6807,DQN,1,-1
6808,DQN_2,-1,1
6809,DQN,1,-1
6810,draw,0,0
6811,DQN,1,-1
6812,DQN,1,-1
6813,DQN,1,-1
6814,DQN_2,-1,1
6815,DQN,1,-1
6816,DQN,1,-1
6817,DQN,1,-1
6818,DQN,1,-1
6819,DQN,1,-1
6820,DQN_2,-1,1
6821,DQN,1,-1
6822,DQN,1,-1
6823,DQN_2,-1,1
6824,DQN,1,-1
6825,draw,0,0
6826,DQN_2,-1,1
6827,draw,0,0
6828,DQN_2,-1,1
6829,DQN_2,-1,1
6830,DQN,1,-1
6831,DQN_2,-1,1
6832,DQN,1,-1
6833,DQN,1,-1
6834,DQN_2,-1,1
6835,DQN_2,-1,1
6836,DQN,1,-1
6837,DQN_2,-1,1
6838,DQN_2,-1,1
6839,draw,0,0
6840,DQN,1,-1
6841,DQN_2,-1,1
6842,DQN_2,-1,1
6843,DQN,1,-1
6844,DQN,1,-1
6845,DQN_2,-1,1
6846,DQN,1,-1
6847,DQN,1,-1
6848,DQN,1,-1
6849,DQN,1,-1
6850,DQN_2,-1,1
6851,draw,0,0
6852,DQN_2,-1,1
6853,DQN_2,-1,1
6854,DQN_2,-1,1
6855,DQN_2,-1,1
6856,draw,0,0
6857,DQN,1,-1
6858,draw,0,0
6859,DQN,1,-1
6860,DQN,1,-1
6861,DQN,1,-1
6862,DQN_2,-1,1
6863,DQN_2,-1,1
6864,DQN_2,-1,1
6865,DQN_2,-1,1
6866,draw,0,0
6867,DQN,1,-1
6868,DQN,1,-1
6869,DQN_2,-1,1
6870,draw,0,0
6871,DQN_2,-1,1
6872,DQN_2,-1,1
6873,DQN,1,-1
6874,DQN,1,-1
6875,draw,0,0
6876,DQN_2,-1,1
6877,DQN,1,-1
6878,DQN,1,-1
6879,DQN,1,-1
6880,DQN,1,-1
6881,draw,0,0
6882,draw,0,0
6883,DQN_2,-1,1
6884,draw,0,0
6885,draw,0,0
6886,draw,0,0
6887,DQN_2,-1,1
6888,draw,0,0
6889,draw,0,0
6890,draw,0,0
6891,DQN_2,-1,1
6892,draw,0,0
6893,DQN_2,-1,1
6894,DQN_2,-1,1
6895,DQN_2,-1,1
6896,draw,0,0
6897,draw,0,0
6898,draw,0,0
6899,draw,0,0
6900,draw,0,0
6901,draw,0,0
6902,draw,0,0
6903,draw,0,0
6904,draw,0,0
6905,DQN_2,-1,1
6906,draw,0,0
6907,DQN,1,-1
6908,DQN_2,-1,1
6909,DQN_2,-1,1
6910,DQN_2,-1,1
6911,DQN_2,-1,1
6912,DQN_2,-1,1
6913,DQN_2,-1,1
6914,DQN_2,-1,1
6915,DQN_2,-1,1
6916,DQN,1,-1
6917,draw,0,0
6918,DQN_2,-1,1
6919,DQN_2,-1,1
6920,DQN_2,-1,1
6921,DQN_2,-1,1
6922,DQN,1,-1
6923,draw,0,0
6924,DQN,1,-1
6925,DQN_2,-1,1
6926,DQN_2,-1,1
6927,DQN_2,-1,1
6928,DQN_2,-1,1
6929,DQN_2,-1,1
6930,DQN_2,-1,1
6931,draw,0,0
6932,draw,0,0
6933,draw,0,0
6934,draw,0,0
6935,draw,0,0
6936,draw,0,0
6937,DQN_2,-1,1
6938,draw,0,0
6939,draw,0,0
6940,DQN_2,-1,1
6941,draw,0,0
6942,draw,0,0
6943,draw,0,0
6944,draw,0,0
6945,draw,0,0
6946,draw,0,0
6947,DQN,1,-1
6948,DQN,1,-1
6949,DQN,1,-1
6950,draw,0,0
6951,draw,0,0
6952,draw,0,0
6953,draw,0,0
6954,draw,0,0
6955,draw,0,0
6956,draw,0,0
6957,DQN,1,-1
6958,draw,0,0
6959,DQN_2,-1,1
6960,draw,0,0
6961,draw,0,0
6962,draw,0,0
6963,draw,0,0
6964,DQN,1,-1
6965,draw,0,0
6966,draw,0,0
6967,draw,0,0
6968,draw,0,0
6969,draw,0,0
6970,DQN_2,-1,1
6971,DQN,1,-1
6972,draw,0,0
6973,DQN_2,-1,1
6974,draw,0,0
6975,DQN_2,-1,1
6976,draw,0,0
6977,draw,0,0
6978,DQN_2,-1,1
6979,draw,0,0
6980,draw,0,0
6981,draw,0,0
6982,draw,0,0
6983,DQN_2,-1,1
6984,DQN_2,-1,1
6985,draw,0,0
6986,draw,0,0
6987,draw,0,0
6988,draw,0,0
6989,DQN_2,-1,1
6990,DQN_2,-1,1
6991,draw,0,0
6992,draw,0,0
6993,draw,0,0
6994,draw,0,0
6995,draw,0,0
6996,draw,0,0
6997,draw,0,0
6998,DQN_2,-1,1
6999,DQN_2,-1,1
7000,draw,0,0
7001,draw,0,0
7002,draw,0,0
7003,DQN_2,-1,1
7004,DQN,1,-1
7005,DQN,1,-1
7006,DQN_2,-1,1
7007,draw,0,0
7008,draw,0,0
7009,draw,0,0
7010,DQN_2,-1,1
7011,draw,0,0
7012,DQN_2,-1,1
7013,draw,0,0
7014,DQN_2,-1,1
7015,draw,0,0
7016,draw,0,0
7017,draw,0,0
7018,DQN_2,-1,1
7019,DQN_2,-1,1
7020,DQN,1,-1
7021,DQN_2,-1,1
7022,DQN,1,-1
7023,DQN_2,-1,1
7024,DQN_2,-1,1
7025,DQN_2,-1,1
7026,draw,0,0
7027,DQN,1,-1
7028,DQN_2,-1,1
7029,DQN,1,-1
7030,DQN_2,-1,1
7031,DQN,1,-1
7032,DQN_2,-1,1
7033,DQN_2,-1,1
7034,DQN_2,-1,1
7035,DQN_2,-1,1
7036,DQN,1,-1
7037,DQN_2,-1,1
7038,DQN,1,-1
7039,DQN_2,-1,1
7040,DQN,1,-1
7041,DQN_2,-1,1
7042,DQN_2,-1,1
7043,DQN_2,-1,1
7044,draw,0,0
7045,DQN_2,-1,1
7046,DQN_2,-1,1
7047,DQN_2,-1,1
7048,DQN,1,-1
7049,DQN,1,-1
7050,DQN_2,-1,1
7051,DQN_2,-1,1
7052,DQN_2,-1,1
7053,DQN,1,-1
7054,draw,0,0
7055,DQN,1,-1
7056,DQN_2,-1,1
7057,DQN,1,-1
7058,DQN,1,-1
7059,DQN_2,-1,1
7060,DQN_2,-1,1
7061,draw,0,0
7062,DQN_2,-1,1
7063,DQN_2,-1,1
7064,DQN_2,-1,1
7065,DQN,1,-1
7066,DQN_2,-1,1
7067,DQN,1,-1
7068,DQN_2,-1,1
7069,DQN_2,-1,1
7070,DQN,1,-1
7071,draw,0,0
7072,DQN_2,-1,1
7073,DQN_2,-1,1
7074,DQN_2,-1,1
7075,DQN,1,-1
7076,DQN_2,-1,1
7077,draw,0,0
7078,DQN_2,-1,1
7079,DQN,1,-1
7080,DQN_2,-1,1
7081,DQN,1,-1
7082,DQN_2,-1,1
7083,DQN_2,-1,1
7084,draw,0,0
7085,DQN_2,-1,1
7086,DQN_2,-1,1
7087,DQN_2,-1,1
7088,DQN,1,-1
7089,DQN,1,-1
7090,draw,0,0
7091,DQN,1,-1
7092,DQN_2,-1,1
7093,DQN,1,-1
7094,draw,0,0
7095,DQN,1,-1
7096,draw,0,0
7097,DQN,1,-1
7098,DQN_2,-1,1
7099,DQN_2,-1,1
7100,DQN,1,-1
7101,DQN,1,-1
7102,DQN_2,-1,1
7103,DQN_2,-1,1
7104,DQN_2,-1,1
7105,DQN,1,-1
7106,DQN,1,-1
7107,DQN,1,-1
7108,DQN,1,-1
7109,DQN_2,-1,1
7110,DQN_2,-1,1
7111,DQN_2,-1,1
7112,DQN,1,-1
7113,DQN_2,-1,1
7114,DQN,1,-1
7115,draw,0,0
7116,DQN,1,-1
7117,DQN_2,-1,1
7118,DQN_2,-1,1
7119,DQN_2,-1,1
7120,DQN,1,-1
7121,DQN,1,-1
7122,DQN_2,-1,1
7123,DQN_2,-1,1
7124,DQN,1,-1
7125,DQN_2,-1,1
7126,DQN_2,-1,1
7127,DQN,1,-1
7128,DQN_2,-1,1
7129,DQN,1,-1
7130,DQN,1,-1
7131,DQN_2,-1,1
7132,DQN_2,-1,1
7133,draw,0,0
7134,DQN_2,-1,1
7135,DQN,1,-1
7136,DQN,1,-1
7137,DQN_2,-1,1
7138,DQN_2,-1,1
7139,DQN,1,-1
7140,DQN_2,-1,1
7141,DQN,1,-1
7142,draw,0,0
7143,DQN,1,-1
7144,DQN_2,-1,1
7145,DQN_2,-1,1
7146,DQN_2,-1,1
7147,DQN_2,-1,1
7148,DQN_2,-1,1
7149,DQN,1,-1
7150,draw,0,0
7151,DQN_2,-1,1
7152,DQN_2,-1,1
7153,DQN,1,-1
7154,DQN_2,-1,1
7155,DQN,1,-1
7156,DQN_2,-1,1
7157,DQN_2,-1,1
7158,DQN,1,-1
7159,DQN,1,-1
7160,DQN_2,-1,1
7161,DQN_2,-1,1
7162,DQN_2,-1,1
7163,DQN_2,-1,1
7164,DQN_2,-1,1
7165,DQN_2,-1,1
7166,DQN_2,-1,1
7167,DQN,1,-1
7168,DQN,1,-1
7169,DQN_2,-1,1
7170,DQN_2,-1,1
7171,draw,0,0
7172,DQN_2,-1,1
7173,DQN_2,-1,1
7174,DQN,1,-1
7175,DQN,1,-1
7176,DQN_2,-1,1
7177,DQN,1,-1
7178,DQN,1,-1
7179,DQN_2,-1,1
7180,DQN_2,-1,1
7181,DQN_2,-1,1
7182,draw,0,0
7183,DQN_2,-1,1
7184,DQN_2,-1,1
7185,DQN_2,-1,1
7186,DQN_2,-1,1
7187,DQN_2,-1,1
7188,draw,0,0
7189,DQN_2,-1,1
7190,draw,0,0
7191,draw,0,0
7192,DQN,1,-1
7193,DQN_2,-1,1
7194,DQN_2,-1,1
7195,DQN_2,-1,1
7196,DQN,1,-1
7197,DQN,1,-1
7198,DQN,1,-1
7199,DQN_2,-1,1
7200,draw,0,0
7201,DQN_2,-1,1
7202,draw,0,0
7203,draw,0,0
7204,draw,0,0
7205,draw,0,0
7206,draw,0,0
7207,DQN_2,-1,1
7208,DQN_2,-1,1
7209,draw,0,0
7210,draw,0,0
7211,DQN,1,-1
7212,DQN,1,-1
7213,draw,0,0
7214,DQN_2,-1,1
7215,draw,0,0
7216,draw,0,0
7217,DQN_2,-1,1
7218,DQN,1,-1
7219,DQN,1,-1
7220,DQN,1,-1
7221,DQN_2,-1,1
7222,DQN,1,-1
7223,draw,0,0
7224,draw,0,0
7225,DQN_2,-1,1
7226,DQN_2,-1,1
7227,draw,0,0
7228,DQN,1,-1
7229,draw,0,0
7230,draw,0,0
7231,DQN,1,-1
7232,DQN,1,-1
7233,DQN,1,-1
7234,DQN_2,-1,1
7235,DQN_2,-1,1
7236,DQN_2,-1,1
7237,DQN_2,-1,1
7238,DQN_2,-1,1
7239,draw,0,0
7240,DQN,1,-1
7241,DQN,1,-1
7242,DQN,1,-1
7243,draw,0,0
7244,draw,0,0
7245,DQN,1,-1
7246,DQN_2,-1,1
7247,draw,0,0
7248,draw,0,0
7249,draw,0,0
7250,draw,0,0
7251,draw,0,0
7252,DQN_2,-1,1
7253,DQN_2,-1,1
7254,DQN_2,-1,1
7255,DQN_2,-1,1
7256,draw,0,0
7257,draw,0,0
7258,DQN_2,-1,1
7259,draw,0,0
7260,DQN_2,-1,1
7261,DQN_2,-1,1
7262,draw,0,0
7263,draw,0,0
7264,DQN_2,-1,1
7265,draw,0,0
7266,draw,0,0
7267,draw,0,0
7268,DQN_2,-1,1
7269,draw,0,0
7270,draw,0,0
7271,draw,0,0
7272,draw,0,0
7273,draw,0,0
7274,draw,0,0
7275,draw,0,0
7276,draw,0,0
7277,DQN_2,-1,1
7278,DQN_2,-1,1
7279,DQN_2,-1,1
7280,DQN_2,-1,1
7281,DQN_2,-1,1
7282,DQN_2,-1,1
7283,draw,0,0
7284,draw,0,0
7285,draw,0,0
7286,draw,0,0
7287,draw,0,0
7288,DQN_2,-1,1
7289,draw,0,0
7290,draw,0,0
7291,draw,0,0
7292,draw,0,0
7293,draw,0,0
7294,draw,0,0
7295,draw,0,0
7296,draw,0,0
7297,DQN_2,-1,1
7298,DQN_2,-1,1
7299,draw,0,0
7300,draw,0,0
