episode,winner,PHC,PHC_2
6195,PHC_2,-1,1
6196,PHC_2,-1,1
6197,PHC_2,-1,1
6198,PHC_2,-1,1
6199,PHC_2,-1,1
6200,PHC_2,-1,1
6201,PHC_2,-1,1
6202,PHC_2,-1,1
6203,PHC_2,-1,1
6204,PHC_2,-1,1
6205,PHC_2,-1,1
6206,PHC_2,-1,1
6207,PHC_2,-1,1
6208,PHC_2,-1,1
6209,PHC_2,-1,1
6210,PHC_2,-1,1
6211,PHC_2,-1,1
6212,PHC_2,-1,1
6213,PHC_2,-1,1
6214,PHC_2,-1,1
6215,PHC_2,-1,1
6216,PHC_2,-1,1
6217,PHC_2,-1,1
6218,PHC_2,-1,1
6219,PHC_2,-1,1
6220,PHC_2,-1,1
6221,PHC_2,-1,1
6222,PHC_2,-1,1
6223,PHC_2,-1,1
6224,PHC_2,-1,1
6225,PHC_2,-1,1
6226,PHC_2,-1,1
6227,PHC_2,-1,1
6228,PHC_2,-1,1
6229,PHC_2,-1,1
6230,PHC_2,-1,1
6231,PHC_2,-1,1
6232,PHC_2,-1,1
6233,PHC_2,-1,1
6234,PHC_2,-1,1
6235,PHC_2,-1,1
6236,PHC_2,-1,1
6237,PHC_2,-1,1
6238,PHC_2,-1,1
6239,PHC_2,-1,1
6240,PHC_2,-1,1
6241,PHC_2,-1,1
6242,PHC_2,-1,1
6243,PHC_2,-1,1
6244,PHC_2,-1,1
6245,PHC_2,-1,1
6246,PHC_2,-1,1
6247,PHC_2,-1,1
6248,PHC_2,-1,1
6249,PHC_2,-1,1
6250,PHC_2,-1,1
6251,PHC_2,-1,1
6252,PHC_2,-1,1
6253,PHC_2,-1,1
6254,PHC_2,-1,1
6255,PHC_2,-1,1
6256,PHC_2,-1,1
6257,PHC_2,-1,1
6258,PHC_2,-1,1
6259,PHC_2,-1,1
6260,PHC_2,-1,1
6261,PHC_2,-1,1
6262,PHC_2,-1,1
6263,PHC_2,-1,1
6264,PHC_2,-1,1
6265,PHC_2,-1,1
6266,PHC_2,-1,1
6267,PHC_2,-1,1
6268,PHC_2,-1,1
6269,PHC_2,-1,1
6270,PHC_2,-1,1
6271,PHC_2,-1,1
6272,PHC_2,-1,1
6273,PHC_2,-1,1
6274,PHC_2,-1,1
6275,PHC_2,-1,1
6276,PHC_2,-1,1
6277,PHC_2,-1,1
6278,PHC_2,-1,1
6279,PHC_2,-1,1
6280,PHC_2,-1,1
6281,PHC_2,-1,1
6282,PHC_2,-1,1
6283,PHC_2,-1,1
6284,PHC_2,-1,1
6285,PHC_2,-1,1
6286,PHC_2,-1,1
6287,PHC_2,-1,1
6288,PHC_2,-1,1
6289,PHC_2,-1,1
6290,PHC_2,-1,1
6291,PHC_2,-1,1
6292,PHC_2,-1,1
6293,PHC_2,-1,1
6294,PHC_2,-1,1
6295,PHC_2,-1,1
6296,PHC_2,-1,1
6297,PHC_2,-1,1
6298,PHC_2,-1,1
6299,PHC_2,-1,1
6300,PHC_2,-1,1
6301,PHC_2,-1,1
6302,PHC_2,-1,1
6303,PHC_2,-1,1
6304,PHC_2,-1,1
6305,PHC_2,-1,1
6306,PHC_2,-1,1
6307,PHC_2,-1,1
6308,PHC_2,-1,1
6309,PHC_2,-1,1
6310,PHC_2,-1,1
6311,PHC_2,-1,1
6312,PHC_2,-1,1
6313,PHC_2,-1,1
6314,PHC_2,-1,1
6315,PHC_2,-1,1
6316,PHC_2,-1,1
6317,PHC_2,-1,1
6318,PHC_2,-1,1
6319,PHC_2,-1,1
6320,PHC_2,-1,1
6321,PHC_2,-1,1
6322,PHC_2,-1,1
6323,PHC_2,-1,1
6324,PHC_2,-1,1
6325,PHC_2,-1,1
6326,PHC_2,-1,1
6327,PHC_2,-1,1
6328,PHC_2,-1,1
6329,PHC_2,-1,1
6330,PHC_2,-1,1
6331,PHC_2,-1,1
6332,PHC_2,-1,1
6333,PHC_2,-1,1
6334,PHC_2,-1,1
6335,PHC_2,-1,1
6336,PHC_2,-1,1
6337,PHC_2,-1,1
6338,PHC_2,-1,1
6339,PHC_2,-1,1
6340,PHC_2,-1,1
6341,PHC_2,-1,1
6342,PHC_2,-1,1
6343,PHC_2,-1,1
6344,PHC_2,-1,1
6345,PHC_2,-1,1
6346,PHC_2,-1,1
6347,PHC_2,-1,1
6348,PHC_2,-1,1
6349,PHC_2,-1,1
6350,PHC_2,-1,1
6351,PHC_2,-1,1
6352,PHC_2,-1,1
6353,PHC_2,-1,1
6354,PHC_2,-1,1
6355,PHC_2,-1,1
6356,PHC_2,-1,1
6357,PHC_2,-1,1
6358,PHC_2,-1,1
6359,PHC_2,-1,1
6360,PHC_2,-1,1
6361,PHC_2,-1,1
6362,PHC_2,-1,1
6363,PHC_2,-1,1
6364,PHC_2,-1,1
6365,PHC_2,-1,1
6366,PHC_2,-1,1
6367,PHC_2,-1,1
6368,PHC_2,-1,1
6369,PHC_2,-1,1
6370,PHC_2,-1,1
6371,PHC_2,-1,1
6372,PHC_2,-1,1
6373,PHC_2,-1,1
6374,PHC_2,-1,1
6375,PHC_2,-1,1
6376,PHC_2,-1,1
6377,PHC_2,-1,1
6378,PHC_2,-1,1
6379,PHC_2,-1,1
6380,PHC_2,-1,1
6381,PHC_2,-1,1
6382,PHC_2,-1,1
6383,PHC_2,-1,1
6384,PHC_2,-1,1
6385,PHC_2,-1,1
6386,PHC_2,-1,1
6387,PHC_2,-1,1
6388,PHC_2,-1,1
6389,PHC_2,-1,1
6390,PHC_2,-1,1
6391,PHC_2,-1,1
6392,PHC_2,-1,1
6393,PHC_2,-1,1
6394,PHC_2,-1,1
6395,PHC_2,-1,1
6396,PHC_2,-1,1
6397,PHC_2,-1,1
6398,PHC_2,-1,1
6399,PHC_2,-1,1
6400,PHC_2,-1,1
6401,PHC_2,-1,1
6402,PHC_2,-1,1
6403,PHC_2,-1,1
6404,PHC_2,-1,1
6405,PHC_2,-1,1
6406,PHC_2,-1,1
6407,PHC_2,-1,1
6408,PHC_2,-1,1
6409,PHC_2,-1,1
6410,PHC_2,-1,1
6411,PHC_2,-1,1
6412,PHC_2,-1,1
6413,PHC_2,-1,1
6414,PHC_2,-1,1
6415,PHC_2,-1,1
6416,PHC_2,-1,1
6417,PHC_2,-1,1
6418,PHC_2,-1,1
6419,PHC_2,-1,1
6420,PHC_2,-1,1
6421,PHC_2,-1,1
6422,PHC_2,-1,1
6423,PHC_2,-1,1
6424,PHC_2,-1,1
6425,PHC_2,-1,1
6426,PHC_2,-1,1
6427,PHC_2,-1,1
6428,PHC_2,-1,1
6429,PHC_2,-1,1
6430,PHC_2,-1,1
6431,PHC_2,-1,1
6432,PHC_2,-1,1
6433,PHC_2,-1,1
6434,PHC_2,-1,1
6435,PHC_2,-1,1
6436,PHC_2,-1,1
6437,PHC_2,-1,1
6438,PHC_2,-1,1
6439,PHC_2,-1,1
6440,PHC_2,-1,1
6441,PHC_2,-1,1
6442,PHC_2,-1,1
6443,PHC_2,-1,1
6444,PHC_2,-1,1
6445,PHC_2,-1,1
6446,PHC_2,-1,1
6447,PHC_2,-1,1
6448,PHC_2,-1,1
6449,PHC_2,-1,1
6450,PHC_2,-1,1
6451,PHC_2,-1,1
6452,PHC_2,-1,1
6453,PHC_2,-1,1
6454,PHC_2,-1,1
6455,PHC_2,-1,1
6456,PHC_2,-1,1
6457,PHC_2,-1,1
6458,PHC_2,-1,1
6459,PHC_2,-1,1
6460,PHC_2,-1,1
6461,PHC_2,-1,1
6462,PHC_2,-1,1
6463,PHC_2,-1,1
6464,PHC_2,-1,1
6465,PHC_2,-1,1
6466,PHC_2,-1,1
6467,PHC_2,-1,1
6468,PHC_2,-1,1
6469,PHC_2,-1,1
6470,PHC_2,-1,1
6471,PHC_2,-1,1
6472,PHC_2,-1,1
6473,PHC_2,-1,1
6474,PHC_2,-1,1
6475,PHC_2,-1,1
6476,PHC_2,-1,1
6477,PHC_2,-1,1
6478,PHC_2,-1,1
6479,PHC_2,-1,1
6480,PHC_2,-1,1
6481,PHC_2,-1,1
6482,PHC_2,-1,1
6483,PHC_2,-1,1
6484,PHC_2,-1,1
6485,PHC_2,-1,1
6486,PHC_2,-1,1
6487,PHC_2,-1,1
6488,PHC_2,-1,1
6489,PHC_2,-1,1
6490,PHC_2,-1,1
6491,PHC_2,-1,1
6492,PHC_2,-1,1
6493,PHC_2,-1,1
6494,PHC_2,-1,1
6495,PHC_2,-1,1
6496,PHC_2,-1,1
6497,PHC_2,-1,1
6498,PHC_2,-1,1
6499,PHC_2,-1,1
6500,PHC_2,-1,1
6501,PHC_2,-1,1
6502,PHC_2,-1,1
6503,PHC_2,-1,1
6504,PHC_2,-1,1
6505,PHC_2,-1,1
6506,PHC_2,-1,1
6507,PHC_2,-1,1
6508,PHC_2,-1,1
6509,PHC_2,-1,1
6510,PHC_2,-1,1
6511,PHC_2,-1,1
6512,PHC_2,-1,1
6513,PHC_2,-1,1
6514,PHC_2,-1,1
6515,PHC_2,-1,1
6516,PHC_2,-1,1
6517,PHC_2,-1,1
6518,PHC_2,-1,1
6519,PHC_2,-1,1
6520,PHC_2,-1,1
6521,PHC_2,-1,1
6522,PHC_2,-1,1
6523,PHC_2,-1,1
6524,PHC_2,-1,1
6525,PHC_2,-1,1
6526,PHC_2,-1,1
6527,PHC_2,-1,1
6528,PHC_2,-1,1
6529,PHC_2,-1,1
6530,PHC_2,-1,1
6531,PHC_2,-1,1
6532,PHC_2,-1,1
6533,PHC_2,-1,1
6534,PHC_2,-1,1
6535,PHC_2,-1,1
6536,PHC_2,-1,1
6537,PHC_2,-1,1
6538,PHC_2,-1,1
6539,PHC_2,-1,1
6540,PHC_2,-1,1
6541,PHC_2,-1,1
6542,PHC_2,-1,1
6543,PHC_2,-1,1
6544,PHC_2,-1,1
6545,PHC_2,-1,1
6546,PHC_2,-1,1
6547,PHC_2,-1,1
6548,PHC_2,-1,1
6549,PHC_2,-1,1
6550,PHC_2,-1,1
6551,PHC_2,-1,1
6552,PHC_2,-1,1
6553,PHC_2,-1,1
6554,PHC_2,-1,1
6555,PHC_2,-1,1
6556,PHC_2,-1,1
6557,PHC_2,-1,1
6558,PHC_2,-1,1
6559,PHC_2,-1,1
6560,PHC_2,-1,1
6561,PHC_2,-1,1
6562,PHC_2,-1,1
6563,PHC_2,-1,1
6564,PHC_2,-1,1
6565,PHC_2,-1,1
6566,PHC_2,-1,1
6567,PHC_2,-1,1
6568,PHC_2,-1,1
6569,PHC_2,-1,1
6570,PHC_2,-1,1
6571,PHC_2,-1,1
6572,PHC_2,-1,1
6573,PHC_2,-1,1
6574,PHC_2,-1,1
6575,PHC_2,-1,1
6576,PHC_2,-1,1
6577,PHC_2,-1,1
6578,PHC_2,-1,1
6579,PHC_2,-1,1
6580,PHC_2,-1,1
6581,PHC_2,-1,1
6582,PHC_2,-1,1
6583,PHC_2,-1,1
6584,PHC_2,-1,1
6585,PHC_2,-1,1
6586,PHC_2,-1,1
6587,PHC_2,-1,1
6588,PHC_2,-1,1
6589,PHC_2,-1,1
6590,PHC_2,-1,1
6591,PHC_2,-1,1
6592,PHC_2,-1,1
6593,PHC_2,-1,1
6594,PHC_2,-1,1
6595,PHC_2,-1,1
6596,PHC_2,-1,1
6597,PHC_2,-1,1
6598,PHC_2,-1,1
6599,PHC_2,-1,1
6600,PHC_2,-1,1
6601,PHC_2,-1,1
6602,PHC_2,-1,1
6603,PHC_2,-1,1
6604,PHC_2,-1,1
6605,PHC_2,-1,1
6606,PHC_2,-1,1
6607,PHC_2,-1,1
6608,PHC_2,-1,1
6609,PHC_2,-1,1
6610,PHC_2,-1,1
6611,PHC_2,-1,1
6612,PHC_2,-1,1
6613,PHC_2,-1,1
6614,PHC_2,-1,1
6615,PHC_2,-1,1
6616,PHC_2,-1,1
6617,PHC_2,-1,1
6618,PHC_2,-1,1
6619,PHC_2,-1,1
6620,PHC_2,-1,1
6621,PHC_2,-1,1
6622,PHC_2,-1,1
6623,PHC_2,-1,1
6624,PHC_2,-1,1
6625,PHC_2,-1,1
6626,PHC_2,-1,1
6627,PHC_2,-1,1
6628,PHC_2,-1,1
6629,PHC_2,-1,1
6630,PHC_2,-1,1
6631,PHC_2,-1,1
6632,PHC_2,-1,1
6633,PHC_2,-1,1
6634,PHC_2,-1,1
6635,PHC_2,-1,1
6636,PHC_2,-1,1
6637,PHC_2,-1,1
6638,PHC_2,-1,1
6639,PHC_2,-1,1
6640,PHC_2,-1,1
6641,PHC_2,-1,1
6642,PHC_2,-1,1
6643,PHC_2,-1,1
6644,PHC_2,-1,1
6645,PHC_2,-1,1
6646,PHC_2,-1,1
6647,PHC_2,-1,1
6648,PHC_2,-1,1
6649,PHC_2,-1,1
6650,PHC_2,-1,1
6651,PHC_2,-1,1
6652,PHC_2,-1,1
6653,PHC_2,-1,1
6654,PHC_2,-1,1
6655,PHC_2,-1,1
6656,PHC_2,-1,1
6657,PHC_2,-1,1
6658,PHC_2,-1,1
6659,PHC_2,-1,1
6660,PHC_2,-1,1
6661,PHC_2,-1,1
6662,PHC_2,-1,1
6663,PHC_2,-1,1
6664,PHC_2,-1,1
6665,PHC_2,-1,1
6666,PHC_2,-1,1
6667,PHC_2,-1,1
6668,PHC_2,-1,1
6669,PHC_2,-1,1
6670,PHC_2,-1,1
6671,PHC_2,-1,1
6672,PHC_2,-1,1
6673,PHC_2,-1,1
6674,PHC_2,-1,1
6675,PHC_2,-1,1
6676,PHC_2,-1,1
6677,PHC_2,-1,1
6678,PHC_2,-1,1
6679,PHC_2,-1,1
6680,PHC_2,-1,1
6681,PHC_2,-1,1
6682,PHC_2,-1,1
6683,PHC_2,-1,1
6684,PHC_2,-1,1
6685,PHC_2,-1,1
6686,PHC_2,-1,1
6687,PHC_2,-1,1
6688,PHC_2,-1,1
6689,PHC_2,-1,1
6690,PHC_2,-1,1
6691,PHC_2,-1,1
6692,PHC_2,-1,1
6693,PHC_2,-1,1
6694,PHC_2,-1,1
6695,PHC_2,-1,1
6696,PHC_2,-1,1
6697,PHC_2,-1,1
6698,PHC_2,-1,1
6699,PHC_2,-1,1
6700,PHC_2,-1,1
6701,PHC_2,-1,1
6702,PHC_2,-1,1
6703,PHC_2,-1,1
6704,PHC_2,-1,1
6705,PHC_2,-1,1
6706,PHC_2,-1,1
6707,PHC_2,-1,1
6708,PHC_2,-1,1
6709,PHC_2,-1,1
6710,PHC_2,-1,1
6711,PHC_2,-1,1
6712,PHC_2,-1,1
6713,PHC_2,-1,1
6714,PHC_2,-1,1
6715,PHC_2,-1,1
6716,PHC_2,-1,1
6717,PHC_2,-1,1
6718,PHC_2,-1,1
6719,PHC_2,-1,1
6720,PHC_2,-1,1
6721,PHC_2,-1,1
6722,PHC_2,-1,1
6723,PHC_2,-1,1
6724,PHC_2,-1,1
6725,PHC_2,-1,1
6726,PHC_2,-1,1
6727,PHC_2,-1,1
6728,PHC_2,-1,1
6729,PHC_2,-1,1
6730,PHC_2,-1,1
6731,PHC_2,-1,1
6732,PHC_2,-1,1
6733,PHC_2,-1,1
6734,PHC_2,-1,1
6735,PHC_2,-1,1
6736,PHC_2,-1,1
6737,PHC_2,-1,1
6738,PHC_2,-1,1
6739,PHC_2,-1,1
6740,PHC_2,-1,1
6741,PHC_2,-1,1
6742,PHC_2,-1,1
6743,PHC_2,-1,1
6744,PHC_2,-1,1
6745,PHC_2,-1,1
6746,PHC_2,-1,1
6747,PHC_2,-1,1
6748,PHC_2,-1,1
6749,PHC_2,-1,1
6750,PHC_2,-1,1
6751,PHC_2,-1,1
6752,PHC_2,-1,1
6753,PHC_2,-1,1
6754,PHC_2,-1,1
6755,PHC_2,-1,1
6756,PHC_2,-1,1
6757,PHC_2,-1,1
6758,PHC_2,-1,1
6759,PHC_2,-1,1
6760,PHC_2,-1,1
6761,PHC_2,-1,1
6762,PHC_2,-1,1
6763,PHC_2,-1,1
6764,PHC_2,-1,1
6765,PHC_2,-1,1
6766,PHC_2,-1,1
6767,PHC_2,-1,1
6768,PHC_2,-1,1
6769,PHC_2,-1,1
6770,PHC_2,-1,1
6771,PHC_2,-1,1
6772,PHC_2,-1,1
6773,PHC_2,-1,1
6774,PHC_2,-1,1
6775,PHC_2,-1,1
6776,PHC_2,-1,1
6777,PHC_2,-1,1
6778,PHC_2,-1,1
6779,PHC_2,-1,1
6780,PHC_2,-1,1
6781,PHC_2,-1,1
6782,PHC_2,-1,1
6783,PHC_2,-1,1
6784,PHC_2,-1,1
6785,PHC_2,-1,1
6786,PHC_2,-1,1
6787,PHC_2,-1,1
6788,PHC_2,-1,1
6789,PHC_2,-1,1
6790,PHC_2,-1,1
6791,PHC_2,-1,1
6792,PHC_2,-1,1
6793,PHC_2,-1,1
6794,PHC_2,-1,1
6795,PHC_2,-1,1
6796,PHC_2,-1,1
6797,PHC_2,-1,1
6798,PHC_2,-1,1
6799,PHC_2,-1,1
6800,PHC_2,-1,1
6801,PHC_2,-1,1
6802,PHC_2,-1,1
6803,PHC_2,-1,1
6804,PHC_2,-1,1
6805,PHC_2,-1,1
6806,PHC_2,-1,1
6807,PHC_2,-1,1
6808,PHC_2,-1,1
6809,PHC_2,-1,1
6810,PHC_2,-1,1
6811,PHC_2,-1,1
6812,PHC_2,-1,1
6813,PHC_2,-1,1
6814,PHC_2,-1,1
6815,PHC_2,-1,1
6816,PHC_2,-1,1
6817,PHC_2,-1,1
6818,PHC_2,-1,1
6819,PHC_2,-1,1
6820,PHC_2,-1,1
6821,PHC_2,-1,1
6822,PHC_2,-1,1
6823,PHC_2,-1,1
6824,PHC_2,-1,1
6825,PHC_2,-1,1
6826,PHC_2,-1,1
6827,PHC_2,-1,1
6828,PHC_2,-1,1
6829,PHC_2,-1,1
6830,PHC_2,-1,1
6831,PHC_2,-1,1
6832,PHC_2,-1,1
6833,PHC_2,-1,1
6834,PHC_2,-1,1
6835,PHC_2,-1,1
6836,PHC_2,-1,1
6837,PHC_2,-1,1
6838,PHC_2,-1,1
6839,PHC_2,-1,1
6840,PHC_2,-1,1
6841,PHC_2,-1,1
6842,PHC_2,-1,1
6843,PHC_2,-1,1
6844,PHC_2,-1,1
6845,PHC_2,-1,1
6846,PHC_2,-1,1
6847,PHC_2,-1,1
6848,PHC_2,-1,1
6849,PHC_2,-1,1
6850,PHC_2,-1,1
6851,PHC_2,-1,1
6852,PHC_2,-1,1
6853,PHC_2,-1,1
6854,PHC_2,-1,1
6855,PHC_2,-1,1
6856,PHC_2,-1,1
6857,PHC_2,-1,1
6858,PHC_2,-1,1
6859,PHC_2,-1,1
6860,PHC_2,-1,1
6861,PHC_2,-1,1
6862,PHC_2,-1,1
6863,PHC_2,-1,1
6864,PHC_2,-1,1
6865,PHC_2,-1,1
6866,PHC_2,-1,1
6867,PHC_2,-1,1
6868,PHC_2,-1,1
6869,PHC_2,-1,1
6870,PHC_2,-1,1
6871,PHC_2,-1,1
6872,PHC_2,-1,1
6873,PHC_2,-1,1
6874,PHC_2,-1,1
6875,PHC_2,-1,1
6876,PHC_2,-1,1
6877,PHC_2,-1,1
6878,PHC_2,-1,1
6879,PHC_2,-1,1
6880,PHC_2,-1,1
6881,PHC_2,-1,1
6882,PHC_2,-1,1
6883,PHC_2,-1,1
6884,PHC_2,-1,1
6885,PHC_2,-1,1
6886,PHC_2,-1,1
6887,PHC_2,-1,1
6888,PHC_2,-1,1
6889,PHC_2,-1,1
6890,PHC_2,-1,1
6891,PHC_2,-1,1
6892,PHC_2,-1,1
6893,PHC_2,-1,1
6894,PHC_2,-1,1
6895,PHC_2,-1,1
6896,PHC_2,-1,1
6897,PHC_2,-1,1
6898,PHC_2,-1,1
6899,PHC_2,-1,1
6900,PHC_2,-1,1
6901,PHC_2,-1,1
6902,PHC_2,-1,1
6903,PHC_2,-1,1
6904,PHC_2,-1,1
6905,PHC_2,-1,1
6906,PHC_2,-1,1
6907,PHC_2,-1,1
6908,PHC_2,-1,1
6909,PHC_2,-1,1
6910,PHC_2,-1,1
6911,PHC_2,-1,1
6912,PHC_2,-1,1
6913,PHC_2,-1,1
6914,PHC_2,-1,1
6915,PHC_2,-1,1
6916,PHC_2,-1,1
6917,PHC_2,-1,1
6918,PHC_2,-1,1
6919,PHC_2,-1,1
6920,PHC_2,-1,1
6921,PHC_2,-1,1
6922,PHC_2,-1,1
6923,PHC_2,-1,1
6924,PHC_2,-1,1
6925,PHC_2,-1,1
6926,PHC_2,-1,1
6927,PHC_2,-1,1
6928,PHC_2,-1,1
6929,PHC_2,-1,1
6930,PHC_2,-1,1
6931,PHC_2,-1,1
6932,PHC_2,-1,1
6933,PHC_2,-1,1
6934,PHC_2,-1,1
6935,PHC_2,-1,1
6936,PHC_2,-1,1
6937,PHC_2,-1,1
6938,PHC_2,-1,1
6939,PHC_2,-1,1
6940,PHC_2,-1,1
6941,PHC_2,-1,1
6942,PHC_2,-1,1
6943,PHC_2,-1,1
6944,PHC_2,-1,1
6945,PHC_2,-1,1
6946,PHC_2,-1,1
6947,PHC_2,-1,1
6948,PHC_2,-1,1
6949,PHC_2,-1,1
6950,PHC_2,-1,1
6951,PHC_2,-1,1
6952,PHC_2,-1,1
6953,PHC_2,-1,1
6954,PHC_2,-1,1
6955,PHC_2,-1,1
6956,PHC_2,-1,1
6957,PHC_2,-1,1
6958,PHC_2,-1,1
6959,PHC_2,-1,1
6960,PHC_2,-1,1
6961,PHC_2,-1,1
6962,PHC_2,-1,1
6963,PHC_2,-1,1
6964,PHC_2,-1,1
6965,PHC_2,-1,1
6966,PHC_2,-1,1
6967,PHC_2,-1,1
6968,PHC_2,-1,1
6969,PHC_2,-1,1
6970,PHC_2,-1,1
6971,PHC_2,-1,1
6972,PHC_2,-1,1
6973,PHC_2,-1,1
6974,PHC_2,-1,1
6975,PHC_2,-1,1
6976,PHC_2,-1,1
6977,PHC_2,-1,1
6978,PHC_2,-1,1
6979,PHC_2,-1,1
6980,PHC_2,-1,1
6981,PHC_2,-1,1
6982,PHC_2,-1,1
6983,PHC_2,-1,1
6984,PHC_2,-1,1
6985,PHC_2,-1,1
6986,PHC_2,-1,1
6987,PHC_2,-1,1
6988,PHC_2,-1,1
6989,PHC_2,-1,1
6990,PHC_2,-1,1
6991,PHC_2,-1,1
6992,PHC_2,-1,1
6993,PHC_2,-1,1
6994,PHC_2,-1,1
6995,PHC_2,-1,1
6996,PHC_2,-1,1
6997,PHC_2,-1,1
6998,PHC_2,-1,1
6999,PHC_2,-1,1
7000,PHC_2,-1,1
7001,PHC_2,-1,1
7002,PHC_2,-1,1
7003,PHC_2,-1,1
7004,PHC_2,-1,1
7005,PHC_2,-1,1
7006,PHC_2,-1,1
7007,PHC_2,-1,1
7008,PHC_2,-1,1
7009,PHC_2,-1,1
7010,PHC_2,-1,1
7011,PHC_2,-1,1
7012,PHC_2,-1,1
7013,PHC_2,-1,1
7014,PHC_2,-1,1
7015,PHC_2,-1,1
7016,PHC_2,-1,1
7017,PHC_2,-1,1
7018,PHC_2,-1,1
7019,PHC_2,-1,1
7020,PHC_2,-1,1
7021,PHC_2,-1,1
7022,PHC_2,-1,1
7023,PHC_2,-1,1
7024,PHC_2,-1,1
7025,PHC_2,-1,1
7026,PHC_2,-1,1
7027,PHC_2,-1,1
7028,PHC_2,-1,1
7029,PHC_2,-1,1
7030,PHC_2,-1,1
7031,PHC_2,-1,1
7032,PHC_2,-1,1
7033,PHC_2,-1,1
7034,PHC_2,-1,1
7035,PHC_2,-1,1
7036,PHC_2,-1,1
7037,PHC_2,-1,1
7038,PHC_2,-1,1
7039,PHC_2,-1,1
7040,PHC_2,-1,1
7041,PHC_2,-1,1
7042,PHC_2,-1,1
7043,PHC_2,-1,1
7044,PHC_2,-1,1
7045,PHC_2,-1,1
7046,PHC_2,-1,1
7047,PHC_2,-1,1
7048,PHC_2,-1,1
7049,PHC_2,-1,1
7050,PHC_2,-1,1
7051,PHC_2,-1,1
7052,PHC_2,-1,1
7053,PHC_2,-1,1
7054,PHC_2,-1,1
7055,PHC_2,-1,1
7056,PHC_2,-1,1
7057,PHC_2,-1,1
7058,PHC_2,-1,1
7059,PHC_2,-1,1
7060,PHC_2,-1,1
7061,PHC_2,-1,1
7062,PHC_2,-1,1
7063,PHC_2,-1,1
7064,PHC_2,-1,1
7065,PHC_2,-1,1
7066,PHC_2,-1,1
7067,PHC_2,-1,1
7068,PHC_2,-1,1
7069,PHC_2,-1,1
7070,PHC_2,-1,1
7071,PHC_2,-1,1
7072,PHC_2,-1,1
7073,PHC_2,-1,1
7074,PHC_2,-1,1
7075,PHC_2,-1,1
7076,PHC_2,-1,1
7077,PHC_2,-1,1
7078,PHC_2,-1,1
7079,PHC_2,-1,1
7080,PHC_2,-1,1
7081,PHC_2,-1,1
7082,PHC_2,-1,1
7083,PHC_2,-1,1
7084,PHC_2,-1,1
7085,PHC_2,-1,1
7086,PHC_2,-1,1
7087,PHC_2,-1,1
7088,PHC_2,-1,1
7089,PHC_2,-1,1
7090,PHC_2,-1,1
7091,PHC_2,-1,1
7092,PHC_2,-1,1
7093,PHC_2,-1,1
7094,PHC_2,-1,1
7095,PHC_2,-1,1
7096,PHC_2,-1,1
7097,PHC_2,-1,1
7098,PHC_2,-1,1
7099,PHC_2,-1,1
7100,PHC_2,-1,1
7101,PHC_2,-1,1
7102,PHC_2,-1,1
7103,PHC_2,-1,1
7104,PHC_2,-1,1
7105,PHC_2,-1,1
7106,PHC_2,-1,1
7107,PHC_2,-1,1
7108,PHC_2,-1,1
7109,PHC_2,-1,1
7110,PHC_2,-1,1
7111,PHC_2,-1,1
7112,PHC_2,-1,1
7113,PHC_2,-1,1
7114,PHC_2,-1,1
7115,PHC_2,-1,1
7116,PHC_2,-1,1
7117,PHC_2,-1,1
7118,PHC_2,-1,1
7119,PHC_2,-1,1
7120,PHC_2,-1,1
7121,PHC_2,-1,1
7122,PHC_2,-1,1
7123,PHC_2,-1,1
7124,PHC_2,-1,1
7125,PHC_2,-1,1
7126,PHC_2,-1,1
7127,PHC_2,-1,1
7128,PHC_2,-1,1
7129,PHC_2,-1,1
7130,PHC_2,-1,1
7131,PHC_2,-1,1
7132,PHC_2,-1,1
7133,PHC_2,-1,1
7134,PHC_2,-1,1
7135,PHC_2,-1,1
7136,PHC_2,-1,1
7137,PHC_2,-1,1
7138,PHC_2,-1,1
7139,PHC_2,-1,1
7140,PHC_2,-1,1
7141,PHC_2,-1,1
7142,PHC_2,-1,1
7143,PHC_2,-1,1
7144,PHC_2,-1,1
7145,PHC_2,-1,1
7146,PHC_2,-1,1
7147,PHC_2,-1,1
7148,PHC_2,-1,1
7149,PHC_2,-1,1
7150,PHC_2,-1,1
7151,PHC_2,-1,1
7152,PHC_2,-1,1
7153,PHC_2,-1,1
7154,PHC_2,-1,1
7155,PHC_2,-1,1
7156,PHC_2,-1,1
7157,PHC_2,-1,1
7158,PHC_2,-1,1
7159,PHC_2,-1,1
7160,PHC_2,-1,1
7161,PHC_2,-1,1
7162,PHC_2,-1,1
7163,PHC_2,-1,1
7164,PHC_2,-1,1
7165,PHC_2,-1,1
7166,PHC_2,-1,1
7167,PHC_2,-1,1
7168,PHC_2,-1,1
7169,PHC_2,-1,1
7170,PHC_2,-1,1
7171,PHC_2,-1,1
7172,PHC_2,-1,1
7173,PHC_2,-1,1
7174,PHC_2,-1,1
7175,PHC_2,-1,1
7176,PHC_2,-1,1
7177,PHC_2,-1,1
7178,PHC_2,-1,1
7179,PHC_2,-1,1
7180,PHC_2,-1,1
7181,PHC_2,-1,1
7182,PHC_2,-1,1
7183,PHC_2,-1,1
7184,PHC_2,-1,1
7185,PHC_2,-1,1
7186,PHC_2,-1,1
7187,PHC_2,-1,1
7188,PHC_2,-1,1
7189,PHC_2,-1,1
7190,PHC_2,-1,1
7191,PHC_2,-1,1
7192,PHC_2,-1,1
