episode,winner,MinimaxQ,Random
7054,draw,0,0
7055,draw,0,0
7056,Random,-1,1
7057,draw,0,0
7058,MinimaxQ,1,-1
7059,Random,-1,1
7060,draw,0,0
7061,Random,-1,1
7062,Random,-1,1
7063,MinimaxQ,1,-1
7064,Random,-1,1
7065,MinimaxQ,1,-1
7066,Random,-1,1
7067,Random,-1,1
7068,MinimaxQ,1,-1
7069,MinimaxQ,1,-1
7070,Random,-1,1
7071,draw,0,0
7072,Random,-1,1
7073,Random,-1,1
7074,draw,0,0
7075,draw,0,0
7076,Random,-1,1
7077,MinimaxQ,1,-1
7078,draw,0,0
7079,MinimaxQ,1,-1
7080,draw,0,0
7081,MinimaxQ,1,-1
7082,draw,0,0
7083,draw,0,0
7084,MinimaxQ,1,-1
7085,draw,0,0
7086,MinimaxQ,1,-1
7087,MinimaxQ,1,-1
7088,MinimaxQ,1,-1
7089,MinimaxQ,1,-1
7090,MinimaxQ,1,-1
7091,MinimaxQ,1,-1
7092,Random,-1,1
7093,draw,0,0
7094,MinimaxQ,1,-1
7095,draw,0,0
7096,MinimaxQ,1,-1
7097,Random,-1,1
7098,Random,-1,1
7099,draw,0,0
7100,MinimaxQ,1,-1
7101,MinimaxQ,1,-1
7102,Random,-1,1
7103,MinimaxQ,1,-1
7104,draw,0,0
7105,draw,0,0
7106,Random,-1,1
7107,Random,-1,1
7108,MinimaxQ,1,-1
7109,draw,0,0
7110,draw,0,0
7111,MinimaxQ,1,-1
7112,draw,0,0
7113,MinimaxQ,1,-1
7114,Random,-1,1
7115,draw,0,0
7116,MinimaxQ,1,-1
7117,MinimaxQ,1,-1
7118,draw,0,0
7119,draw,0,0
7120,MinimaxQ,1,-1
7121,Random,-1,1
7122,MinimaxQ,1,-1
7123,draw,0,0
7124,MinimaxQ,1,-1
7125,Random,-1,1
7126,MinimaxQ,1,-1
7127,MinimaxQ,1,-1
7128,MinimaxQ,1,-1
7129,MinimaxQ,1,-1
7130,MinimaxQ,1,-1
7131,MinimaxQ,1,-1
7132,Random,-1,1
7133,Random,-1,1
7134,draw,0,0
7135,MinimaxQ,1,-1
7136,draw,0,0
7137,MinimaxQ,1,-1
7138,draw,0,0
7139,MinimaxQ,1,-1
7140,Random,-1,1
7141,MinimaxQ,1,-1
7142,MinimaxQ,1,-1
7143,MinimaxQ,1,-1
7144,MinimaxQ,1,-1
7145,draw,0,0
7146,draw,0,0
7147,MinimaxQ,1,-1
7148,MinimaxQ,1,-1
7149,MinimaxQ,1,-1
7150,draw,0,0
7151,draw,0,0
7152,draw,0,0
7153,MinimaxQ,1,-1
7154,Random,-1,1
7155,MinimaxQ,1,-1
7156,MinimaxQ,1,-1
7157,draw,0,0
7158,draw,0,0
7159,MinimaxQ,1,-1
7160,MinimaxQ,1,-1
7161,MinimaxQ,1,-1
7162,draw,0,0
7163,draw,0,0
7164,MinimaxQ,1,-1
7165,draw,0,0
7166,draw,0,0
7167,MinimaxQ,1,-1
7168,MinimaxQ,1,-1
7169,draw,0,0
7170,draw,0,0
7171,Random,-1,1
7172,draw,0,0
7173,draw,0,0
7174,draw,0,0
7175,draw,0,0
7176,MinimaxQ,1,-1
7177,draw,0,0
7178,MinimaxQ,1,-1
7179,MinimaxQ,1,-1
7180,draw,0,0
7181,draw,0,0
7182,MinimaxQ,1,-1
7183,draw,0,0
7184,MinimaxQ,1,-1
7185,draw,0,0
7186,MinimaxQ,1,-1
7187,MinimaxQ,1,-1
7188,draw,0,0
7189,draw,0,0
7190,MinimaxQ,1,-1
7191,draw,0,0
7192,MinimaxQ,1,-1
7193,MinimaxQ,1,-1
7194,draw,0,0
7195,MinimaxQ,1,-1
7196,MinimaxQ,1,-1
7197,draw,0,0
7198,MinimaxQ,1,-1
7199,Random,-1,1
7200,Random,-1,1
7201,Random,-1,1
7202,MinimaxQ,1,-1
7203,draw,0,0
7204,MinimaxQ,1,-1
7205,Random,-1,1
7206,MinimaxQ,1,-1
7207,MinimaxQ,1,-1
7208,MinimaxQ,1,-1
7209,MinimaxQ,1,-1
7210,Random,-1,1
7211,MinimaxQ,1,-1
7212,MinimaxQ,1,-1
7213,draw,0,0
7214,MinimaxQ,1,-1
7215,MinimaxQ,1,-1
7216,Random,-1,1
7217,MinimaxQ,1,-1
7218,draw,0,0
7219,MinimaxQ,1,-1
7220,draw,0,0
7221,MinimaxQ,1,-1
7222,Random,-1,1
7223,draw,0,0
7224,draw,0,0
7225,MinimaxQ,1,-1
7226,draw,0,0
7227,MinimaxQ,1,-1
7228,MinimaxQ,1,-1
7229,MinimaxQ,1,-1
7230,MinimaxQ,1,-1
7231,MinimaxQ,1,-1
7232,MinimaxQ,1,-1
7233,MinimaxQ,1,-1
7234,Random,-1,1
7235,MinimaxQ,1,-1
7236,MinimaxQ,1,-1
7237,Random,-1,1
7238,MinimaxQ,1,-1
7239,draw,0,0
7240,MinimaxQ,1,-1
7241,MinimaxQ,1,-1
7242,MinimaxQ,1,-1
7243,MinimaxQ,1,-1
7244,Random,-1,1
7245,MinimaxQ,1,-1
7246,Random,-1,1
7247,Random,-1,1
7248,MinimaxQ,1,-1
7249,draw,0,0
7250,MinimaxQ,1,-1
7251,draw,0,0
7252,MinimaxQ,1,-1
7253,MinimaxQ,1,-1
7254,MinimaxQ,1,-1
7255,draw,0,0
7256,draw,0,0
7257,Random,-1,1
7258,draw,0,0
7259,MinimaxQ,1,-1
7260,MinimaxQ,1,-1
7261,MinimaxQ,1,-1
7262,draw,0,0
7263,draw,0,0
7264,draw,0,0
7265,draw,0,0
7266,draw,0,0
7267,draw,0,0
7268,MinimaxQ,1,-1
7269,draw,0,0
7270,MinimaxQ,1,-1
7271,MinimaxQ,1,-1
7272,draw,0,0
7273,draw,0,0
7274,MinimaxQ,1,-1
7275,Random,-1,1
7276,MinimaxQ,1,-1
7277,MinimaxQ,1,-1
7278,draw,0,0
7279,Random,-1,1
7280,draw,0,0
7281,draw,0,0
7282,Random,-1,1
7283,draw,0,0
7284,MinimaxQ,1,-1
7285,Random,-1,1
7286,MinimaxQ,1,-1
7287,Random,-1,1
7288,Random,-1,1
7289,draw,0,0
7290,draw,0,0
7291,draw,0,0
7292,draw,0,0
7293,MinimaxQ,1,-1
7294,MinimaxQ,1,-1
7295,draw,0,0
7296,draw,0,0
7297,draw,0,0
7298,Random,-1,1
7299,draw,0,0
7300,draw,0,0
7301,draw,0,0
7302,MinimaxQ,1,-1
7303,draw,0,0
7304,MinimaxQ,1,-1
7305,Random,-1,1
7306,draw,0,0
7307,MinimaxQ,1,-1
7308,draw,0,0
7309,draw,0,0
7310,MinimaxQ,1,-1
7311,MinimaxQ,1,-1
7312,MinimaxQ,1,-1
7313,draw,0,0
7314,MinimaxQ,1,-1
7315,draw,0,0
7316,Random,-1,1
7317,draw,0,0
7318,MinimaxQ,1,-1
7319,MinimaxQ,1,-1
7320,MinimaxQ,1,-1
7321,draw,0,0
7322,MinimaxQ,1,-1
7323,MinimaxQ,1,-1
7324,MinimaxQ,1,-1
7325,Random,-1,1
7326,draw,0,0
7327,Random,-1,1
7328,draw,0,0
7329,MinimaxQ,1,-1
7330,draw,0,0
7331,MinimaxQ,1,-1
7332,MinimaxQ,1,-1
7333,MinimaxQ,1,-1
7334,MinimaxQ,1,-1
7335,draw,0,0
7336,draw,0,0
7337,Random,-1,1
7338,MinimaxQ,1,-1
7339,draw,0,0
7340,Random,-1,1
7341,MinimaxQ,1,-1
7342,Random,-1,1
7343,draw,0,0
7344,draw,0,0
7345,Random,-1,1
7346,MinimaxQ,1,-1
7347,MinimaxQ,1,-1
7348,Random,-1,1
7349,draw,0,0
7350,MinimaxQ,1,-1
7351,MinimaxQ,1,-1
7352,Random,-1,1
7353,Random,-1,1
7354,MinimaxQ,1,-1
7355,draw,0,0
7356,draw,0,0
7357,MinimaxQ,1,-1
7358,MinimaxQ,1,-1
7359,draw,0,0
7360,MinimaxQ,1,-1
7361,draw,0,0
7362,MinimaxQ,1,-1
7363,MinimaxQ,1,-1
7364,draw,0,0
7365,MinimaxQ,1,-1
7366,MinimaxQ,1,-1
7367,Random,-1,1
7368,MinimaxQ,1,-1
7369,Random,-1,1
7370,MinimaxQ,1,-1
7371,draw,0,0
7372,MinimaxQ,1,-1
7373,MinimaxQ,1,-1
7374,MinimaxQ,1,-1
7375,MinimaxQ,1,-1
7376,MinimaxQ,1,-1
7377,draw,0,0
7378,MinimaxQ,1,-1
7379,draw,0,0
7380,Random,-1,1
7381,draw,0,0
7382,MinimaxQ,1,-1
7383,MinimaxQ,1,-1
7384,MinimaxQ,1,-1
7385,Random,-1,1
7386,draw,0,0
7387,draw,0,0
7388,MinimaxQ,1,-1
7389,draw,0,0
7390,Random,-1,1
7391,Random,-1,1
7392,draw,0,0
7393,MinimaxQ,1,-1
7394,MinimaxQ,1,-1
7395,draw,0,0
7396,draw,0,0
7397,draw,0,0
7398,MinimaxQ,1,-1
7399,Random,-1,1
7400,MinimaxQ,1,-1
7401,MinimaxQ,1,-1
7402,MinimaxQ,1,-1
7403,MinimaxQ,1,-1
7404,Random,-1,1
7405,MinimaxQ,1,-1
7406,draw,0,0
7407,draw,0,0
7408,draw,0,0
7409,Random,-1,1
7410,MinimaxQ,1,-1
7411,MinimaxQ,1,-1
7412,MinimaxQ,1,-1
7413,MinimaxQ,1,-1
7414,draw,0,0
7415,draw,0,0
7416,MinimaxQ,1,-1
7417,draw,0,0
7418,Random,-1,1
7419,MinimaxQ,1,-1
7420,MinimaxQ,1,-1
7421,MinimaxQ,1,-1
7422,MinimaxQ,1,-1
7423,draw,0,0
7424,Random,-1,1
7425,MinimaxQ,1,-1
7426,draw,0,0
7427,MinimaxQ,1,-1
7428,draw,0,0
7429,MinimaxQ,1,-1
7430,Random,-1,1
7431,Random,-1,1
7432,Random,-1,1
7433,MinimaxQ,1,-1
7434,draw,0,0
7435,draw,0,0
7436,Random,-1,1
7437,Random,-1,1
7438,MinimaxQ,1,-1
7439,draw,0,0
7440,Random,-1,1
7441,draw,0,0
7442,draw,0,0
7443,Random,-1,1
7444,MinimaxQ,1,-1
7445,Random,-1,1
7446,MinimaxQ,1,-1
7447,MinimaxQ,1,-1
7448,MinimaxQ,1,-1
7449,MinimaxQ,1,-1
7450,MinimaxQ,1,-1
7451,draw,0,0
7452,draw,0,0
7453,draw,0,0
7454,draw,0,0
7455,MinimaxQ,1,-1
7456,MinimaxQ,1,-1
7457,MinimaxQ,1,-1
7458,Random,-1,1
7459,draw,0,0
7460,MinimaxQ,1,-1
7461,draw,0,0
7462,MinimaxQ,1,-1
7463,draw,0,0
7464,MinimaxQ,1,-1
7465,MinimaxQ,1,-1
7466,MinimaxQ,1,-1
7467,MinimaxQ,1,-1
7468,draw,0,0
7469,draw,0,0
7470,MinimaxQ,1,-1
7471,MinimaxQ,1,-1
7472,Random,-1,1
7473,MinimaxQ,1,-1
7474,MinimaxQ,1,-1
7475,MinimaxQ,1,-1
7476,draw,0,0
7477,MinimaxQ,1,-1
7478,MinimaxQ,1,-1
7479,draw,0,0
7480,MinimaxQ,1,-1
7481,draw,0,0
7482,Random,-1,1
7483,Random,-1,1
7484,MinimaxQ,1,-1
7485,MinimaxQ,1,-1
7486,Random,-1,1
7487,MinimaxQ,1,-1
7488,draw,0,0
7489,MinimaxQ,1,-1
7490,draw,0,0
7491,MinimaxQ,1,-1
7492,draw,0,0
7493,draw,0,0
7494,MinimaxQ,1,-1
7495,MinimaxQ,1,-1
7496,MinimaxQ,1,-1
7497,MinimaxQ,1,-1
7498,MinimaxQ,1,-1
7499,MinimaxQ,1,-1
7500,MinimaxQ,1,-1
7501,MinimaxQ,1,-1
7502,MinimaxQ,1,-1
7503,MinimaxQ,1,-1
7504,MinimaxQ,1,-1
7505,Random,-1,1
7506,draw,0,0
7507,Random,-1,1
7508,draw,0,0
7509,MinimaxQ,1,-1
7510,MinimaxQ,1,-1
7511,draw,0,0
7512,Random,-1,1
7513,draw,0,0
7514,MinimaxQ,1,-1
7515,MinimaxQ,1,-1
7516,MinimaxQ,1,-1
7517,MinimaxQ,1,-1
7518,draw,0,0
7519,Random,-1,1
7520,draw,0,0
7521,Random,-1,1
7522,draw,0,0
7523,MinimaxQ,1,-1
7524,draw,0,0
7525,MinimaxQ,1,-1
7526,Random,-1,1
7527,draw,0,0
7528,MinimaxQ,1,-1
7529,MinimaxQ,1,-1
7530,draw,0,0
7531,MinimaxQ,1,-1
7532,MinimaxQ,1,-1
7533,MinimaxQ,1,-1
7534,MinimaxQ,1,-1
7535,draw,0,0
7536,MinimaxQ,1,-1
7537,MinimaxQ,1,-1
7538,draw,0,0
7539,draw,0,0
7540,draw,0,0
7541,MinimaxQ,1,-1
7542,MinimaxQ,1,-1
7543,draw,0,0
7544,draw,0,0
7545,draw,0,0
7546,MinimaxQ,1,-1
7547,draw,0,0
7548,MinimaxQ,1,-1
7549,draw,0,0
7550,draw,0,0
7551,MinimaxQ,1,-1
7552,MinimaxQ,1,-1
7553,draw,0,0
7554,draw,0,0
7555,MinimaxQ,1,-1
7556,MinimaxQ,1,-1
7557,Random,-1,1
7558,draw,0,0
7559,MinimaxQ,1,-1
7560,draw,0,0
7561,Random,-1,1
7562,Random,-1,1
7563,MinimaxQ,1,-1
7564,MinimaxQ,1,-1
7565,draw,0,0
7566,Random,-1,1
7567,draw,0,0
7568,MinimaxQ,1,-1
7569,Random,-1,1
7570,MinimaxQ,1,-1
7571,Random,-1,1
7572,MinimaxQ,1,-1
7573,MinimaxQ,1,-1
7574,draw,0,0
7575,draw,0,0
7576,draw,0,0
7577,draw,0,0
7578,MinimaxQ,1,-1
7579,MinimaxQ,1,-1
7580,draw,0,0
7581,Random,-1,1
7582,Random,-1,1
7583,Random,-1,1
7584,MinimaxQ,1,-1
7585,MinimaxQ,1,-1
7586,MinimaxQ,1,-1
7587,draw,0,0
7588,draw,0,0
7589,MinimaxQ,1,-1
7590,MinimaxQ,1,-1
7591,Random,-1,1
7592,MinimaxQ,1,-1
7593,Random,-1,1
7594,MinimaxQ,1,-1
7595,MinimaxQ,1,-1
7596,draw,0,0
7597,MinimaxQ,1,-1
7598,draw,0,0
7599,draw,0,0
7600,MinimaxQ,1,-1
7601,MinimaxQ,1,-1
7602,Random,-1,1
7603,draw,0,0
7604,MinimaxQ,1,-1
7605,draw,0,0
7606,MinimaxQ,1,-1
7607,Random,-1,1
7608,MinimaxQ,1,-1
7609,MinimaxQ,1,-1
7610,draw,0,0
7611,MinimaxQ,1,-1
7612,MinimaxQ,1,-1
7613,MinimaxQ,1,-1
7614,MinimaxQ,1,-1
7615,draw,0,0
7616,draw,0,0
7617,MinimaxQ,1,-1
7618,MinimaxQ,1,-1
7619,draw,0,0
7620,draw,0,0
7621,Random,-1,1
7622,Random,-1,1
7623,draw,0,0
7624,Random,-1,1
7625,MinimaxQ,1,-1
7626,draw,0,0
7627,draw,0,0
7628,MinimaxQ,1,-1
7629,Random,-1,1
7630,draw,0,0
7631,MinimaxQ,1,-1
7632,MinimaxQ,1,-1
7633,MinimaxQ,1,-1
7634,MinimaxQ,1,-1
7635,Random,-1,1
7636,draw,0,0
7637,MinimaxQ,1,-1
7638,Random,-1,1
7639,MinimaxQ,1,-1
7640,MinimaxQ,1,-1
7641,draw,0,0
7642,draw,0,0
7643,MinimaxQ,1,-1
7644,draw,0,0
7645,MinimaxQ,1,-1
7646,draw,0,0
7647,draw,0,0
7648,draw,0,0
7649,MinimaxQ,1,-1
7650,MinimaxQ,1,-1
7651,MinimaxQ,1,-1
7652,MinimaxQ,1,-1
7653,MinimaxQ,1,-1
7654,MinimaxQ,1,-1
7655,MinimaxQ,1,-1
7656,Random,-1,1
7657,draw,0,0
7658,draw,0,0
7659,MinimaxQ,1,-1
7660,MinimaxQ,1,-1
7661,draw,0,0
7662,draw,0,0
7663,MinimaxQ,1,-1
7664,draw,0,0
7665,MinimaxQ,1,-1
7666,MinimaxQ,1,-1
7667,MinimaxQ,1,-1
7668,draw,0,0
7669,MinimaxQ,1,-1
7670,MinimaxQ,1,-1
7671,draw,0,0
7672,draw,0,0
7673,MinimaxQ,1,-1
7674,MinimaxQ,1,-1
7675,Random,-1,1
7676,Random,-1,1
7677,MinimaxQ,1,-1
7678,MinimaxQ,1,-1
7679,draw,0,0
7680,draw,0,0
7681,draw,0,0
7682,MinimaxQ,1,-1
7683,MinimaxQ,1,-1
7684,MinimaxQ,1,-1
7685,MinimaxQ,1,-1
7686,draw,0,0
7687,Random,-1,1
7688,draw,0,0
7689,MinimaxQ,1,-1
7690,MinimaxQ,1,-1
7691,draw,0,0
7692,MinimaxQ,1,-1
7693,draw,0,0
7694,Random,-1,1
7695,draw,0,0
7696,draw,0,0
7697,draw,0,0
7698,MinimaxQ,1,-1
7699,Random,-1,1
7700,draw,0,0
7701,MinimaxQ,1,-1
7702,draw,0,0
7703,draw,0,0
7704,MinimaxQ,1,-1
7705,MinimaxQ,1,-1
7706,MinimaxQ,1,-1
7707,MinimaxQ,1,-1
7708,MinimaxQ,1,-1
7709,MinimaxQ,1,-1
7710,MinimaxQ,1,-1
7711,Random,-1,1
7712,draw,0,0
7713,draw,0,0
7714,MinimaxQ,1,-1
7715,draw,0,0
7716,Random,-1,1
7717,draw,0,0
7718,MinimaxQ,1,-1
7719,MinimaxQ,1,-1
7720,MinimaxQ,1,-1
7721,MinimaxQ,1,-1
7722,draw,0,0
7723,MinimaxQ,1,-1
7724,MinimaxQ,1,-1
7725,MinimaxQ,1,-1
7726,draw,0,0
7727,MinimaxQ,1,-1
7728,Random,-1,1
7729,draw,0,0
7730,Random,-1,1
7731,MinimaxQ,1,-1
7732,MinimaxQ,1,-1
7733,draw,0,0
7734,draw,0,0
7735,MinimaxQ,1,-1
7736,draw,0,0
7737,draw,0,0
7738,MinimaxQ,1,-1
7739,MinimaxQ,1,-1
7740,MinimaxQ,1,-1
7741,Random,-1,1
7742,MinimaxQ,1,-1
7743,MinimaxQ,1,-1
7744,draw,0,0
7745,draw,0,0
7746,draw,0,0
7747,MinimaxQ,1,-1
7748,MinimaxQ,1,-1
7749,draw,0,0
7750,Random,-1,1
7751,Random,-1,1
7752,Random,-1,1
7753,MinimaxQ,1,-1
7754,draw,0,0
7755,draw,0,0
7756,draw,0,0
7757,MinimaxQ,1,-1
7758,Random,-1,1
7759,draw,0,0
7760,MinimaxQ,1,-1
7761,MinimaxQ,1,-1
7762,draw,0,0
7763,draw,0,0
7764,draw,0,0
7765,Random,-1,1
7766,draw,0,0
7767,Random,-1,1
7768,MinimaxQ,1,-1
7769,Random,-1,1
7770,MinimaxQ,1,-1
7771,MinimaxQ,1,-1
7772,draw,0,0
7773,MinimaxQ,1,-1
7774,draw,0,0
7775,draw,0,0
7776,draw,0,0
7777,draw,0,0
7778,MinimaxQ,1,-1
7779,draw,0,0
7780,draw,0,0
7781,draw,0,0
7782,draw,0,0
7783,Random,-1,1
7784,MinimaxQ,1,-1
7785,draw,0,0
7786,MinimaxQ,1,-1
7787,Random,-1,1
7788,draw,0,0
7789,MinimaxQ,1,-1
7790,Random,-1,1
7791,Random,-1,1
7792,draw,0,0
7793,MinimaxQ,1,-1
7794,MinimaxQ,1,-1
7795,Random,-1,1
7796,MinimaxQ,1,-1
7797,Random,-1,1
7798,draw,0,0
7799,draw,0,0
7800,draw,0,0
7801,MinimaxQ,1,-1
7802,MinimaxQ,1,-1
7803,draw,0,0
7804,MinimaxQ,1,-1
7805,draw,0,0
7806,MinimaxQ,1,-1
7807,Random,-1,1
7808,Random,-1,1
7809,MinimaxQ,1,-1
7810,Random,-1,1
7811,draw,0,0
7812,Random,-1,1
7813,MinimaxQ,1,-1
7814,MinimaxQ,1,-1
7815,MinimaxQ,1,-1
7816,Random,-1,1
7817,MinimaxQ,1,-1
7818,Random,-1,1
7819,MinimaxQ,1,-1
7820,MinimaxQ,1,-1
7821,draw,0,0
7822,draw,0,0
7823,MinimaxQ,1,-1
7824,draw,0,0
7825,draw,0,0
7826,draw,0,0
7827,Random,-1,1
7828,MinimaxQ,1,-1
7829,draw,0,0
7830,Random,-1,1
7831,draw,0,0
7832,MinimaxQ,1,-1
7833,MinimaxQ,1,-1
7834,draw,0,0
7835,Random,-1,1
7836,draw,0,0
7837,MinimaxQ,1,-1
7838,MinimaxQ,1,-1
7839,draw,0,0
7840,Random,-1,1
7841,Random,-1,1
7842,Random,-1,1
7843,draw,0,0
7844,MinimaxQ,1,-1
7845,MinimaxQ,1,-1
7846,MinimaxQ,1,-1
7847,MinimaxQ,1,-1
7848,Random,-1,1
7849,draw,0,0
7850,Random,-1,1
7851,MinimaxQ,1,-1
7852,Random,-1,1
7853,draw,0,0
7854,draw,0,0
7855,draw,0,0
7856,Random,-1,1
7857,draw,0,0
7858,draw,0,0
7859,MinimaxQ,1,-1
7860,Random,-1,1
7861,MinimaxQ,1,-1
7862,MinimaxQ,1,-1
7863,draw,0,0
7864,MinimaxQ,1,-1
7865,Random,-1,1
7866,draw,0,0
7867,Random,-1,1
7868,MinimaxQ,1,-1
7869,draw,0,0
7870,Random,-1,1
7871,draw,0,0
7872,MinimaxQ,1,-1
7873,draw,0,0
7874,MinimaxQ,1,-1
7875,MinimaxQ,1,-1
7876,MinimaxQ,1,-1
7877,MinimaxQ,1,-1
7878,draw,0,0
7879,draw,0,0
7880,MinimaxQ,1,-1
7881,MinimaxQ,1,-1
7882,draw,0,0
7883,MinimaxQ,1,-1
7884,draw,0,0
7885,Random,-1,1
7886,MinimaxQ,1,-1
7887,MinimaxQ,1,-1
7888,Random,-1,1
7889,draw,0,0
7890,Random,-1,1
7891,MinimaxQ,1,-1
7892,Random,-1,1
7893,MinimaxQ,1,-1
7894,draw,0,0
7895,MinimaxQ,1,-1
7896,Random,-1,1
7897,draw,0,0
7898,Random,-1,1
7899,Random,-1,1
7900,MinimaxQ,1,-1
7901,MinimaxQ,1,-1
7902,MinimaxQ,1,-1
7903,Random,-1,1
7904,Random,-1,1
7905,Random,-1,1
7906,MinimaxQ,1,-1
7907,MinimaxQ,1,-1
7908,MinimaxQ,1,-1
7909,Random,-1,1
7910,MinimaxQ,1,-1
7911,Random,-1,1
7912,MinimaxQ,1,-1
7913,MinimaxQ,1,-1
7914,Random,-1,1
7915,MinimaxQ,1,-1
7916,draw,0,0
7917,MinimaxQ,1,-1
7918,draw,0,0
7919,draw,0,0
7920,MinimaxQ,1,-1
7921,draw,0,0
7922,draw,0,0
7923,MinimaxQ,1,-1
7924,draw,0,0
7925,draw,0,0
7926,draw,0,0
7927,MinimaxQ,1,-1
7928,Random,-1,1
7929,MinimaxQ,1,-1
7930,draw,0,0
7931,draw,0,0
7932,Random,-1,1
7933,draw,0,0
7934,Random,-1,1
7935,MinimaxQ,1,-1
7936,MinimaxQ,1,-1
7937,MinimaxQ,1,-1
7938,MinimaxQ,1,-1
7939,MinimaxQ,1,-1
7940,Random,-1,1
7941,Random,-1,1
7942,draw,0,0
7943,MinimaxQ,1,-1
7944,Random,-1,1
7945,Random,-1,1
7946,MinimaxQ,1,-1
7947,MinimaxQ,1,-1
7948,MinimaxQ,1,-1
7949,MinimaxQ,1,-1
7950,Random,-1,1
7951,draw,0,0
7952,MinimaxQ,1,-1
7953,draw,0,0
7954,MinimaxQ,1,-1
7955,Random,-1,1
7956,draw,0,0
7957,MinimaxQ,1,-1
7958,MinimaxQ,1,-1
7959,draw,0,0
7960,MinimaxQ,1,-1
7961,draw,0,0
7962,MinimaxQ,1,-1
7963,draw,0,0
7964,MinimaxQ,1,-1
7965,Random,-1,1
7966,Random,-1,1
7967,MinimaxQ,1,-1
7968,MinimaxQ,1,-1
7969,draw,0,0
7970,MinimaxQ,1,-1
7971,draw,0,0
7972,Random,-1,1
7973,draw,0,0
7974,draw,0,0
7975,MinimaxQ,1,-1
7976,draw,0,0
7977,draw,0,0
7978,MinimaxQ,1,-1
7979,MinimaxQ,1,-1
7980,draw,0,0
7981,MinimaxQ,1,-1
7982,Random,-1,1
7983,draw,0,0
7984,draw,0,0
7985,MinimaxQ,1,-1
7986,MinimaxQ,1,-1
7987,MinimaxQ,1,-1
7988,MinimaxQ,1,-1
7989,MinimaxQ,1,-1
7990,draw,0,0
7991,MinimaxQ,1,-1
7992,draw,0,0
7993,draw,0,0
7994,draw,0,0
7995,MinimaxQ,1,-1
7996,MinimaxQ,1,-1
7997,Random,-1,1
7998,MinimaxQ,1,-1
7999,Random,-1,1
8000,MinimaxQ,1,-1
8001,MinimaxQ,1,-1
8002,MinimaxQ,1,-1
8003,draw,0,0
8004,MinimaxQ,1,-1
8005,MinimaxQ,1,-1
8006,MinimaxQ,1,-1
8007,MinimaxQ,1,-1
8008,MinimaxQ,1,-1
8009,MinimaxQ,1,-1
8010,Random,-1,1
8011,MinimaxQ,1,-1
8012,draw,0,0
8013,MinimaxQ,1,-1
8014,MinimaxQ,1,-1
8015,MinimaxQ,1,-1
8016,draw,0,0
8017,MinimaxQ,1,-1
8018,MinimaxQ,1,-1
8019,draw,0,0
8020,Random,-1,1
8021,draw,0,0
8022,Random,-1,1
8023,MinimaxQ,1,-1
8024,draw,0,0
8025,draw,0,0
8026,MinimaxQ,1,-1
8027,MinimaxQ,1,-1
8028,draw,0,0
8029,Random,-1,1
8030,MinimaxQ,1,-1
8031,Random,-1,1
8032,MinimaxQ,1,-1
8033,draw,0,0
8034,MinimaxQ,1,-1
8035,MinimaxQ,1,-1
8036,MinimaxQ,1,-1
8037,MinimaxQ,1,-1
8038,MinimaxQ,1,-1
8039,MinimaxQ,1,-1
8040,MinimaxQ,1,-1
8041,Random,-1,1
8042,draw,0,0
8043,MinimaxQ,1,-1
8044,MinimaxQ,1,-1
8045,MinimaxQ,1,-1
8046,draw,0,0
8047,MinimaxQ,1,-1
8048,draw,0,0
8049,MinimaxQ,1,-1
8050,MinimaxQ,1,-1
8051,Random,-1,1
8052,draw,0,0
8053,MinimaxQ,1,-1
8054,MinimaxQ,1,-1
8055,MinimaxQ,1,-1
8056,draw,0,0
8057,draw,0,0
8058,MinimaxQ,1,-1
8059,MinimaxQ,1,-1
8060,Random,-1,1
8061,Random,-1,1
8062,MinimaxQ,1,-1
8063,draw,0,0
8064,Random,-1,1
8065,MinimaxQ,1,-1
8066,MinimaxQ,1,-1
8067,Random,-1,1
8068,draw,0,0
8069,draw,0,0
8070,draw,0,0
8071,draw,0,0
8072,MinimaxQ,1,-1
8073,MinimaxQ,1,-1
8074,MinimaxQ,1,-1
8075,Random,-1,1
8076,draw,0,0
8077,MinimaxQ,1,-1
8078,MinimaxQ,1,-1
8079,MinimaxQ,1,-1
8080,draw,0,0
8081,draw,0,0
8082,MinimaxQ,1,-1
8083,draw,0,0
8084,MinimaxQ,1,-1
8085,MinimaxQ,1,-1
8086,draw,0,0
8087,MinimaxQ,1,-1
8088,Random,-1,1
8089,MinimaxQ,1,-1
8090,MinimaxQ,1,-1
8091,Random,-1,1
8092,MinimaxQ,1,-1
8093,draw,0,0
8094,draw,0,0
8095,Random,-1,1
8096,draw,0,0
8097,MinimaxQ,1,-1
8098,Random,-1,1
8099,MinimaxQ,1,-1
8100,draw,0,0
8101,Random,-1,1
8102,draw,0,0
8103,MinimaxQ,1,-1
8104,Random,-1,1
8105,Random,-1,1
8106,draw,0,0
8107,MinimaxQ,1,-1
8108,draw,0,0
8109,MinimaxQ,1,-1
8110,draw,0,0
8111,draw,0,0
8112,Random,-1,1
8113,MinimaxQ,1,-1
8114,draw,0,0
8115,MinimaxQ,1,-1
8116,draw,0,0
8117,draw,0,0
8118,draw,0,0
8119,MinimaxQ,1,-1
8120,MinimaxQ,1,-1
8121,MinimaxQ,1,-1
8122,MinimaxQ,1,-1
8123,draw,0,0
8124,MinimaxQ,1,-1
8125,draw,0,0
8126,Random,-1,1
8127,MinimaxQ,1,-1
