episode,winner,NashQ,Random
12242,Random,-1,1
12243,Random,-1,1
12244,Random,-1,1
12245,NashQ,1,-1
12246,Random,-1,1
12247,NashQ,1,-1
12248,Random,-1,1
12249,draw,0,0
12250,Random,-1,1
12251,Random,-1,1
12252,NashQ,1,-1
12253,Random,-1,1
12254,NashQ,1,-1
12255,draw,0,0
12256,NashQ,1,-1
12257,Random,-1,1
12258,draw,0,0
12259,Random,-1,1
12260,NashQ,1,-1
12261,NashQ,1,-1
12262,NashQ,1,-1
12263,draw,0,0
12264,NashQ,1,-1
12265,Random,-1,1
12266,Random,-1,1
12267,draw,0,0
12268,Random,-1,1
12269,Random,-1,1
12270,Random,-1,1
12271,NashQ,1,-1
12272,Random,-1,1
12273,NashQ,1,-1
12274,draw,0,0
12275,Random,-1,1
12276,NashQ,1,-1
12277,Random,-1,1
12278,Random,-1,1
12279,Random,-1,1
12280,Random,-1,1
12281,NashQ,1,-1
12282,draw,0,0
12283,NashQ,1,-1
12284,Random,-1,1
12285,Random,-1,1
12286,Random,-1,1
12287,Random,-1,1
12288,Random,-1,1
12289,NashQ,1,-1
12290,NashQ,1,-1
12291,NashQ,1,-1
12292,Random,-1,1
12293,Random,-1,1
12294,NashQ,1,-1
12295,NashQ,1,-1
12296,Random,-1,1
12297,Random,-1,1
12298,Random,-1,1
12299,Random,-1,1
12300,Random,-1,1
12301,Random,-1,1
12302,Random,-1,1
12303,Random,-1,1
12304,NashQ,1,-1
12305,Random,-1,1
12306,Random,-1,1
12307,Random,-1,1
12308,NashQ,1,-1
12309,Random,-1,1
12310,Random,-1,1
12311,Random,-1,1
12312,Random,-1,1
12313,Random,-1,1
12314,Random,-1,1
12315,Random,-1,1
12316,NashQ,1,-1
12317,NashQ,1,-1
12318,Random,-1,1
12319,NashQ,1,-1
12320,NashQ,1,-1
12321,NashQ,1,-1
12322,NashQ,1,-1
12323,Random,-1,1
12324,Random,-1,1
12325,NashQ,1,-1
12326,NashQ,1,-1
12327,Random,-1,1
12328,Random,-1,1
12329,NashQ,1,-1
12330,Random,-1,1
12331,NashQ,1,-1
12332,NashQ,1,-1
12333,NashQ,1,-1
12334,Random,-1,1
12335,draw,0,0
12336,Random,-1,1
12337,draw,0,0
12338,Random,-1,1
12339,Random,-1,1
12340,NashQ,1,-1
12341,draw,0,0
12342,draw,0,0
12343,NashQ,1,-1
12344,Random,-1,1
12345,Random,-1,1
12346,draw,0,0
12347,Random,-1,1
12348,Random,-1,1
12349,Random,-1,1
12350,Random,-1,1
12351,draw,0,0
12352,NashQ,1,-1
12353,NashQ,1,-1
12354,Random,-1,1
12355,Random,-1,1
12356,Random,-1,1
12357,draw,0,0
12358,Random,-1,1
12359,NashQ,1,-1
12360,Random,-1,1
12361,Random,-1,1
12362,Random,-1,1
12363,Random,-1,1
12364,NashQ,1,-1
12365,Random,-1,1
12366,NashQ,1,-1
12367,Random,-1,1
12368,NashQ,1,-1
12369,NashQ,1,-1
12370,NashQ,1,-1
12371,Random,-1,1
12372,Random,-1,1
12373,NashQ,1,-1
12374,Random,-1,1
12375,draw,0,0
12376,draw,0,0
12377,Random,-1,1
12378,NashQ,1,-1
12379,draw,0,0
12380,Random,-1,1
12381,Random,-1,1
12382,Random,-1,1
12383,Random,-1,1
12384,Random,-1,1
12385,Random,-1,1
12386,NashQ,1,-1
12387,Random,-1,1
12388,Random,-1,1
12389,Random,-1,1
12390,draw,0,0
12391,NashQ,1,-1
12392,Random,-1,1
12393,NashQ,1,-1
12394,NashQ,1,-1
12395,draw,0,0
12396,NashQ,1,-1
12397,Random,-1,1
12398,Random,-1,1
12399,Random,-1,1
12400,Random,-1,1
12401,Random,-1,1
12402,Random,-1,1
12403,Random,-1,1
12404,Random,-1,1
12405,Random,-1,1
12406,Random,-1,1
12407,Random,-1,1
12408,Random,-1,1
12409,NashQ,1,-1
12410,Random,-1,1
12411,NashQ,1,-1
12412,Random,-1,1
12413,NashQ,1,-1
12414,Random,-1,1
12415,NashQ,1,-1
12416,Random,-1,1
12417,Random,-1,1
12418,Random,-1,1
12419,Random,-1,1
12420,Random,-1,1
12421,NashQ,1,-1
12422,NashQ,1,-1
12423,Random,-1,1
12424,NashQ,1,-1
12425,draw,0,0
12426,Random,-1,1
12427,NashQ,1,-1
12428,Random,-1,1
12429,Random,-1,1
12430,Random,-1,1
12431,Random,-1,1
12432,Random,-1,1
12433,NashQ,1,-1
12434,NashQ,1,-1
12435,NashQ,1,-1
12436,draw,0,0
12437,Random,-1,1
12438,Random,-1,1
12439,draw,0,0
12440,Random,-1,1
12441,Random,-1,1
12442,Random,-1,1
12443,Random,-1,1
12444,Random,-1,1
12445,Random,-1,1
12446,draw,0,0
12447,draw,0,0
12448,NashQ,1,-1
12449,Random,-1,1
12450,Random,-1,1
12451,NashQ,1,-1
12452,Random,-1,1
12453,Random,-1,1
12454,Random,-1,1
12455,draw,0,0
12456,Random,-1,1
12457,draw,0,0
12458,NashQ,1,-1
12459,NashQ,1,-1
12460,Random,-1,1
12461,NashQ,1,-1
12462,Random,-1,1
12463,Random,-1,1
12464,NashQ,1,-1
12465,Random,-1,1
12466,Random,-1,1
12467,Random,-1,1
12468,Random,-1,1
12469,Random,-1,1
12470,Random,-1,1
12471,NashQ,1,-1
12472,NashQ,1,-1
12473,NashQ,1,-1
12474,NashQ,1,-1
12475,Random,-1,1
12476,draw,0,0
12477,NashQ,1,-1
12478,Random,-1,1
12479,Random,-1,1
12480,Random,-1,1
12481,draw,0,0
12482,Random,-1,1
12483,NashQ,1,-1
12484,NashQ,1,-1
12485,draw,0,0
12486,Random,-1,1
12487,Random,-1,1
12488,Random,-1,1
12489,NashQ,1,-1
12490,NashQ,1,-1
12491,NashQ,1,-1
12492,Random,-1,1
12493,Random,-1,1
12494,Random,-1,1
12495,Random,-1,1
12496,NashQ,1,-1
12497,NashQ,1,-1
12498,Random,-1,1
12499,NashQ,1,-1
12500,NashQ,1,-1
12501,NashQ,1,-1
12502,Random,-1,1
12503,draw,0,0
12504,NashQ,1,-1
12505,NashQ,1,-1
12506,Random,-1,1
12507,Random,-1,1
12508,draw,0,0
12509,draw,0,0
12510,Random,-1,1
12511,Random,-1,1
12512,NashQ,1,-1
12513,NashQ,1,-1
12514,draw,0,0
12515,NashQ,1,-1
12516,NashQ,1,-1
12517,NashQ,1,-1
12518,Random,-1,1
12519,Random,-1,1
12520,NashQ,1,-1
12521,draw,0,0
12522,Random,-1,1
12523,Random,-1,1
12524,Random,-1,1
12525,NashQ,1,-1
12526,Random,-1,1
12527,NashQ,1,-1
12528,Random,-1,1
12529,Random,-1,1
12530,NashQ,1,-1
12531,Random,-1,1
12532,NashQ,1,-1
12533,Random,-1,1
12534,Random,-1,1
12535,NashQ,1,-1
12536,draw,0,0
12537,Random,-1,1
12538,NashQ,1,-1
12539,NashQ,1,-1
12540,Random,-1,1
12541,Random,-1,1
12542,Random,-1,1
12543,Random,-1,1
12544,Random,-1,1
12545,Random,-1,1
12546,draw,0,0
12547,Random,-1,1
12548,Random,-1,1
12549,Random,-1,1
12550,NashQ,1,-1
12551,Random,-1,1
12552,Random,-1,1
12553,Random,-1,1
12554,Random,-1,1
12555,NashQ,1,-1
12556,Random,-1,1
12557,Random,-1,1
12558,Random,-1,1
12559,NashQ,1,-1
12560,NashQ,1,-1
12561,NashQ,1,-1
12562,Random,-1,1
12563,draw,0,0
12564,draw,0,0
12565,NashQ,1,-1
12566,Random,-1,1
12567,NashQ,1,-1
12568,NashQ,1,-1
12569,NashQ,1,-1
12570,Random,-1,1
12571,Random,-1,1
12572,NashQ,1,-1
12573,Random,-1,1
12574,NashQ,1,-1
12575,Random,-1,1
12576,Random,-1,1
12577,Random,-1,1
12578,Random,-1,1
12579,Random,-1,1
12580,NashQ,1,-1
12581,Random,-1,1
12582,Random,-1,1
12583,NashQ,1,-1
12584,Random,-1,1
12585,NashQ,1,-1
12586,Random,-1,1
12587,Random,-1,1
12588,Random,-1,1
12589,draw,0,0
12590,NashQ,1,-1
12591,Random,-1,1
12592,NashQ,1,-1
12593,Random,-1,1
12594,Random,-1,1
12595,Random,-1,1
12596,NashQ,1,-1
12597,Random,-1,1
12598,Random,-1,1
12599,Random,-1,1
12600,Random,-1,1
12601,Random,-1,1
12602,Random,-1,1
12603,draw,0,0
12604,Random,-1,1
12605,NashQ,1,-1
12606,draw,0,0
12607,NashQ,1,-1
12608,Random,-1,1
12609,Random,-1,1
12610,NashQ,1,-1
12611,NashQ,1,-1
12612,draw,0,0
12613,Random,-1,1
12614,Random,-1,1
12615,Random,-1,1
12616,NashQ,1,-1
12617,NashQ,1,-1
12618,NashQ,1,-1
12619,NashQ,1,-1
12620,NashQ,1,-1
12621,draw,0,0
12622,Random,-1,1
12623,NashQ,1,-1
12624,Random,-1,1
12625,Random,-1,1
12626,NashQ,1,-1
12627,Random,-1,1
12628,Random,-1,1
12629,Random,-1,1
12630,NashQ,1,-1
12631,draw,0,0
12632,NashQ,1,-1
12633,Random,-1,1
12634,NashQ,1,-1
12635,NashQ,1,-1
12636,Random,-1,1
12637,Random,-1,1
12638,Random,-1,1
12639,draw,0,0
12640,Random,-1,1
12641,draw,0,0
12642,NashQ,1,-1
12643,NashQ,1,-1
12644,Random,-1,1
12645,draw,0,0
12646,Random,-1,1
12647,Random,-1,1
12648,draw,0,0
12649,Random,-1,1
12650,draw,0,0
12651,Random,-1,1
12652,Random,-1,1
12653,NashQ,1,-1
12654,Random,-1,1
12655,Random,-1,1
12656,NashQ,1,-1
12657,Random,-1,1
12658,Random,-1,1
12659,NashQ,1,-1
12660,NashQ,1,-1
12661,draw,0,0
12662,Random,-1,1
12663,draw,0,0
12664,NashQ,1,-1
12665,Random,-1,1
12666,draw,0,0
12667,NashQ,1,-1
12668,NashQ,1,-1
12669,draw,0,0
12670,draw,0,0
12671,draw,0,0
12672,Random,-1,1
12673,Random,-1,1
12674,Random,-1,1
12675,NashQ,1,-1
12676,Random,-1,1
12677,Random,-1,1
12678,Random,-1,1
12679,Random,-1,1
12680,Random,-1,1
12681,NashQ,1,-1
12682,NashQ,1,-1
12683,Random,-1,1
12684,Random,-1,1
12685,NashQ,1,-1
12686,Random,-1,1
12687,NashQ,1,-1
12688,Random,-1,1
12689,NashQ,1,-1
12690,NashQ,1,-1
12691,Random,-1,1
12692,Random,-1,1
12693,draw,0,0
12694,Random,-1,1
12695,NashQ,1,-1
12696,NashQ,1,-1
12697,draw,0,0
12698,Random,-1,1
12699,draw,0,0
12700,Random,-1,1
12701,NashQ,1,-1
12702,NashQ,1,-1
12703,draw,0,0
12704,Random,-1,1
12705,NashQ,1,-1
12706,Random,-1,1
12707,NashQ,1,-1
12708,NashQ,1,-1
12709,Random,-1,1
12710,Random,-1,1
12711,draw,0,0
12712,Random,-1,1
12713,Random,-1,1
12714,NashQ,1,-1
12715,NashQ,1,-1
12716,Random,-1,1
12717,Random,-1,1
12718,NashQ,1,-1
12719,Random,-1,1
12720,NashQ,1,-1
12721,Random,-1,1
12722,Random,-1,1
12723,NashQ,1,-1
12724,Random,-1,1
12725,Random,-1,1
12726,draw,0,0
12727,Random,-1,1
12728,Random,-1,1
12729,Random,-1,1
12730,NashQ,1,-1
12731,NashQ,1,-1
12732,NashQ,1,-1
12733,Random,-1,1
12734,draw,0,0
12735,Random,-1,1
12736,NashQ,1,-1
12737,Random,-1,1
12738,Random,-1,1
12739,Random,-1,1
12740,Random,-1,1
12741,Random,-1,1
12742,Random,-1,1
12743,Random,-1,1
12744,Random,-1,1
12745,Random,-1,1
12746,Random,-1,1
12747,NashQ,1,-1
12748,Random,-1,1
12749,Random,-1,1
12750,Random,-1,1
12751,draw,0,0
12752,NashQ,1,-1
12753,NashQ,1,-1
12754,NashQ,1,-1
12755,Random,-1,1
12756,draw,0,0
12757,Random,-1,1
12758,Random,-1,1
12759,draw,0,0
12760,Random,-1,1
12761,NashQ,1,-1
12762,Random,-1,1
12763,Random,-1,1
12764,draw,0,0
12765,Random,-1,1
12766,Random,-1,1
12767,NashQ,1,-1
12768,NashQ,1,-1
12769,NashQ,1,-1
12770,NashQ,1,-1
12771,Random,-1,1
12772,Random,-1,1
12773,draw,0,0
12774,Random,-1,1
12775,Random,-1,1
12776,Random,-1,1
12777,Random,-1,1
12778,Random,-1,1
12779,NashQ,1,-1
12780,Random,-1,1
12781,NashQ,1,-1
12782,NashQ,1,-1
12783,Random,-1,1
12784,NashQ,1,-1
12785,NashQ,1,-1
12786,NashQ,1,-1
12787,Random,-1,1
12788,Random,-1,1
12789,Random,-1,1
12790,Random,-1,1
12791,Random,-1,1
12792,draw,0,0
12793,NashQ,1,-1
12794,NashQ,1,-1
12795,Random,-1,1
12796,Random,-1,1
12797,NashQ,1,-1
12798,NashQ,1,-1
12799,NashQ,1,-1
12800,Random,-1,1
12801,Random,-1,1
12802,Random,-1,1
12803,Random,-1,1
12804,NashQ,1,-1
12805,Random,-1,1
12806,NashQ,1,-1
12807,draw,0,0
12808,Random,-1,1
12809,draw,0,0
12810,Random,-1,1
12811,NashQ,1,-1
12812,Random,-1,1
12813,Random,-1,1
12814,NashQ,1,-1
12815,NashQ,1,-1
12816,Random,-1,1
12817,Random,-1,1
12818,Random,-1,1
12819,NashQ,1,-1
12820,NashQ,1,-1
12821,Random,-1,1
12822,Random,-1,1
12823,Random,-1,1
12824,NashQ,1,-1
12825,Random,-1,1
12826,Random,-1,1
12827,NashQ,1,-1
12828,NashQ,1,-1
12829,NashQ,1,-1
12830,Random,-1,1
12831,Random,-1,1
12832,NashQ,1,-1
12833,Random,-1,1
12834,Random,-1,1
12835,NashQ,1,-1
12836,Random,-1,1
12837,Random,-1,1
12838,NashQ,1,-1
12839,NashQ,1,-1
12840,Random,-1,1
12841,Random,-1,1
12842,NashQ,1,-1
12843,NashQ,1,-1
12844,NashQ,1,-1
12845,Random,-1,1
12846,Random,-1,1
12847,NashQ,1,-1
12848,Random,-1,1
12849,Random,-1,1
12850,NashQ,1,-1
12851,Random,-1,1
12852,Random,-1,1
12853,draw,0,0
12854,Random,-1,1
12855,NashQ,1,-1
12856,draw,0,0
12857,Random,-1,1
12858,Random,-1,1
12859,Random,-1,1
12860,Random,-1,1
12861,NashQ,1,-1
12862,draw,0,0
12863,NashQ,1,-1
12864,Random,-1,1
12865,Random,-1,1
12866,Random,-1,1
12867,Random,-1,1
12868,Random,-1,1
12869,Random,-1,1
12870,NashQ,1,-1
12871,Random,-1,1
12872,Random,-1,1
12873,draw,0,0
12874,NashQ,1,-1
12875,Random,-1,1
12876,Random,-1,1
12877,NashQ,1,-1
12878,Random,-1,1
12879,Random,-1,1
12880,Random,-1,1
12881,Random,-1,1
12882,NashQ,1,-1
12883,Random,-1,1
12884,NashQ,1,-1
12885,NashQ,1,-1
12886,NashQ,1,-1
12887,draw,0,0
12888,Random,-1,1
12889,Random,-1,1
12890,Random,-1,1
12891,Random,-1,1
12892,Random,-1,1
12893,Random,-1,1
12894,Random,-1,1
12895,draw,0,0
12896,NashQ,1,-1
12897,Random,-1,1
12898,NashQ,1,-1
12899,NashQ,1,-1
12900,NashQ,1,-1
12901,NashQ,1,-1
12902,Random,-1,1
12903,draw,0,0
12904,Random,-1,1
12905,Random,-1,1
12906,Random,-1,1
12907,Random,-1,1
12908,NashQ,1,-1
12909,Random,-1,1
12910,NashQ,1,-1
12911,NashQ,1,-1
12912,NashQ,1,-1
12913,Random,-1,1
12914,Random,-1,1
12915,NashQ,1,-1
12916,Random,-1,1
12917,Random,-1,1
12918,draw,0,0
12919,draw,0,0
12920,NashQ,1,-1
12921,draw,0,0
12922,NashQ,1,-1
12923,Random,-1,1
12924,Random,-1,1
12925,NashQ,1,-1
12926,Random,-1,1
12927,Random,-1,1
12928,NashQ,1,-1
12929,NashQ,1,-1
12930,Random,-1,1
12931,NashQ,1,-1
12932,NashQ,1,-1
12933,Random,-1,1
12934,Random,-1,1
12935,NashQ,1,-1
12936,NashQ,1,-1
12937,Random,-1,1
12938,NashQ,1,-1
12939,Random,-1,1
12940,Random,-1,1
12941,Random,-1,1
12942,Random,-1,1
12943,draw,0,0
12944,NashQ,1,-1
12945,NashQ,1,-1
12946,NashQ,1,-1
12947,draw,0,0
12948,NashQ,1,-1
12949,Random,-1,1
12950,Random,-1,1
12951,Random,-1,1
12952,NashQ,1,-1
12953,NashQ,1,-1
12954,NashQ,1,-1
12955,NashQ,1,-1
12956,NashQ,1,-1
12957,Random,-1,1
12958,Random,-1,1
12959,Random,-1,1
12960,Random,-1,1
12961,NashQ,1,-1
12962,Random,-1,1
12963,Random,-1,1
12964,NashQ,1,-1
12965,NashQ,1,-1
12966,Random,-1,1
12967,Random,-1,1
12968,Random,-1,1
12969,Random,-1,1
12970,NashQ,1,-1
12971,draw,0,0
12972,NashQ,1,-1
12973,Random,-1,1
12974,Random,-1,1
12975,draw,0,0
12976,draw,0,0
12977,Random,-1,1
12978,NashQ,1,-1
12979,NashQ,1,-1
12980,Random,-1,1
12981,Random,-1,1
12982,NashQ,1,-1
12983,Random,-1,1
12984,NashQ,1,-1
12985,NashQ,1,-1
12986,Random,-1,1
12987,Random,-1,1
12988,NashQ,1,-1
12989,Random,-1,1
12990,draw,0,0
12991,Random,-1,1
12992,NashQ,1,-1
12993,Random,-1,1
12994,Random,-1,1
12995,Random,-1,1
12996,Random,-1,1
12997,draw,0,0
12998,draw,0,0
12999,Random,-1,1
13000,Random,-1,1
13001,NashQ,1,-1
13002,Random,-1,1
13003,NashQ,1,-1
13004,Random,-1,1
13005,Random,-1,1
13006,draw,0,0
13007,NashQ,1,-1
13008,Random,-1,1
13009,Random,-1,1
13010,Random,-1,1
13011,NashQ,1,-1
13012,NashQ,1,-1
13013,Random,-1,1
13014,NashQ,1,-1
13015,Random,-1,1
13016,NashQ,1,-1
13017,Random,-1,1
13018,NashQ,1,-1
13019,draw,0,0
13020,Random,-1,1
13021,NashQ,1,-1
13022,draw,0,0
13023,draw,0,0
13024,NashQ,1,-1
13025,Random,-1,1
13026,draw,0,0
13027,NashQ,1,-1
13028,Random,-1,1
13029,Random,-1,1
13030,NashQ,1,-1
13031,NashQ,1,-1
13032,draw,0,0
13033,Random,-1,1
13034,NashQ,1,-1
13035,Random,-1,1
13036,Random,-1,1
13037,Random,-1,1
13038,Random,-1,1
13039,NashQ,1,-1
13040,NashQ,1,-1
13041,Random,-1,1
13042,Random,-1,1
13043,draw,0,0
13044,NashQ,1,-1
13045,Random,-1,1
13046,NashQ,1,-1
13047,NashQ,1,-1
13048,Random,-1,1
13049,Random,-1,1
13050,NashQ,1,-1
13051,NashQ,1,-1
13052,draw,0,0
13053,NashQ,1,-1
13054,Random,-1,1
13055,NashQ,1,-1
13056,NashQ,1,-1
13057,Random,-1,1
13058,Random,-1,1
13059,NashQ,1,-1
13060,Random,-1,1
13061,NashQ,1,-1
13062,Random,-1,1
13063,NashQ,1,-1
13064,Random,-1,1
13065,NashQ,1,-1
13066,Random,-1,1
13067,Random,-1,1
13068,Random,-1,1
13069,draw,0,0
13070,NashQ,1,-1
13071,NashQ,1,-1
13072,Random,-1,1
13073,NashQ,1,-1
13074,Random,-1,1
13075,NashQ,1,-1
13076,NashQ,1,-1
13077,draw,0,0
13078,draw,0,0
13079,draw,0,0
13080,NashQ,1,-1
13081,Random,-1,1
13082,Random,-1,1
13083,Random,-1,1
13084,Random,-1,1
13085,Random,-1,1
13086,NashQ,1,-1
13087,draw,0,0
13088,Random,-1,1
13089,NashQ,1,-1
13090,NashQ,1,-1
13091,draw,0,0
13092,Random,-1,1
13093,Random,-1,1
13094,Random,-1,1
13095,NashQ,1,-1
13096,draw,0,0
13097,Random,-1,1
13098,NashQ,1,-1
13099,Random,-1,1
13100,NashQ,1,-1
13101,Random,-1,1
13102,NashQ,1,-1
13103,Random,-1,1
13104,NashQ,1,-1
13105,NashQ,1,-1
13106,Random,-1,1
13107,Random,-1,1
13108,Random,-1,1
13109,NashQ,1,-1
13110,NashQ,1,-1
13111,draw,0,0
13112,NashQ,1,-1
13113,draw,0,0
13114,NashQ,1,-1
13115,Random,-1,1
13116,Random,-1,1
13117,NashQ,1,-1
13118,NashQ,1,-1
13119,Random,-1,1
13120,NashQ,1,-1
13121,Random,-1,1
13122,Random,-1,1
13123,Random,-1,1
13124,Random,-1,1
13125,Random,-1,1
13126,Random,-1,1
13127,Random,-1,1
13128,Random,-1,1
13129,Random,-1,1
13130,NashQ,1,-1
13131,NashQ,1,-1
13132,NashQ,1,-1
13133,Random,-1,1
13134,draw,0,0
13135,Random,-1,1
13136,Random,-1,1
13137,Random,-1,1
13138,Random,-1,1
13139,Random,-1,1
13140,NashQ,1,-1
13141,draw,0,0
13142,NashQ,1,-1
13143,Random,-1,1
13144,Random,-1,1
13145,NashQ,1,-1
13146,NashQ,1,-1
13147,NashQ,1,-1
13148,Random,-1,1
13149,NashQ,1,-1
13150,Random,-1,1
13151,Random,-1,1
13152,Random,-1,1
13153,NashQ,1,-1
13154,NashQ,1,-1
13155,NashQ,1,-1
13156,Random,-1,1
13157,Random,-1,1
13158,Random,-1,1
13159,NashQ,1,-1
13160,NashQ,1,-1
13161,Random,-1,1
13162,NashQ,1,-1
13163,NashQ,1,-1
13164,Random,-1,1
13165,NashQ,1,-1
13166,Random,-1,1
13167,NashQ,1,-1
13168,NashQ,1,-1
13169,Random,-1,1
13170,Random,-1,1
13171,NashQ,1,-1
13172,Random,-1,1
13173,Random,-1,1
13174,NashQ,1,-1
13175,draw,0,0
13176,Random,-1,1
13177,Random,-1,1
13178,NashQ,1,-1
13179,NashQ,1,-1
13180,Random,-1,1
13181,NashQ,1,-1
13182,Random,-1,1
13183,Random,-1,1
13184,Random,-1,1
13185,Random,-1,1
13186,Random,-1,1
13187,NashQ,1,-1
13188,NashQ,1,-1
13189,Random,-1,1
13190,NashQ,1,-1
13191,NashQ,1,-1
13192,NashQ,1,-1
13193,NashQ,1,-1
13194,NashQ,1,-1
13195,Random,-1,1
13196,NashQ,1,-1
13197,Random,-1,1
13198,Random,-1,1
13199,NashQ,1,-1
13200,Random,-1,1
13201,draw,0,0
13202,Random,-1,1
13203,Random,-1,1
13204,Random,-1,1
13205,Random,-1,1
13206,NashQ,1,-1
13207,Random,-1,1
13208,Random,-1,1
13209,NashQ,1,-1
13210,Random,-1,1
13211,NashQ,1,-1
13212,Random,-1,1
13213,draw,0,0
13214,draw,0,0
13215,Random,-1,1
13216,draw,0,0
13217,Random,-1,1
13218,NashQ,1,-1
13219,NashQ,1,-1
13220,NashQ,1,-1
13221,Random,-1,1
13222,Random,-1,1
13223,draw,0,0
13224,NashQ,1,-1
13225,NashQ,1,-1
13226,Random,-1,1
13227,NashQ,1,-1
13228,NashQ,1,-1
13229,Random,-1,1
13230,draw,0,0
13231,Random,-1,1
13232,NashQ,1,-1
13233,NashQ,1,-1
13234,NashQ,1,-1
13235,Random,-1,1
13236,draw,0,0
13237,Random,-1,1
13238,Random,-1,1
13239,Random,-1,1
13240,Random,-1,1
13241,Random,-1,1
13242,NashQ,1,-1
13243,draw,0,0
13244,NashQ,1,-1
13245,Random,-1,1
13246,Random,-1,1
13247,Random,-1,1
13248,draw,0,0
13249,NashQ,1,-1
13250,draw,0,0
13251,Random,-1,1
13252,Random,-1,1
13253,Random,-1,1
13254,Random,-1,1
13255,Random,-1,1
13256,Random,-1,1
13257,Random,-1,1
13258,Random,-1,1
13259,NashQ,1,-1
13260,Random,-1,1
13261,Random,-1,1
13262,Random,-1,1
13263,Random,-1,1
13264,Random,-1,1
13265,Random,-1,1
13266,NashQ,1,-1
13267,Random,-1,1
13268,draw,0,0
13269,NashQ,1,-1
13270,NashQ,1,-1
13271,Random,-1,1
13272,NashQ,1,-1
13273,Random,-1,1
13274,Random,-1,1
13275,Random,-1,1
13276,NashQ,1,-1
13277,NashQ,1,-1
13278,Random,-1,1
13279,NashQ,1,-1
13280,draw,0,0
13281,NashQ,1,-1
13282,NashQ,1,-1
13283,Random,-1,1
13284,Random,-1,1
13285,NashQ,1,-1
13286,draw,0,0
13287,Random,-1,1
13288,Random,-1,1
13289,Random,-1,1
13290,NashQ,1,-1
13291,NashQ,1,-1
13292,Random,-1,1
13293,draw,0,0
13294,draw,0,0
13295,Random,-1,1
13296,Random,-1,1
13297,draw,0,0
13298,NashQ,1,-1
13299,draw,0,0
13300,NashQ,1,-1
13301,Random,-1,1
13302,draw,0,0
13303,Random,-1,1
13304,NashQ,1,-1
13305,Random,-1,1
13306,draw,0,0
13307,Random,-1,1
13308,NashQ,1,-1
13309,Random,-1,1
13310,Random,-1,1
13311,Random,-1,1
13312,draw,0,0
13313,Random,-1,1
13314,Random,-1,1
13315,Random,-1,1
13316,Random,-1,1
13317,NashQ,1,-1
13318,Random,-1,1
13319,Random,-1,1
13320,NashQ,1,-1
13321,Random,-1,1
13322,Random,-1,1
13323,Random,-1,1
13324,NashQ,1,-1
13325,Random,-1,1
13326,Random,-1,1
13327,Random,-1,1
13328,NashQ,1,-1
13329,NashQ,1,-1
13330,Random,-1,1
13331,NashQ,1,-1
13332,NashQ,1,-1
13333,NashQ,1,-1
13334,Random,-1,1
13335,draw,0,0
13336,NashQ,1,-1
13337,Random,-1,1
13338,NashQ,1,-1
13339,Random,-1,1
13340,Random,-1,1
13341,draw,0,0
13342,NashQ,1,-1
13343,Random,-1,1
13344,NashQ,1,-1
13345,Random,-1,1
13346,Random,-1,1
13347,NashQ,1,-1
13348,Random,-1,1
13349,Random,-1,1
13350,Random,-1,1
13351,NashQ,1,-1
13352,NashQ,1,-1
13353,Random,-1,1
13354,Random,-1,1
13355,Random,-1,1
13356,Random,-1,1
13357,NashQ,1,-1
13358,NashQ,1,-1
13359,draw,0,0
13360,Random,-1,1
13361,Random,-1,1
13362,NashQ,1,-1
13363,Random,-1,1
13364,NashQ,1,-1
13365,Random,-1,1
13366,NashQ,1,-1
13367,draw,0,0
13368,draw,0,0
13369,draw,0,0
13370,Random,-1,1
13371,Random,-1,1
13372,Random,-1,1
13373,NashQ,1,-1
13374,NashQ,1,-1
13375,Random,-1,1
13376,NashQ,1,-1
13377,Random,-1,1
13378,Random,-1,1
13379,NashQ,1,-1
13380,Random,-1,1
13381,Random,-1,1
13382,NashQ,1,-1
13383,draw,0,0
13384,NashQ,1,-1
13385,Random,-1,1
13386,Random,-1,1
13387,NashQ,1,-1
13388,Random,-1,1
13389,Random,-1,1
13390,Random,-1,1
13391,Random,-1,1
13392,NashQ,1,-1
13393,Random,-1,1
13394,Random,-1,1
13395,NashQ,1,-1
13396,NashQ,1,-1
13397,NashQ,1,-1
13398,Random,-1,1
13399,NashQ,1,-1
13400,NashQ,1,-1
13401,Random,-1,1
13402,NashQ,1,-1
13403,Random,-1,1
13404,Random,-1,1
13405,Random,-1,1
13406,draw,0,0
13407,draw,0,0
13408,Random,-1,1
13409,NashQ,1,-1
13410,Random,-1,1
13411,NashQ,1,-1
13412,Random,-1,1
13413,NashQ,1,-1
13414,Random,-1,1
13415,draw,0,0
13416,draw,0,0
13417,Random,-1,1
13418,Random,-1,1
13419,Random,-1,1
13420,Random,-1,1
13421,NashQ,1,-1
13422,NashQ,1,-1
13423,NashQ,1,-1
13424,Random,-1,1
13425,NashQ,1,-1
13426,Random,-1,1
13427,Random,-1,1
13428,Random,-1,1
13429,NashQ,1,-1
13430,Random,-1,1
13431,Random,-1,1
13432,draw,0,0
13433,NashQ,1,-1
13434,Random,-1,1
13435,Random,-1,1
13436,Random,-1,1
13437,Random,-1,1
13438,Random,-1,1
13439,Random,-1,1
13440,Random,-1,1
13441,Random,-1,1
13442,Random,-1,1
13443,draw,0,0
13444,NashQ,1,-1
13445,Random,-1,1
13446,Random,-1,1
13447,NashQ,1,-1
13448,draw,0,0
13449,Random,-1,1
13450,draw,0,0
