episode,winner,MinimaxQ,MinimaxQ_2
5073,draw,0,0
5074,draw,0,0
5075,draw,0,0
5076,draw,0,0
5077,draw,0,0
5078,draw,0,0
5079,draw,0,0
5080,MinimaxQ_2,-1,1
5081,draw,0,0
5082,draw,0,0
5083,draw,0,0
5084,draw,0,0
5085,MinimaxQ_2,-1,1
5086,MinimaxQ,1,-1
5087,draw,0,0
5088,MinimaxQ,1,-1
5089,draw,0,0
5090,draw,0,0
5091,MinimaxQ,1,-1
5092,draw,0,0
5093,draw,0,0
5094,draw,0,0
5095,draw,0,0
5096,draw,0,0
5097,draw,0,0
5098,draw,0,0
5099,draw,0,0
5100,draw,0,0
5101,draw,0,0
5102,draw,0,0
5103,draw,0,0
5104,draw,0,0
5105,MinimaxQ_2,-1,1
5106,MinimaxQ,1,-1
5107,draw,0,0
5108,draw,0,0
5109,MinimaxQ,1,-1
5110,draw,0,0
5111,MinimaxQ,1,-1
5112,MinimaxQ_2,-1,1
5113,draw,0,0
5114,draw,0,0
5115,MinimaxQ,1,-1
5116,draw,0,0
5117,draw,0,0
5118,draw,0,0
5119,draw,0,0
5120,MinimaxQ_2,-1,1
5121,draw,0,0
5122,MinimaxQ_2,-1,1
5123,draw,0,0
5124,draw,0,0
5125,draw,0,0
5126,draw,0,0
5127,draw,0,0
5128,draw,0,0
5129,draw,0,0
5130,draw,0,0
5131,MinimaxQ_2,-1,1
5132,draw,0,0
5133,MinimaxQ_2,-1,1
5134,MinimaxQ_2,-1,1
5135,draw,0,0
5136,draw,0,0
5137,draw,0,0
5138,draw,0,0
5139,draw,0,0
5140,draw,0,0
5141,draw,0,0
5142,draw,0,0
5143,draw,0,0
5144,MinimaxQ,1,-1
5145,draw,0,0
5146,draw,0,0
5147,MinimaxQ,1,-1
5148,draw,0,0
5149,draw,0,0
5150,draw,0,0
5151,draw,0,0
5152,draw,0,0
5153,draw,0,0
5154,draw,0,0
5155,draw,0,0
5156,draw,0,0
5157,draw,0,0
5158,draw,0,0
5159,draw,0,0
5160,draw,0,0
5161,draw,0,0
5162,draw,0,0
5163,draw,0,0
5164,draw,0,0
5165,MinimaxQ_2,-1,1
5166,draw,0,0
5167,draw,0,0
5168,draw,0,0
5169,draw,0,0
5170,draw,0,0
5171,draw,0,0
5172,draw,0,0
5173,draw,0,0
5174,draw,0,0
5175,MinimaxQ_2,-1,1
5176,draw,0,0
5177,draw,0,0
5178,draw,0,0
5179,draw,0,0
5180,draw,0,0
5181,draw,0,0
5182,draw,0,0
5183,MinimaxQ_2,-1,1
5184,draw,0,0
5185,draw,0,0
5186,MinimaxQ_2,-1,1
5187,draw,0,0
5188,MinimaxQ,1,-1
5189,draw,0,0
5190,draw,0,0
5191,draw,0,0
5192,draw,0,0
5193,draw,0,0
5194,draw,0,0
5195,MinimaxQ_2,-1,1
5196,draw,0,0
5197,draw,0,0
5198,MinimaxQ_2,-1,1
5199,draw,0,0
5200,draw,0,0
5201,draw,0,0
5202,draw,0,0
5203,draw,0,0
5204,draw,0,0
5205,draw,0,0
5206,draw,0,0
5207,draw,0,0
5208,draw,0,0
5209,draw,0,0
5210,draw,0,0
5211,MinimaxQ_2,-1,1
5212,draw,0,0
5213,MinimaxQ,1,-1
5214,draw,0,0
5215,draw,0,0
5216,draw,0,0
5217,draw,0,0
5218,draw,0,0
5219,draw,0,0
5220,draw,0,0
5221,MinimaxQ_2,-1,1
5222,draw,0,0
5223,MinimaxQ,1,-1
5224,MinimaxQ,1,-1
5225,draw,0,0
5226,MinimaxQ,1,-1
5227,draw,0,0
5228,draw,0,0
5229,draw,0,0
5230,draw,0,0
5231,draw,0,0
5232,draw,0,0
5233,draw,0,0
5234,draw,0,0
5235,draw,0,0
5236,draw,0,0
5237,MinimaxQ,1,-1
5238,draw,0,0
5239,draw,0,0
5240,draw,0,0
5241,draw,0,0
5242,MinimaxQ,1,-1
5243,draw,0,0
5244,draw,0,0
5245,draw,0,0
5246,MinimaxQ,1,-1
5247,draw,0,0
5248,draw,0,0
5249,draw,0,0
5250,draw,0,0
5251,draw,0,0
5252,draw,0,0
5253,draw,0,0
5254,MinimaxQ,1,-1
5255,draw,0,0
5256,draw,0,0
5257,draw,0,0
5258,draw,0,0
5259,draw,0,0
5260,draw,0,0
5261,draw,0,0
5262,draw,0,0
5263,MinimaxQ,1,-1
5264,draw,0,0
5265,draw,0,0
5266,draw,0,0
5267,draw,0,0
5268,draw,0,0
5269,draw,0,0
5270,draw,0,0
5271,draw,0,0
5272,draw,0,0
5273,draw,0,0
5274,MinimaxQ,1,-1
5275,draw,0,0
5276,draw,0,0
5277,draw,0,0
5278,draw,0,0
5279,draw,0,0
5280,draw,0,0
5281,MinimaxQ_2,-1,1
5282,draw,0,0
5283,draw,0,0
5284,MinimaxQ,1,-1
5285,draw,0,0
5286,draw,0,0
5287,draw,0,0
5288,draw,0,0
5289,draw,0,0
5290,draw,0,0
5291,draw,0,0
5292,draw,0,0
5293,draw,0,0
5294,MinimaxQ,1,-1
5295,draw,0,0
5296,draw,0,0
5297,draw,0,0
5298,MinimaxQ_2,-1,1
5299,draw,0,0
5300,MinimaxQ,1,-1
5301,draw,0,0
5302,draw,0,0
5303,draw,0,0
5304,draw,0,0
5305,draw,0,0
5306,draw,0,0
5307,draw,0,0
5308,draw,0,0
5309,draw,0,0
5310,draw,0,0
5311,draw,0,0
5312,MinimaxQ_2,-1,1
5313,draw,0,0
5314,draw,0,0
5315,MinimaxQ,1,-1
5316,draw,0,0
5317,draw,0,0
5318,draw,0,0
5319,MinimaxQ_2,-1,1
5320,draw,0,0
5321,draw,0,0
5322,draw,0,0
5323,MinimaxQ,1,-1
5324,draw,0,0
5325,MinimaxQ_2,-1,1
5326,draw,0,0
5327,draw,0,0
5328,draw,0,0
5329,MinimaxQ,1,-1
5330,draw,0,0
5331,MinimaxQ_2,-1,1
5332,draw,0,0
5333,draw,0,0
5334,draw,0,0
5335,draw,0,0
5336,draw,0,0
5337,draw,0,0
5338,draw,0,0
5339,draw,0,0
5340,draw,0,0
5341,MinimaxQ,1,-1
5342,MinimaxQ_2,-1,1
5343,draw,0,0
5344,draw,0,0
5345,draw,0,0
5346,draw,0,0
5347,draw,0,0
5348,draw,0,0
5349,draw,0,0
5350,MinimaxQ,1,-1
5351,MinimaxQ_2,-1,1
5352,draw,0,0
5353,draw,0,0
5354,draw,0,0
5355,MinimaxQ_2,-1,1
5356,draw,0,0
5357,draw,0,0
5358,draw,0,0
5359,draw,0,0
5360,draw,0,0
5361,draw,0,0
5362,draw,0,0
5363,draw,0,0
5364,draw,0,0
5365,draw,0,0
5366,draw,0,0
5367,MinimaxQ_2,-1,1
5368,draw,0,0
5369,draw,0,0
5370,draw,0,0
5371,MinimaxQ,1,-1
5372,draw,0,0
5373,MinimaxQ,1,-1
5374,draw,0,0
5375,draw,0,0
5376,draw,0,0
5377,draw,0,0
5378,draw,0,0
5379,draw,0,0
5380,draw,0,0
5381,draw,0,0
5382,MinimaxQ_2,-1,1
5383,draw,0,0
5384,draw,0,0
5385,draw,0,0
5386,draw,0,0
5387,draw,0,0
5388,draw,0,0
5389,draw,0,0
5390,draw,0,0
5391,draw,0,0
5392,draw,0,0
5393,draw,0,0
5394,draw,0,0
5395,draw,0,0
5396,draw,0,0
5397,draw,0,0
5398,draw,0,0
5399,draw,0,0
5400,draw,0,0
5401,draw,0,0
5402,draw,0,0
5403,draw,0,0
5404,draw,0,0
5405,draw,0,0
5406,draw,0,0
5407,draw,0,0
5408,draw,0,0
5409,draw,0,0
5410,draw,0,0
5411,draw,0,0
5412,draw,0,0
5413,draw,0,0
5414,draw,0,0
5415,MinimaxQ_2,-1,1
5416,MinimaxQ_2,-1,1
5417,draw,0,0
5418,draw,0,0
5419,draw,0,0
5420,draw,0,0
5421,MinimaxQ,1,-1
5422,draw,0,0
5423,draw,0,0
5424,draw,0,0
5425,MinimaxQ_2,-1,1
5426,MinimaxQ_2,-1,1
5427,MinimaxQ_2,-1,1
5428,draw,0,0
5429,draw,0,0
5430,MinimaxQ_2,-1,1
5431,draw,0,0
5432,draw,0,0
5433,draw,0,0
5434,draw,0,0
5435,draw,0,0
5436,draw,0,0
5437,MinimaxQ_2,-1,1
5438,MinimaxQ_2,-1,1
5439,MinimaxQ,1,-1
5440,draw,0,0
5441,draw,0,0
5442,draw,0,0
5443,draw,0,0
5444,draw,0,0
5445,MinimaxQ,1,-1
5446,MinimaxQ,1,-1
5447,draw,0,0
5448,MinimaxQ_2,-1,1
5449,draw,0,0
5450,draw,0,0
5451,draw,0,0
5452,draw,0,0
5453,draw,0,0
5454,draw,0,0
5455,draw,0,0
5456,draw,0,0
5457,draw,0,0
5458,draw,0,0
5459,MinimaxQ_2,-1,1
5460,draw,0,0
5461,draw,0,0
5462,MinimaxQ,1,-1
5463,draw,0,0
5464,draw,0,0
5465,draw,0,0
5466,draw,0,0
5467,MinimaxQ_2,-1,1
5468,draw,0,0
5469,draw,0,0
5470,MinimaxQ,1,-1
5471,draw,0,0
5472,draw,0,0
5473,draw,0,0
5474,draw,0,0
5475,MinimaxQ_2,-1,1
5476,draw,0,0
5477,draw,0,0
5478,MinimaxQ_2,-1,1
5479,draw,0,0
5480,draw,0,0
5481,draw,0,0
5482,draw,0,0
5483,draw,0,0
5484,draw,0,0
5485,draw,0,0
5486,draw,0,0
5487,draw,0,0
5488,draw,0,0
5489,draw,0,0
5490,draw,0,0
5491,draw,0,0
5492,draw,0,0
5493,draw,0,0
5494,draw,0,0
5495,draw,0,0
5496,draw,0,0
5497,MinimaxQ,1,-1
5498,draw,0,0
5499,draw,0,0
5500,draw,0,0
5501,draw,0,0
5502,draw,0,0
5503,draw,0,0
5504,draw,0,0
5505,draw,0,0
5506,draw,0,0
5507,draw,0,0
5508,draw,0,0
5509,draw,0,0
5510,draw,0,0
5511,draw,0,0
5512,draw,0,0
5513,draw,0,0
5514,draw,0,0
5515,draw,0,0
5516,draw,0,0
5517,draw,0,0
5518,MinimaxQ_2,-1,1
5519,draw,0,0
5520,MinimaxQ_2,-1,1
5521,draw,0,0
5522,draw,0,0
5523,draw,0,0
5524,draw,0,0
5525,MinimaxQ,1,-1
5526,draw,0,0
5527,draw,0,0
5528,draw,0,0
5529,draw,0,0
5530,draw,0,0
5531,draw,0,0
5532,MinimaxQ_2,-1,1
5533,MinimaxQ,1,-1
5534,MinimaxQ_2,-1,1
5535,draw,0,0
5536,draw,0,0
5537,draw,0,0
5538,MinimaxQ_2,-1,1
5539,draw,0,0
5540,draw,0,0
5541,draw,0,0
5542,draw,0,0
5543,MinimaxQ,1,-1
5544,draw,0,0
5545,draw,0,0
5546,draw,0,0
5547,draw,0,0
5548,draw,0,0
5549,draw,0,0
5550,draw,0,0
5551,draw,0,0
5552,draw,0,0
5553,draw,0,0
5554,draw,0,0
5555,draw,0,0
5556,draw,0,0
5557,draw,0,0
5558,draw,0,0
5559,draw,0,0
5560,draw,0,0
5561,draw,0,0
5562,MinimaxQ_2,-1,1
5563,draw,0,0
5564,MinimaxQ_2,-1,1
5565,draw,0,0
5566,draw,0,0
5567,MinimaxQ,1,-1
5568,draw,0,0
5569,MinimaxQ_2,-1,1
5570,draw,0,0
5571,draw,0,0
5572,draw,0,0
5573,draw,0,0
5574,draw,0,0
5575,draw,0,0
5576,draw,0,0
5577,draw,0,0
5578,draw,0,0
5579,draw,0,0
5580,draw,0,0
5581,draw,0,0
5582,draw,0,0
5583,draw,0,0
5584,draw,0,0
5585,draw,0,0
5586,MinimaxQ,1,-1
5587,draw,0,0
5588,draw,0,0
5589,draw,0,0
5590,MinimaxQ,1,-1
5591,draw,0,0
5592,draw,0,0
5593,MinimaxQ_2,-1,1
5594,draw,0,0
5595,draw,0,0
5596,draw,0,0
5597,draw,0,0
5598,draw,0,0
5599,draw,0,0
5600,draw,0,0
5601,draw,0,0
5602,draw,0,0
5603,MinimaxQ_2,-1,1
5604,draw,0,0
5605,draw,0,0
5606,draw,0,0
5607,draw,0,0
5608,draw,0,0
5609,draw,0,0
5610,draw,0,0
5611,draw,0,0
5612,draw,0,0
5613,draw,0,0
5614,draw,0,0
5615,draw,0,0
5616,draw,0,0
5617,draw,0,0
5618,MinimaxQ,1,-1
5619,draw,0,0
5620,draw,0,0
5621,MinimaxQ,1,-1
5622,draw,0,0
5623,draw,0,0
5624,draw,0,0
5625,MinimaxQ,1,-1
5626,draw,0,0
5627,draw,0,0
5628,draw,0,0
5629,draw,0,0
5630,draw,0,0
5631,draw,0,0
5632,draw,0,0
5633,draw,0,0
5634,draw,0,0
5635,draw,0,0
5636,MinimaxQ,1,-1
5637,draw,0,0
5638,MinimaxQ_2,-1,1
5639,draw,0,0
5640,draw,0,0
5641,draw,0,0
5642,draw,0,0
5643,draw,0,0
5644,draw,0,0
5645,draw,0,0
5646,draw,0,0
5647,draw,0,0
5648,draw,0,0
5649,draw,0,0
5650,MinimaxQ,1,-1
5651,draw,0,0
5652,draw,0,0
5653,MinimaxQ,1,-1
5654,MinimaxQ,1,-1
5655,draw,0,0
5656,draw,0,0
5657,MinimaxQ_2,-1,1
5658,MinimaxQ,1,-1
5659,draw,0,0
5660,draw,0,0
5661,MinimaxQ_2,-1,1
5662,draw,0,0
5663,draw,0,0
5664,draw,0,0
5665,MinimaxQ_2,-1,1
5666,draw,0,0
5667,draw,0,0
5668,draw,0,0
5669,draw,0,0
5670,draw,0,0
5671,draw,0,0
5672,draw,0,0
5673,draw,0,0
5674,MinimaxQ,1,-1
5675,draw,0,0
5676,draw,0,0
5677,draw,0,0
5678,draw,0,0
5679,draw,0,0
5680,draw,0,0
5681,MinimaxQ_2,-1,1
5682,MinimaxQ,1,-1
5683,draw,0,0
5684,draw,0,0
5685,draw,0,0
5686,draw,0,0
5687,draw,0,0
5688,draw,0,0
5689,draw,0,0
5690,draw,0,0
5691,draw,0,0
5692,draw,0,0
5693,draw,0,0
5694,draw,0,0
5695,draw,0,0
5696,draw,0,0
5697,draw,0,0
5698,draw,0,0
5699,draw,0,0
5700,draw,0,0
5701,draw,0,0
5702,draw,0,0
5703,draw,0,0
5704,MinimaxQ,1,-1
5705,draw,0,0
5706,draw,0,0
5707,draw,0,0
5708,draw,0,0
5709,MinimaxQ,1,-1
5710,draw,0,0
5711,draw,0,0
5712,draw,0,0
5713,MinimaxQ,1,-1
5714,draw,0,0
5715,draw,0,0
5716,draw,0,0
5717,draw,0,0
5718,MinimaxQ,1,-1
5719,draw,0,0
5720,draw,0,0
5721,MinimaxQ,1,-1
5722,draw,0,0
5723,draw,0,0
5724,MinimaxQ,1,-1
5725,MinimaxQ,1,-1
5726,draw,0,0
5727,draw,0,0
5728,MinimaxQ,1,-1
5729,MinimaxQ,1,-1
5730,draw,0,0
5731,draw,0,0
5732,MinimaxQ_2,-1,1
5733,draw,0,0
5734,draw,0,0
5735,draw,0,0
5736,draw,0,0
5737,draw,0,0
5738,draw,0,0
5739,draw,0,0
5740,MinimaxQ_2,-1,1
5741,draw,0,0
5742,MinimaxQ,1,-1
5743,draw,0,0
5744,draw,0,0
5745,draw,0,0
5746,draw,0,0
5747,draw,0,0
5748,MinimaxQ,1,-1
5749,draw,0,0
5750,draw,0,0
5751,draw,0,0
5752,draw,0,0
5753,draw,0,0
5754,draw,0,0
5755,draw,0,0
5756,draw,0,0
5757,draw,0,0
5758,draw,0,0
5759,draw,0,0
5760,draw,0,0
5761,draw,0,0
5762,draw,0,0
5763,draw,0,0
5764,draw,0,0
5765,draw,0,0
5766,draw,0,0
5767,draw,0,0
5768,draw,0,0
5769,draw,0,0
5770,draw,0,0
5771,MinimaxQ,1,-1
5772,draw,0,0
5773,draw,0,0
5774,draw,0,0
5775,draw,0,0
5776,draw,0,0
5777,draw,0,0
5778,draw,0,0
5779,draw,0,0
5780,draw,0,0
5781,MinimaxQ_2,-1,1
5782,draw,0,0
5783,draw,0,0
5784,draw,0,0
5785,draw,0,0
5786,draw,0,0
5787,draw,0,0
5788,draw,0,0
5789,draw,0,0
5790,draw,0,0
5791,draw,0,0
5792,draw,0,0
5793,draw,0,0
5794,draw,0,0
5795,draw,0,0
5796,draw,0,0
5797,MinimaxQ,1,-1
5798,draw,0,0
5799,draw,0,0
5800,draw,0,0
5801,draw,0,0
5802,draw,0,0
5803,draw,0,0
5804,draw,0,0
5805,MinimaxQ,1,-1
5806,draw,0,0
5807,draw,0,0
5808,draw,0,0
5809,draw,0,0
5810,draw,0,0
5811,draw,0,0
5812,draw,0,0
5813,draw,0,0
5814,draw,0,0
5815,MinimaxQ_2,-1,1
5816,draw,0,0
5817,MinimaxQ,1,-1
5818,MinimaxQ,1,-1
5819,MinimaxQ,1,-1
5820,MinimaxQ,1,-1
5821,draw,0,0
5822,draw,0,0
5823,draw,0,0
5824,draw,0,0
5825,draw,0,0
5826,draw,0,0
5827,draw,0,0
5828,draw,0,0
5829,draw,0,0
5830,draw,0,0
5831,draw,0,0
5832,draw,0,0
5833,draw,0,0
5834,draw,0,0
5835,MinimaxQ_2,-1,1
5836,draw,0,0
5837,draw,0,0
5838,draw,0,0
5839,draw,0,0
5840,draw,0,0
5841,draw,0,0
5842,MinimaxQ,1,-1
5843,draw,0,0
5844,draw,0,0
5845,draw,0,0
5846,draw,0,0
5847,draw,0,0
5848,draw,0,0
5849,draw,0,0
5850,draw,0,0
5851,draw,0,0
5852,draw,0,0
5853,draw,0,0
5854,draw,0,0
5855,draw,0,0
5856,draw,0,0
5857,MinimaxQ_2,-1,1
5858,draw,0,0
5859,draw,0,0
5860,draw,0,0
5861,draw,0,0
5862,draw,0,0
5863,draw,0,0
5864,MinimaxQ,1,-1
5865,draw,0,0
5866,MinimaxQ,1,-1
5867,draw,0,0
5868,MinimaxQ,1,-1
5869,draw,0,0
5870,draw,0,0
5871,MinimaxQ,1,-1
5872,draw,0,0
5873,MinimaxQ_2,-1,1
5874,MinimaxQ_2,-1,1
5875,draw,0,0
5876,draw,0,0
5877,draw,0,0
5878,draw,0,0
5879,draw,0,0
5880,draw,0,0
5881,draw,0,0
5882,MinimaxQ,1,-1
5883,draw,0,0
5884,MinimaxQ,1,-1
5885,draw,0,0
5886,MinimaxQ_2,-1,1
5887,draw,0,0
5888,draw,0,0
5889,draw,0,0
5890,draw,0,0
5891,draw,0,0
5892,draw,0,0
5893,MinimaxQ,1,-1
5894,draw,0,0
5895,draw,0,0
5896,MinimaxQ_2,-1,1
5897,MinimaxQ,1,-1
5898,draw,0,0
5899,draw,0,0
5900,MinimaxQ_2,-1,1
5901,draw,0,0
5902,draw,0,0
5903,draw,0,0
5904,draw,0,0
5905,draw,0,0
5906,draw,0,0
5907,draw,0,0
5908,draw,0,0
5909,draw,0,0
5910,draw,0,0
5911,draw,0,0
5912,draw,0,0
5913,draw,0,0
5914,draw,0,0
5915,draw,0,0
5916,MinimaxQ_2,-1,1
5917,draw,0,0
5918,draw,0,0
5919,draw,0,0
5920,MinimaxQ_2,-1,1
5921,draw,0,0
5922,draw,0,0
5923,draw,0,0
5924,draw,0,0
5925,draw,0,0
5926,draw,0,0
5927,draw,0,0
5928,draw,0,0
5929,draw,0,0
5930,draw,0,0
5931,draw,0,0
5932,draw,0,0
5933,draw,0,0
5934,draw,0,0
5935,draw,0,0
5936,draw,0,0
5937,draw,0,0
5938,draw,0,0
5939,draw,0,0
5940,draw,0,0
5941,draw,0,0
5942,draw,0,0
5943,draw,0,0
5944,MinimaxQ,1,-1
5945,draw,0,0
5946,draw,0,0
5947,draw,0,0
5948,draw,0,0
5949,draw,0,0
5950,draw,0,0
5951,draw,0,0
5952,MinimaxQ_2,-1,1
5953,draw,0,0
5954,draw,0,0
5955,draw,0,0
5956,draw,0,0
5957,draw,0,0
5958,draw,0,0
5959,draw,0,0
5960,draw,0,0
5961,MinimaxQ,1,-1
5962,draw,0,0
5963,draw,0,0
5964,draw,0,0
5965,draw,0,0
5966,draw,0,0
5967,MinimaxQ_2,-1,1
5968,draw,0,0
5969,draw,0,0
5970,draw,0,0
5971,draw,0,0
5972,draw,0,0
5973,MinimaxQ_2,-1,1
5974,draw,0,0
5975,draw,0,0
5976,draw,0,0
5977,draw,0,0
5978,draw,0,0
5979,draw,0,0
5980,draw,0,0
5981,MinimaxQ_2,-1,1
5982,draw,0,0
5983,MinimaxQ_2,-1,1
5984,draw,0,0
5985,draw,0,0
5986,draw,0,0
5987,MinimaxQ_2,-1,1
5988,draw,0,0
5989,draw,0,0
5990,draw,0,0
5991,draw,0,0
5992,draw,0,0
5993,draw,0,0
5994,draw,0,0
5995,draw,0,0
5996,draw,0,0
5997,MinimaxQ_2,-1,1
5998,draw,0,0
5999,draw,0,0
6000,draw,0,0
6001,draw,0,0
6002,draw,0,0
6003,draw,0,0
6004,draw,0,0
6005,MinimaxQ,1,-1
6006,draw,0,0
6007,MinimaxQ_2,-1,1
6008,draw,0,0
6009,MinimaxQ,1,-1
6010,MinimaxQ,1,-1
6011,draw,0,0
6012,draw,0,0
6013,draw,0,0
6014,draw,0,0
6015,draw,0,0
6016,MinimaxQ_2,-1,1
6017,draw,0,0
6018,MinimaxQ,1,-1
6019,draw,0,0
6020,draw,0,0
6021,MinimaxQ_2,-1,1
6022,draw,0,0
6023,MinimaxQ,1,-1
6024,draw,0,0
6025,MinimaxQ,1,-1
6026,draw,0,0
6027,draw,0,0
6028,draw,0,0
6029,draw,0,0
6030,MinimaxQ,1,-1
6031,MinimaxQ,1,-1
6032,draw,0,0
6033,draw,0,0
6034,draw,0,0
6035,draw,0,0
6036,MinimaxQ,1,-1
6037,draw,0,0
6038,draw,0,0
6039,draw,0,0
6040,draw,0,0
6041,draw,0,0
6042,MinimaxQ,1,-1
6043,draw,0,0
6044,draw,0,0
6045,MinimaxQ,1,-1
6046,draw,0,0
6047,draw,0,0
6048,draw,0,0
6049,draw,0,0
6050,draw,0,0
6051,draw,0,0
6052,draw,0,0
6053,MinimaxQ,1,-1
6054,draw,0,0
6055,draw,0,0
6056,draw,0,0
6057,MinimaxQ,1,-1
6058,draw,0,0
6059,MinimaxQ_2,-1,1
6060,draw,0,0
6061,draw,0,0
6062,draw,0,0
6063,draw,0,0
6064,MinimaxQ,1,-1
6065,draw,0,0
6066,draw,0,0
6067,draw,0,0
6068,draw,0,0
6069,draw,0,0
6070,draw,0,0
6071,MinimaxQ_2,-1,1
6072,draw,0,0
6073,draw,0,0
6074,draw,0,0
6075,draw,0,0
6076,draw,0,0
6077,draw,0,0
6078,draw,0,0
6079,draw,0,0
6080,draw,0,0
6081,draw,0,0
6082,draw,0,0
6083,draw,0,0
6084,draw,0,0
6085,draw,0,0
6086,draw,0,0
6087,draw,0,0
6088,draw,0,0
6089,draw,0,0
6090,draw,0,0
6091,draw,0,0
6092,draw,0,0
6093,draw,0,0
6094,MinimaxQ_2,-1,1
6095,draw,0,0
6096,draw,0,0
6097,MinimaxQ_2,-1,1
6098,draw,0,0
6099,draw,0,0
6100,draw,0,0
6101,draw,0,0
6102,draw,0,0
6103,draw,0,0
6104,draw,0,0
6105,draw,0,0
6106,draw,0,0
6107,draw,0,0
6108,MinimaxQ_2,-1,1
6109,draw,0,0
6110,draw,0,0
6111,draw,0,0
6112,draw,0,0
6113,draw,0,0
6114,draw,0,0
6115,draw,0,0
6116,draw,0,0
6117,draw,0,0
6118,draw,0,0
6119,draw,0,0
6120,draw,0,0
6121,draw,0,0
6122,draw,0,0
6123,draw,0,0
6124,draw,0,0
6125,draw,0,0
6126,draw,0,0
6127,draw,0,0
6128,draw,0,0
6129,MinimaxQ_2,-1,1
6130,draw,0,0
6131,draw,0,0
6132,draw,0,0
6133,draw,0,0
6134,draw,0,0
6135,draw,0,0
6136,draw,0,0
6137,draw,0,0
6138,draw,0,0
6139,draw,0,0
6140,MinimaxQ_2,-1,1
6141,draw,0,0
6142,draw,0,0
6143,MinimaxQ,1,-1
6144,draw,0,0
6145,draw,0,0
6146,draw,0,0
6147,draw,0,0
6148,draw,0,0
6149,draw,0,0
6150,draw,0,0
6151,draw,0,0
6152,draw,0,0
6153,draw,0,0
6154,MinimaxQ,1,-1
6155,draw,0,0
6156,draw,0,0
6157,MinimaxQ,1,-1
6158,draw,0,0
6159,draw,0,0
6160,draw,0,0
6161,draw,0,0
6162,MinimaxQ,1,-1
6163,draw,0,0
6164,draw,0,0
6165,draw,0,0
6166,draw,0,0
6167,draw,0,0
6168,draw,0,0
6169,MinimaxQ,1,-1
6170,MinimaxQ_2,-1,1
6171,draw,0,0
6172,draw,0,0
6173,draw,0,0
6174,MinimaxQ_2,-1,1
6175,draw,0,0
6176,draw,0,0
6177,draw,0,0
6178,draw,0,0
6179,draw,0,0
6180,draw,0,0
6181,draw,0,0
6182,draw,0,0
6183,draw,0,0
6184,draw,0,0
6185,draw,0,0
6186,draw,0,0
6187,draw,0,0
6188,draw,0,0
6189,draw,0,0
6190,draw,0,0
6191,draw,0,0
6192,MinimaxQ,1,-1
6193,draw,0,0
6194,draw,0,0
6195,MinimaxQ,1,-1
6196,draw,0,0
6197,MinimaxQ_2,-1,1
6198,draw,0,0
6199,draw,0,0
6200,MinimaxQ_2,-1,1
6201,draw,0,0
6202,draw,0,0
6203,draw,0,0
6204,MinimaxQ_2,-1,1
6205,draw,0,0
6206,draw,0,0
6207,draw,0,0
6208,MinimaxQ,1,-1
6209,draw,0,0
6210,draw,0,0
6211,draw,0,0
6212,MinimaxQ_2,-1,1
6213,draw,0,0
6214,MinimaxQ,1,-1
6215,draw,0,0
6216,draw,0,0
6217,draw,0,0
6218,draw,0,0
6219,draw,0,0
6220,draw,0,0
6221,MinimaxQ,1,-1
6222,MinimaxQ,1,-1
6223,draw,0,0
6224,MinimaxQ,1,-1
6225,draw,0,0
6226,MinimaxQ_2,-1,1
6227,draw,0,0
6228,draw,0,0
6229,draw,0,0
6230,MinimaxQ_2,-1,1
6231,draw,0,0
6232,MinimaxQ_2,-1,1
6233,draw,0,0
6234,draw,0,0
6235,draw,0,0
6236,draw,0,0
6237,draw,0,0
6238,draw,0,0
6239,draw,0,0
6240,draw,0,0
6241,draw,0,0
6242,MinimaxQ,1,-1
6243,draw,0,0
6244,draw,0,0
6245,draw,0,0
6246,draw,0,0
6247,draw,0,0
6248,draw,0,0
6249,draw,0,0
6250,draw,0,0
6251,draw,0,0
6252,draw,0,0
6253,draw,0,0
6254,draw,0,0
6255,draw,0,0
6256,draw,0,0
6257,draw,0,0
6258,draw,0,0
6259,draw,0,0
6260,draw,0,0
6261,draw,0,0
6262,draw,0,0
6263,draw,0,0
6264,draw,0,0
6265,draw,0,0
6266,draw,0,0
6267,draw,0,0
6268,MinimaxQ,1,-1
6269,draw,0,0
6270,draw,0,0
6271,draw,0,0
6272,draw,0,0
6273,draw,0,0
6274,draw,0,0
6275,draw,0,0
6276,MinimaxQ_2,-1,1
6277,draw,0,0
6278,draw,0,0
6279,draw,0,0
6280,draw,0,0
6281,MinimaxQ,1,-1
6282,draw,0,0
6283,draw,0,0
6284,draw,0,0
6285,MinimaxQ_2,-1,1
6286,draw,0,0
6287,MinimaxQ_2,-1,1
6288,draw,0,0
6289,draw,0,0
6290,MinimaxQ,1,-1
6291,MinimaxQ,1,-1
6292,draw,0,0
6293,draw,0,0
6294,draw,0,0
6295,draw,0,0
6296,draw,0,0
6297,draw,0,0
6298,draw,0,0
6299,draw,0,0
6300,draw,0,0
6301,draw,0,0
6302,draw,0,0
6303,MinimaxQ,1,-1
6304,draw,0,0
6305,draw,0,0
6306,draw,0,0
6307,draw,0,0
6308,draw,0,0
6309,draw,0,0
6310,draw,0,0
6311,MinimaxQ,1,-1
6312,draw,0,0
6313,draw,0,0
6314,draw,0,0
6315,draw,0,0
6316,draw,0,0
6317,MinimaxQ_2,-1,1
6318,draw,0,0
6319,draw,0,0
6320,draw,0,0
6321,draw,0,0
